Index,Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
0,-35,6387.36079261268,9691.22555129711,87598.21434857551,2.9904243094644194,0.19444095000472938,-2.67728845660362,-0.6154725411115471,1
1,-34,6588.926153751814,9592.00764235493,87113.33237942692,1.7929947430369095,-0.984884759885915,2.402102641953465,-0.6091078989165553,1
2,-33,6221.298689763958,8981.903030824064,81081.45652452248,-0.022264480390404816,-2.820198796561171,0.5731752266428426,-0.5954397070332478,1
3,-32,6644.460505404268,9447.610701280722,86098.50784239147,0.6570896828278316,-2.125487154712777,1.2557325868752593,-0.5986429040474279,1
4,-31,6647.6023880659595,9360.921578718377,85556.47257215253,-3.033293458553635,0.4305168483775402,-2.461428913287532,-0.5718645452661031,1
5,-30,6852.786063660661,9437.361835997093,84996.38409160438,-1.7289277672669605,1.749977822715156,-1.1525982814436262,-0.5763294858233348,1
6,-29,6705.459512773417,9276.946066037151,84589.70136272433,-0.41080715658077965,3.0589840535311,0.16049823702186147,-0.5713053936026409,1
7,-28,6660.442494918375,9312.998305727813,84132.41718112407,-0.3569421366196523,3.0997999300265904,0.2130583808166408,-0.5700005174362932,1
8,-27,6549.831504954829,9058.834182335506,83262.2728234498,-0.31658550768743415,-3.0992294166206804,0.27024855618094723,-0.5868340638683813,1
9,-26,6615.8695243602815,8998.358809635338,82783.42710864103,0.9882475696561572,-1.814283341684166,1.5791851490218087,-0.5909375793656517,1
10,-25,6461.873467642361,9098.352596549896,82430.20366228126,-2.752011836607589,0.7537265048768693,-2.1393825798335606,-0.6126292567740279,1
11,-24,6153.884825313411,8950.546503537156,81851.53809422175,1.1048997516475683,-1.6972651878187184,1.687425176156581,-0.5825254245090132,1
12,-23,6093.580831822071,8868.264760477769,81483.0320552132,-2.641299253825419,0.8749025135696321,-2.028386857672291,-0.6129123961531278,1
13,-22,5802.7084329097515,8922.578953960647,81313.38351360596,-0.08899236762347987,-2.8353142621997534,0.5407514777571054,-0.6297438453805855,1
14,-21,5690.016079339488,8923.648859349578,80600.73819004142,-1.3192558690520435,2.22268650288579,-0.6623386230067284,-0.6569172460453148,1
15,-20,5339.90299634898,8818.441716036372,80117.86310903795,-0.022964451289628464,-2.7526905381971765,0.6476176953610848,-0.6705821466507134,1
