Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Phase Difference
-35,132.76289320087298,54.87895783862471,455.10421431369406,1.3510112842526618
-34,128.49340216494596,53.785447128497914,447.2555532992128,1.347770864895782
-33,123.87664584392603,52.51751648927695,440.1250330824105,1.3454296953984703
-32,119.84065077784203,51.74912213671768,434.6496680117429,1.344769003437959
-31,115.3923010944626,50.90517615870426,428.3739932225938,1.3405620427302634
-30,110.11348055318372,50.09777281100076,421.3152937899579,1.3380346187153427
-29,106.00787156708084,49.28692224184334,416.2666840253937,1.3317329797504678
-28,102.216164802173,49.19403805999494,412.28768488158795,1.3266394279539853
-27,96.00380285577955,47.79863389926145,405.0973756707858,1.318621677286212
-26,92.08033979908532,47.28213133338901,401.03760069843446,1.3104420382197655
-25,88.60638480390116,46.84497136892969,397.9382493553426,1.3095983216560099
-24,83.45243429265787,46.194645366242334,392.98270362090625,1.3003254524795624
-23,79.347847771762,45.48285353304291,389.42306750280187,1.2904656906414755
-22,75.04527561624735,44.90101034756221,386.54525321543633,1.284413253614317
-21,70.60188187305776,45.057855680678905,382.9627527762768,1.274547859617327
-20,66.56223472437175,44.067702515243525,379.8013993174106,1.2603284455139117
-19,63.10530790528582,43.82598640272301,377.7179484434667,1.2509996581775935
-18,59.47442061289774,43.489139916868396,374.9956307779409,1.237318848929181
-17,54.80041702552071,43.21425922232775,372.52725221687064,1.216740466313812
-16,51.18205290278804,42.70670293608299,370.6122781268136,1.1989231568252199
-15,47.22103486263686,42.88318143770936,368.3195357254687,1.1781567711792251
-14,43.332495470963416,42.38396941571077,366.4128517009215,1.1454755730039503
-13,40.113955482774394,42.31867242685643,364.95148080077394,1.135700209990916
-12,36.97537931065633,41.94473458921711,363.48882412328635,1.090464037416897
-11,33.523395241389956,41.63553331042437,361.96001456891025,1.0566553554636882
-10,29.872384467024542,41.23070863985341,361.04919325692043,0.9931801820419212
-9,25.963534037075913,40.761255982434776,359.41880320384644,0.9265525943712382
-8,23.336233349927266,40.98156767079725,358.71246001162336,0.8613558761945964
-7,20.49919125196208,40.679097409432664,358.0063985717124,0.7713203525618901
-6,17.198958819355767,40.64547378502964,357.06771306572426,0.5814472507248677
-5,15.402532962332536,40.86974594356965,356.5878688045618,0.4261980970986234
-4,14.14068388803468,40.647929664693116,356.46555226848477,0.23316919091352753
-3,13.15068732554606,40.637602926241,355.77373283636234,-0.0455064343237086
-2,13.421156454166274,40.72388240266802,355.39662519374286,-0.39807685697750433
-1,14.984109918866892,40.191330754294285,355.1283588303145,-0.6204711860860389
0,15.050400576814226,40.4884508241523,355.2702503561586,-0.6609835722534011
1,19.847495592940785,39.93987809300043,358.42345657250644,-0.9682854993121796
2,23.19162234517383,39.902033772075555,358.2879847434983,-1.056727237923911
3,27.14564153770579,40.509235849811375,357.76219943903016,-1.1576590073201896
4,29.65994852131313,39.77665748085607,358.97039437201755,-1.2177136904236814
5,33.873303412976085,39.845931877818764,359.64785584287955,-1.2681041966878723
6,37.213970070888,40.05775480875854,360.1562988171701,-1.3058531382566632
7,41.04234038189426,39.67435802544646,360.815410077202,-1.3484130304430686
8,45.52218855666653,39.67493346731068,362.29426883831246,-1.3855863677455134
9,48.721123295634094,40.14489080281721,363.62937261460456,-1.3982744750957619
10,53.70982952507577,39.79155130781975,364.9661659564126,-1.4203000256158538
11,58.42874010098867,40.097732689773586,366.9310128526731,-1.4455845735085384
12,62.29922101257828,39.865979070504075,368.48896799942827,-1.4587814891489128
13,66.42933505866073,40.705389712886614,369.885017355279,-1.4754816793980925
14,70.9309435655819,40.23799586027271,372.4394602054568,-1.4925839415489035
15,76.12910928690556,40.68447231475539,374.3240787904497,-1.502502826509162
16,81.8340375941443,40.968796648785734,377.3621301707357,-1.5117945135044752
17,87.4309316725632,41.05026477879115,380.3925061383557,-1.521521640157319
18,92.5852505935856,40.821405680627215,383.418910486316,-1.5336219829092048
19,98.29577200374048,41.508584793938304,386.6801751990511,-1.5403037726454862
20,104.5728617815892,41.68671388044658,390.27391219239775,-1.546233814271168
21,109.87741567233644,42.20967519959756,393.39811665606913,-1.5529660229662667
22,115.04860605392469,42.67779943231317,397.1556441854553,-1.5543812905330538
23,125.0761048316895,43.55940733311835,410.76041751667975,-1.563607329317301
24,129.80656118801303,43.37537969874749,407.4599401016339,-1.5706989696362854
25,136.67515341234,44.09031526646917,413.9480272642709,-1.5749667797646927
26,140.93796182697804,44.1337787541241,417.54656119612224,-1.5789902394485555
27,148.17957206503334,44.56853928764778,423.90345023068306,-1.5840445322438337
28,157.645219525317,45.56232844420481,432.6285151287039,-1.5882737754401994
29,166.92330910772966,46.71526443191488,439.75499181793765,-1.59228951942755
30,169.8195364849766,46.85272842549065,445.6142426988851,-1.590197032295275
31,176.5899624743073,47.38874651111576,452.8951360957785,-1.5961420015674719
32,184.51310512519424,48.06738775621823,461.5599261340608,-1.5957002342929956
33,192.2929697131535,49.03842137353852,470.6959162724211,-1.6012507042962383
34,199.91556390875243,50.28966444097019,480.56261269987044,-1.6036674733237628
35,210.2086832991006,51.661765719564876,494.4165818490331,-1.6042018679132208
