Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Phase Difference
-35,34.32199629237616,39.65809603261287,321.5342219256764,1.1165500736418397
-34,33.73629564896054,39.56538188663405,318.1215249999061,1.1176031096743397
-33,33.69134404092136,38.80158599530609,314.90740236109394,1.1157835115836139
-32,33.57976832951672,38.54460766725726,312.58507013735226,1.1179933357380527
-31,32.82388019545984,38.138600454783095,309.50381092365296,1.1143017952951053
-30,32.57227077416247,37.856944339898014,306.92134388289634,1.1176481945396992
-29,31.47448319327546,37.82430916873355,304.3136811321229,1.109052991700809
-28,31.202393873424842,37.37382661975392,301.9807971150819,1.1119416276073864
-27,29.976141729865144,37.07594503974323,298.3740691496578,1.0981807686455347
-26,28.979612510998805,36.34196406178365,296.38823003878053,1.0839740522757564
-25,28.181619125225453,36.6697150130863,294.4034627815348,1.0752501716950702
-24,27.31906021126984,36.11412348100955,292.1712442101391,1.0638029611337592
-23,26.470297922285322,35.75405110807055,290.1376326516826,1.0559508107766185
-22,25.76834454979011,35.342867941326524,288.0166218972057,1.0477395326105292
-21,24.79197080918235,35.302055631479924,286.13507412735044,1.0295512381163496
-20,23.367653038526637,35.09735466278291,284.1247262818388,1.0048430987758283
-19,22.66200779457301,34.621967093731946,283.35134008526853,0.9829477471739656
-18,22.031853008359253,34.85639199758177,281.7694380868081,0.9831029328468052
-17,20.527611039034145,34.364448127134544,279.90770009476296,0.9559346696490797
-16,19.56404888423906,34.25263540684611,278.6666070102056,0.8898045151988082
-15,18.05860363592523,34.06320278696767,277.36802917076085,0.8711726282632268
-14,17.617361670034857,34.21007513394445,276.74794256756934,0.8364052978181195
-13,16.343937645136563,33.51599533674332,275.33094635430274,0.7948879076096186
-12,15.936167104256645,33.55636665468043,274.3544981614738,0.7199381335732316
-11,14.482809167436768,33.524654516727345,273.84442424587036,0.6970203064505166
-10,13.43867525198803,33.344786340859294,273.15359356943037,0.6344201665144472
-9,12.7703007173577,33.16764135921401,272.2406587115457,0.5304553735163703
-8,12.171023047780166,33.27254062180015,271.70756081096476,0.4769063252516932
-7,11.370223477683282,33.172848422586135,271.31671147177184,0.42812768529916706
-6,10.83846647539106,33.19476839089367,270.850592235726,0.2438834294303911
-5,10.465348562896063,33.063001312039354,270.4225813753869,0.15618915491266627
-4,10.222813642234327,33.26277537621131,269.98469303716394,0.05547682344716474
-3,10.183683164814127,32.678431298223934,269.6642196763966,-0.0670852439857611
-2,10.192733375984853,32.791172737076174,269.5441701907445,-0.2521419352934182
-1,10.388579323941237,32.728135517144956,269.58467853812664,-0.390689965812226
0,10.218687617155561,32.499069161220454,270.0425881383847,-0.4053900512654283
1,11.560053512371363,32.727819517944404,270.2303592280553,-0.6267789534974996
2,12.212969553985475,32.782995464414,270.4943818756673,-0.7295102953822269
3,13.25309728802984,32.885229767102324,271.14371681491536,-0.8160752820405945
4,13.931425188587978,32.85009084822983,270.8030143262058,-0.8644868915703028
5,14.952839000514542,32.67123311542056,271.3237045793573,-0.9165208312685978
6,15.7629249981714,32.83166060994935,272.46810562710334,-0.9954818561114177
7,16.552864870284537,33.13693657364486,272.5516333495212,-1.0252395642096364
8,18.014190593239856,32.91297852127345,273.685957312681,-1.0547929516391967
9,18.683445562017294,33.12765463461642,274.4513845293425,-1.1011868301657406
10,19.792312684315153,33.28277037295236,275.17841552252315,-1.1349935581018957
11,20.992409130377048,33.20631797785362,276.8136808849317,-1.1563164114263431
12,21.99654083379417,33.827541532088986,277.3731985645266,-1.1816092653865713
13,23.333900659515667,33.790804849389644,278.57192284356705,-1.2069799303390187
14,24.44149970988704,34.02889781390603,280.0108794084755,-1.2245041634451697
15,25.924724031639297,33.77279283809046,281.4969877555948,-1.2443285434959694
16,26.485327966387263,34.27772161332695,283.3841351116303,-1.2745133360464829
17,27.608480210157264,34.152950663252476,284.9566562992032,-1.2913148963550618
18,28.73599515961456,34.151855249490254,287.1668412782735,-1.3045953956955771
19,29.76745043610443,35.19135912128925,289.24181373494895,-1.3288559931270731
20,31.035047963243894,34.93434150373033,291.0304433869549,-1.3178945696695912
21,31.819733517965744,35.319581828375874,293.0129666823912,-1.3325330923475458
22,32.625456445442374,35.33434366421016,294.68704341504997,-1.347352632640284
23,33.09115213593021,35.53498009818775,297.0777297273551,-1.3447609553815099
24,34.277361062076764,36.237397425674104,299.5499037731583,-1.3433768767405347
25,35.06964279017364,36.64324255540683,302.6593533497925,-1.353163746207966
26,35.65042948393076,37.18092135214559,305.092032474704,-1.3489295183447219
27,35.740145089047154,37.30856905571765,307.23311216141565,-1.3531345964966255
28,36.334999563528264,37.689839062975615,310.29176561424106,-1.3572425807981994
29,36.83420526221562,37.90191447250894,312.9781250536649,-1.3526716823616234
30,36.64225161624875,38.73810358195666,315.3167940162111,-1.3464309881421759
31,36.789426215778356,38.73904150860785,318.2890106377624,-1.3582144138712309
32,36.69702620570508,39.1045129456092,321.0320788589635,-1.3496082928551445
33,36.617110443391034,39.51922720794466,323.1334426178957,-1.338647720501145
34,36.48456310483781,39.729431888938365,326.91583710805065,-1.338209771657959
35,35.9283920377415,40.09688194535352,330.379463584084,-1.3241478670891433
