Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Phase Difference
-35,171.7820544335807,55.2028491837926,485.20498576826935,1.376991859688461
-34,163.51029448516525,53.98055902027639,474.192200891976,1.3734333835773291
-33,157.5847855523424,53.253897174636194,466.0423076785014,1.3718665019254834
-32,151.30323808375988,52.07632899229199,458.5367527057695,1.3671132303575497
-31,144.1563159974991,50.997086033599324,451.1918683906468,1.3635659869788246
-30,137.85981644279295,49.77860247473962,443.8201718620598,1.3600615750874159
-29,131.20185373633055,49.08765109613844,436.893244056476,1.3535582594774551
-28,125.96740344863291,48.532511919784476,431.7549516950101,1.350072944865904
-27,118.36841518132867,47.50366358996274,424.32383232925775,1.3471598397284412
-26,111.79745165121072,47.261235842824334,419.2771218879898,1.3391418859464845
-25,107.42975672527238,46.22710422216765,414.8350868515516,1.3320872602910916
-24,100.38488020376843,45.86133645955266,409.68197647507895,1.3250358501485404
-23,95.34323271348866,45.26135923571254,405.3426239353582,1.3227724063998634
-22,89.90245845077851,44.743339543107446,401.90460815561454,1.3148928765329122
-21,85.04573904362984,44.60958157720051,398.7284854077371,1.3023225108375047
-20,79.22865701027693,43.9119018889607,394.6991281355172,1.2886483066540448
-19,74.70940557600164,43.76451737519224,392.3872900401918,1.2776815284001442
-18,70.68802994710087,43.24861085861891,389.70198997889497,1.268420289044587
-17,65.35356957487636,43.07600281128347,387.1306601923555,1.246609136537879
-16,60.39127389640311,42.268230817229345,385.05375402037583,1.2332889392236879
-15,55.744321388307355,42.03451170910926,382.6675513282101,1.216099026136254
-14,51.59685619708088,42.04405211436195,381.2558754808453,1.1919570945255886
-13,47.62055948449656,41.3883626829836,379.87546176778204,1.1713294443127928
-12,43.27891372571895,41.58797126387234,378.06296627903066,1.1380532700892934
-11,40.09176162376351,41.462729544312616,377.1368362936716,1.1131398434929596
-10,35.383114115893754,41.15574981008864,375.6511264406459,1.0697604475902278
-9,30.748025036765,41.06109241498377,375.0152794766782,1.0158568998547641
-8,27.672664347237816,41.035003549100594,373.9351193704579,0.9535288904369409
-7,24.025524442971186,41.28120377992217,372.8066056495947,0.8672406825048943
-6,20.185631212419132,40.69667293899446,372.3152486904217,0.696192922819964
-5,17.84101272222138,40.66927078240952,371.42949997907436,0.5959633497024456
-4,15.521339444673893,40.52053301576989,371.3799680075114,0.38699862663460544
-3,14.016117677520969,40.150250932296785,370.82576693983947,0.10776172599749334
-2,14.179674514480375,40.58483619844634,370.41025664266635,-0.2520120499653629
-1,15.01592542009729,40.1328578618973,370.62147373778936,-0.522208500190375
0,15.425290833488985,40.117785002256085,370.6539933960944,-0.55256577929041
1,19.934559643477513,40.442180782676594,371.3371686993658,-0.9369507897667407
2,23.460374873547426,40.307519055872596,371.3197114349325,-1.0481370094633786
3,28.129844140094274,40.453146611767714,372.46188497507416,-1.144241665192707
4,30.43818456252211,39.98667021166285,372.67694616383295,-1.1997947071964263
5,34.83354053582942,39.94145612558071,373.46963063834727,-1.2651184378241853
6,38.398540551285144,40.18539511019825,374.47998256941787,-1.3054542155719797
7,41.918074765850996,39.84625082916082,375.55492375737686,-1.3387195660133564
8,47.2020188045042,40.69007450297396,377.3303394145141,-1.3799785504699014
9,50.308472852353134,40.69699513496702,378.8910876058041,-1.4046640925875993
10,55.65766681041384,40.79337701535166,380.632994466682,-1.4211518359657547
11,60.36581514292225,40.7599875220802,383.0201411116993,-1.4469203659513348
12,64.53876519670968,41.022581894820355,384.84199276995787,-1.4579775371975339
13,69.67637125888969,41.04846213754647,386.7353951790748,-1.478652213088149
14,74.60870229353559,41.236323159530606,389.57570646388695,-1.4878253190959256
15,79.80382471985384,41.40627083612962,392.8040918728597,-1.5058018383229645
16,85.81669573927594,41.96034519468508,396.5859243913414,-1.5127451902181737
17,90.75988574513333,42.33577971000242,399.5998732502307,-1.519850812214794
18,96.61901942025803,42.20338686266371,403.0949840997407,-1.5266399953458312
19,102.25355742061015,42.67658158338958,407.3861148966476,-1.5366664144474071
20,108.33830183040709,43.46890301206961,411.11699499487105,-1.5438823546613882
21,114.47703605163044,43.72325265127034,416.28885913153255,-1.5520851105049953
22,119.45613522851296,44.08198092679222,420.30914240047815,-1.5546199372588274
23,125.32957709245875,44.630331300894596,426.2758304699689,-1.5594465280123295
24,132.80334703877475,45.45240188891382,432.56692277363123,-1.5682562490342147
25,139.75037785364856,46.009180847454054,439.7314490699575,-1.5697730742352736
26,145.48648114709775,46.36897995099804,445.47147709122197,-1.5744775679822733
27,152.32680390813624,47.584030850959806,453.01186561115264,-1.5776085085801412
28,160.11646826596234,48.17516843386775,462.5033040096461,-1.58104887360045
29,165.98602075662092,49.17604017333672,469.8260035139827,-1.5838507944032643
30,172.84506642106803,50.362811053576195,479.48290482336125,-1.586503299544047
31,179.28449911970634,51.65150072552663,489.2442705099245,-1.5880739560684163
32,185.8148874040954,52.438851759036346,500.2496881418324,-1.591455962217547
33,192.54465007895135,54.464236693472266,510.8093870003525,-1.5917420787430914
34,198.70468671540564,55.45677225906909,523.6073106963886,-1.594027489443097
35,206.27283459498426,57.387006744791215,539.3394852412316,-1.5927389782894306
