Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Phase Difference
-35,102.14191534331793,53.46684983995103,426.439278912469,1.3234970193172362
-34,99.42340955224405,52.54867117531145,419.47511564141433,1.321530468156305
-33,96.57195498242784,51.4878676927682,413.0859995390909,1.3167319689666943
-32,93.3451678233518,50.50943893579491,407.59545574419116,1.3133373890472644
-31,90.14024266665403,49.582224682323094,401.9739948145143,1.3120522166569606
-30,86.89061681858597,48.77434131201062,396.2708351028821,1.3067906711528812
-29,83.69456457153213,47.89855454841081,391.3848668936833,1.2992168674478128
-28,81.1261080408704,47.540272650956275,387.7589021345919,1.2983155241906301
-27,77.08777762020141,46.50506851282524,381.7672559997727,1.2893895235069663
-26,73.98948798017211,46.047759655892996,377.7069975716125,1.2823129727606937
-25,71.22439316191596,45.298749114619234,374.9245228517937,1.2834017829868658
-24,67.00908299234732,45.19150735324613,370.6885529848908,1.2719536173512982
-23,63.9968038550736,44.719784270698455,367.5621416033601,1.2649202221272973
-22,60.90793661246634,44.3150664825038,364.73431234849176,1.250697423533902
-21,58.22655104482044,43.8585671993499,361.78420310981204,1.2456418752096026
-20,54.23480554449886,43.268154561501355,358.2832486252981,1.2224111114153065
-19,51.77060532642162,42.98111601325984,356.2394178868899,1.2205165715495407
-18,48.87942199764831,42.7490498417902,354.2441787958665,1.2077720755481434
-17,45.12213949545935,42.59586043152358,351.94309592100063,1.19253287254027
-16,42.751853085406644,42.18898496913886,349.9058028284021,1.165441987580359
-15,39.72154790508332,41.95710729672155,348.1029769958155,1.1443810713761116
-14,37.29790619361997,41.68537369457804,346.3370351280036,1.1200286592013968
-13,34.199162574071515,41.325205520102664,344.6941337998885,1.0881623993443459
-12,31.744959606160688,41.315545485563455,343.76984291870286,1.054234254567616
-11,29.233640396689054,40.61367414689223,342.17687624215256,1.0225411512280023
-10,26.245504344045898,40.860594450551055,341.1972750684699,0.9681261039114348
-9,23.646653055383627,40.63557554656794,340.0166730249269,0.8903256089679331
-8,21.178012151470814,40.213973738975334,339.83509209110446,0.8225265389101818
-7,19.337041973740657,40.296268878972036,339.1025021204571,0.7414487609565708
-6,16.726858265725372,40.399821975384846,338.0593412527756,0.6013668669165582
-5,14.984470757165434,40.184709819471,338.0654447462419,0.4797057069877309
-4,13.827176628598082,39.80606715172976,337.8482999508406,0.32339005528573955
-3,12.67397149554258,39.96546368257818,337.7210263321495,0.08715369877592653
-2,12.868732117030822,39.677382984040236,337.5179762510846,-0.16668741999454253
-1,13.174246136631156,40.019862850762,338.1114605268108,-0.4290673087084968
0,13.099575200247978,40.2916037292982,338.111963600294,-0.4070476995353676
1,16.144771642487246,39.66705247086913,338.81501691993304,-0.758092213458886
2,18.102817192089546,39.972982406907654,338.91854154605875,-0.9074547482911864
3,20.41990184325952,40.37221290374084,340.1820030567007,-1.018509711424483
4,22.05824550798454,40.12902633082934,340.1602804938195,-1.099537310296921
5,25.514297828565557,40.20008154333974,341.4284059570545,-1.1489544298915473
6,27.53616695314491,40.2579768663023,342.04804697983565,-1.190167781784845
7,29.931817020578052,40.111411060500586,343.097739697215,-1.241354057840995
8,33.24204095818038,40.70731884893657,344.4371272722087,-1.286875019691282
9,35.02367266750443,40.5572608907169,345.5052118510812,-1.3172999527578437
10,38.814255970431304,40.989102964630604,347.696835187958,-1.345222136121855
11,42.11585208679932,41.21045416719527,349.7021656067207,-1.3695787024521753
12,44.63106312197707,41.31497184352488,351.4988168328479,-1.3935518054375446
13,47.12291239652294,41.32782595501438,353.02639198686273,-1.396353219152673
14,50.74096486860421,40.9916221733744,355.6057432574184,-1.4180763071192477
15,54.09797916171624,42.125574736142504,358.29104596343996,-1.4300588691196834
16,57.32599889119437,42.254584031250715,361.4264611423332,-1.4524205600868572
17,60.92446036231835,42.85060383164686,364.7270641739415,-1.4533959968771313
18,64.07671572013835,42.87536352078438,368.3123653503813,-1.4588374558599686
19,67.44572447017656,43.297720289061516,371.52067797033425,-1.4786206484503943
20,71.11883717814162,43.911999406356124,375.2592730394167,-1.4862494996322786
21,74.28120623499429,44.03981056498091,379.56064340890043,-1.4944619310251446
22,77.52753622734956,44.853705775253445,383.10234316875835,-1.499529624050373
23,80.55594428675336,45.514711924612755,388.0282486267793,-1.5070440680429933
24,84.10053989102846,45.78951884810374,393.2954968781747,-1.5083213160331448
25,88.20299182392237,47.01794881755422,399.25531712744834,-1.5108519037901866
26,90.59657191030658,47.75642755733157,404.0819728300615,-1.5219738332474215
27,93.49774383268262,48.651810240761456,409.5945940612907,-1.5204796156767661
28,96.38122775510624,49.717531238131095,416.8738102882664,-1.5232711330240667
29,98.61721289789132,50.09379259353315,422.4902647810763,-1.5280457274027857
30,101.67727398937171,50.73885313586528,428.8245038998777,-1.523427607197555
31,103.97352303231042,52.07416043640014,435.61390283732425,-1.5279869979055416
32,105.7276603791346,52.94911258679745,442.6990635645346,-1.5297766001773656
33,107.26164449438666,54.22038260592483,449.58244389973987,-1.5288971326016803
34,109.31234022448272,55.05773667532238,457.6561122719818,-1.5254333667971636
35,110.43204656412532,56.58211356984839,467.8666779675809,-1.5264756021287582
