Index,Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
0,-35,34.075146294784076,39.404841519617065,322.1238605059301,3.037303027141472,0.1551460712426119,-2.789223172662813,1.1141372194195949,0
1,-34,33.84290909977326,39.90057640305225,318.19557657084005,1.8261165002976636,-1.0463409434091089,2.29257079934882,1.1043420277437406,0
2,-33,33.619975181410844,38.88789249922191,315.2778545478139,0.625417154399422,-2.2546678878222854,1.0876073368102863,1.1086061443840318,0
3,-32,33.81083160284673,38.59173006597743,312.61360558764494,-1.8296987800560796,1.5697331813451258,-1.3685069334632487,1.1096044802020657,0
4,-31,32.70923587936885,38.19926083433755,309.5358433238331,0.7278759007526036,-2.141881257988814,1.2003977304911084,1.0982744970563916,0
5,-30,33.05124804387148,37.704884683084074,306.99126562669625,-0.45750219986634894,2.93378341769242,-0.002538258690660884,1.1158323856192087,0
6,-29,31.373968425045366,38.265310137834085,304.033947819326,-1.6565669294092673,1.7445458041699757,-1.2054412110879664,1.1196706084735961,0
7,-28,31.106228059105643,37.703940406273446,301.7232579538589,-0.35074498631737416,3.0349349973195703,0.10667431314570712,1.1133770273318149,0
8,-27,30.13362564245988,37.16892736267762,297.7275221405354,-1.586882402913293,1.8361013733857368,-1.0965230619624462,1.0804369858440497,0
9,-26,29.027213491060312,36.07745892442177,295.4769102609325,-2.7868518328095657,0.6330517222319915,-2.2990056276759856,1.082950121661316,0
10,-25,28.219030010175217,36.71971446517157,294.34630537843185,2.294219611202635,-0.5569023393212269,2.781431977202381,1.083583960795151,0
11,-24,26.958205451536283,36.45292243974525,291.58588724883566,-0.16956335566225028,-3.031741837565714,0.3219352750859137,1.0792976960467326,0
12,-23,26.255623825200555,35.550242779208844,289.6658276405848,-1.3859105459597865,2.055875349816579,-0.8802788484298874,1.0651646292649977,0
13,-22,25.633125715502487,35.44872401776559,287.34123564850205,-2.6206115069469855,0.8738874836208222,-2.081869044080293,1.032053863928204,0
14,-21,24.91362476495103,34.74993669404379,286.1989138137821,-0.05308218029969572,-2.8684083808064327,0.4833228885462351,1.0343912579489656,0
15,-20,23.59731741637527,34.771705454150165,284.38496792775527,-1.283819312135875,2.221011102315653,-0.7154764368969492,1.0024534515559704,0
16,-19,22.648204198183773,34.12402281553802,283.71768547143876,-0.017512606470074236,-2.758249494341695,0.5935223203269228,0.9597613999979,0
17,-18,22.263552969739354,34.954405304199206,281.64114005301633,-1.1899198190225007,2.332407744043249,-0.6092000394253638,0.9900765471977593,0
18,-17,20.658149317331013,34.297040151127746,279.77191949029736,-2.4430559983780666,1.115317288959501,-1.8136249144326266,0.9413652428494563,0
19,-16,19.364445623856394,34.332766911357325,278.6364633089631,2.607373092904299,-0.08924857062915605,-3.0146751835736483,0.9096592960932579,0
20,-15,17.82008868950324,34.38869163144786,277.7711821408681,-2.380868589558823,1.218395540316774,-1.703081840908824,0.8930095781448975,0
21,-14,17.910454844505747,34.2509377474189,276.4362658971802,2.691843850274575,0.018509944292070105,-2.9072496165734965,0.8867044864633815,0
22,-13,16.45043679215785,33.66113545949534,275.4862979093893,1.400240155798053,-1.1847319172584174,2.1741287728767054,0.796907709716244,0
23,-12,16.361769205223286,34.4098536767642,274.5533988719154,0.1336854178532847,-2.3919647088191724,0.973347944243017,0.7311338004051642,0
24,-11,14.322239809228858,33.55430014398974,274.1088364500305,-1.081413174316638,2.700036091839268,-0.22885150900668522,0.718234661484944,0
25,-10,13.667753805183903,33.3128515453511,272.87805854012703,0.12853937354386755,-2.2524444365318437,1.0824276354053368,0.6169080649334271,0
26,-9,12.472598007214764,33.15140909120391,272.1224733283086,-1.1971488839158686,2.8025821988266624,-0.12240465734390768,0.49605210022293544,0
27,-8,12.641588060796177,32.94400726216961,271.1198180861951,1.3454368428445451,-0.9108741068415389,2.4463328909666417,0.46990027867279993,0
28,-7,11.516873196682745,33.800229825287786,270.71957718280737,0.10398852254420896,-2.106092228555378,1.2447665034734934,0.43001834586561216,0
29,-6,11.245497129326269,33.02067149589676,270.40779225439195,2.465584661950673,0.46998399125653745,-2.4690999768234883,0.22229565838947174,0
30,-5,10.940347175359735,33.23391652610723,270.53135989065623,-1.326094168972489,3.028223719813451,0.09915165175377999,0.14555050606862752,0
31,-4,10.341182247132537,32.88646505972493,270.14115946251604,-0.10518491093557582,-1.960396441640601,1.4068491264454321,0.05876228941388861,0
32,-3,9.98621866200643,32.52840882340349,269.37718544790704,2.327927392866427,0.6225946000521394,-2.3065507951194375,-0.07791079239882492,0
