Index,x,y,z,motor_positions
0,723.8000000000001,-86.89999999999999,114.4,-998
1,722.7,-88.0,116.60000000000001,-998
2,724.9,-85.8,134.20000000000002,-998
3,718.3000000000001,-81.4,121.0,-998
4,717.2,-93.50000000000001,119.9,-998
5,711.7,-85.8,124.30000000000001,-998
6,726.0000000000001,-81.4,119.9,-998
7,713.9000000000001,-86.89999999999999,129.8,-998
8,719.4,-91.30000000000001,122.10000000000001,-998
9,721.6000000000001,-81.4,121.0,-998
10,718.3000000000001,-81.4,122.10000000000001,-998
11,723.8000000000001,-85.8,115.5,-998
12,720.5,-84.7,130.9,-998
13,721.6000000000001,-94.60000000000001,121.0,-998
14,730.4000000000001,-79.2,121.0,-998
15,719.4,-91.30000000000001,128.70000000000002,-998
16,722.7,-86.89999999999999,123.20000000000002,-998
17,712.8000000000001,-95.7,124.30000000000001,-998
18,729.3,-82.5,116.60000000000001,-998
19,717.2,-94.60000000000001,130.9,-998
20,718.3000000000001,-92.4,124.30000000000001,-998
21,715.0,-85.8,128.70000000000002,-998
22,721.6000000000001,-82.5,126.50000000000001,-998
23,721.6000000000001,-92.4,115.5,-998
24,731.5,-78.1,132.0,-998
25,719.4,-90.20000000000002,115.5,-998
26,729.3,-80.3,121.0,-998
27,716.1,-82.5,126.50000000000001,-998
28,717.2,-81.4,124.30000000000001,-998
29,724.9,-78.1,128.70000000000002,-998
30,716.1,-92.4,124.30000000000001,-998
31,724.9,-83.6,124.30000000000001,-998
32,722.7,-91.30000000000001,124.30000000000001,-998
33,712.8000000000001,-86.89999999999999,121.0,-998
34,713.9000000000001,-82.5,112.2,-998
35,712.8000000000001,-88.0,121.0,-998
36,716.1,-92.4,113.3,-998
37,720.5,-93.50000000000001,122.10000000000001,-998
38,716.1,-89.10000000000001,128.70000000000002,-998
39,719.4,-78.1,117.7,-998
40,720.5,-90.20000000000002,124.30000000000001,-998
41,721.6000000000001,-85.8,114.4,-998
42,710.6,-83.6,114.4,-998
43,715.0,-91.30000000000001,111.10000000000001,-998
44,715.0,-81.4,129.8,-998
45,720.5,-82.5,124.30000000000001,-998
46,723.8000000000001,-92.4,123.20000000000002,-998
47,730.4000000000001,-83.6,121.0,-998
48,717.2,-95.7,130.9,-998
49,726.0000000000001,-88.0,119.9,-998
50,720.5,-82.5,119.9,-998
51,713.9000000000001,-85.8,121.0,-998
52,727.1,-89.10000000000001,114.4,-998
53,716.1,-79.2,127.60000000000001,-998
54,713.9000000000001,-86.89999999999999,119.9,-998
55,722.7,-90.20000000000002,119.9,-998
56,718.3000000000001,-90.20000000000002,122.10000000000001,-998
57,710.6,-86.89999999999999,126.50000000000001,-998
58,707.3,-90.20000000000002,124.30000000000001,-998
59,721.6000000000001,-83.6,126.50000000000001,-998
60,721.6000000000001,-93.50000000000001,129.8,-998
61,718.3000000000001,-84.7,122.10000000000001,-998
62,727.1,-79.2,119.9,-998
63,715.0,-82.5,118.8,-998
64,715.0,-90.20000000000002,119.9,-998
65,728.2,-81.4,119.9,-998
66,713.9000000000001,-86.89999999999999,126.50000000000001,-998
67,722.7,-78.1,121.0,-998
68,717.2,-92.4,115.5,-998
69,707.3,-85.8,116.60000000000001,-998
70,719.4,-83.6,129.8,-998
71,713.9000000000001,-90.20000000000002,118.8,-998
72,728.2,-79.2,114.4,-998
73,718.3000000000001,-90.20000000000002,136.4,-998
74,720.5,-88.0,124.30000000000001,-998
75,718.3000000000001,-84.7,127.60000000000001,-998
76,722.7,-93.50000000000001,126.50000000000001,-998
77,726.0000000000001,-85.8,110.0,-998
78,721.6000000000001,-82.5,123.20000000000002,-998
79,720.5,-83.6,116.60000000000001,-998
80,721.6000000000001,-85.8,121.0,-998
81,719.4,-74.8,122.10000000000001,-998
82,713.9000000000001,-70.4,111.10000000000001,-998
83,717.2,-77.0,117.7,-998
84,722.7,-79.2,108.9,-998
85,724.9,-89.10000000000001,130.9,-998
86,723.8000000000001,-78.1,123.20000000000002,-998
87,726.0000000000001,-83.6,122.10000000000001,-998
88,721.6000000000001,-90.20000000000002,121.0,-998
89,729.3,-93.50000000000001,122.10000000000001,-998
90,719.4,-89.10000000000001,128.70000000000002,-998
91,717.2,-81.4,121.0,-998
92,717.2,-83.6,127.60000000000001,-998
93,727.1,-90.20000000000002,134.20000000000002,-998
94,719.4,-86.89999999999999,122.10000000000001,-998
95,718.3000000000001,-89.10000000000001,127.60000000000001,-998
96,726.0000000000001,-84.7,123.20000000000002,-998
97,722.7,-83.6,112.2,-998
98,709.5000000000001,-91.30000000000001,122.10000000000001,-998
99,722.7,-89.10000000000001,127.60000000000001,-998
100,720.5,-99.00000000000001,134.20000000000002,-998
101,716.1,-90.20000000000002,118.8,-998
102,716.1,-78.1,123.20000000000002,-998
103,720.5,-80.3,126.50000000000001,-998
104,716.1,-90.20000000000002,129.8,-998
105,715.0,-88.0,130.9,-998
106,726.0000000000001,-88.0,117.7,-998
107,719.4,-89.10000000000001,118.8,-998
108,735.9000000000001,-84.7,122.10000000000001,-998
109,724.9,-80.3,123.20000000000002,-998
110,722.7,-89.10000000000001,122.10000000000001,-998
111,719.4,-88.0,123.20000000000002,-998
112,727.1,-83.6,122.10000000000001,-998
113,718.3000000000001,-90.20000000000002,126.50000000000001,-998
114,727.1,-75.9,118.8,-998
115,724.9,-88.0,125.4,-998
116,723.8000000000001,-88.0,126.50000000000001,-998
117,713.9000000000001,-89.10000000000001,130.9,-998
118,719.4,-88.0,125.4,-998
119,726.0000000000001,-83.6,123.20000000000002,-998
120,724.9,-81.4,116.60000000000001,-998
121,723.8000000000001,-72.60000000000001,129.8,-998
122,719.4,-90.20000000000002,126.50000000000001,-998
123,724.9,-92.4,127.60000000000001,-998
124,721.6000000000001,-80.3,123.20000000000002,-998
125,718.3000000000001,-92.4,121.0,-998
126,719.4,-83.6,115.5,-998
127,722.7,-92.4,119.9,-998
128,718.3000000000001,-96.80000000000001,132.0,-998
129,712.8000000000001,-78.1,126.50000000000001,-998
130,717.2,-82.5,132.0,-998
131,724.9,-90.20000000000002,125.4,-998
132,726.0000000000001,-85.8,124.30000000000001,-998
133,712.8000000000001,-83.6,115.5,-998
134,731.5,-91.30000000000001,126.50000000000001,-998
135,720.5,-90.20000000000002,124.30000000000001,-998
136,721.6000000000001,-82.5,119.9,-998
137,715.0,-86.89999999999999,129.8,-998
138,716.1,-82.5,125.4,-998
139,722.7,-78.1,125.4,-998
140,719.4,-94.60000000000001,118.8,-998
141,721.6000000000001,-89.10000000000001,128.70000000000002,-998
142,719.4,-79.2,128.70000000000002,-998
143,726.0000000000001,-84.7,121.0,-998
144,721.6000000000001,-88.0,134.20000000000002,-998
145,719.4,-91.30000000000001,118.8,-998
146,729.3,-83.6,126.50000000000001,-998
147,716.1,-83.6,121.0,-998
148,717.2,-90.20000000000002,118.8,-998
149,724.9,-80.3,112.2,-998
150,720.5,-88.0,122.10000000000001,-998
151,715.0,-90.20000000000002,114.4,-998
152,716.1,-90.20000000000002,123.20000000000002,-998
153,712.8000000000001,-94.60000000000001,116.60000000000001,-998
154,721.6000000000001,-71.5,117.7,-998
155,727.1,-89.10000000000001,118.8,-998
156,713.9000000000001,-88.0,118.8,-998
157,712.8000000000001,-79.2,124.30000000000001,-998
158,719.4,-85.8,121.0,-998
159,729.3,-88.0,115.5,-998
160,716.1,-91.30000000000001,128.70000000000002,-998
161,718.3000000000001,-79.2,118.8,-998
162,720.5,-86.89999999999999,111.10000000000001,-998
163,713.9000000000001,-82.5,116.60000000000001,-998
164,721.6000000000001,-90.20000000000002,129.8,-998
165,723.8000000000001,-84.7,125.4,-998
166,718.3000000000001,-84.7,115.5,-998
167,715.0,-90.20000000000002,113.3,-998
168,722.7,-86.89999999999999,125.4,-998
169,729.3,-85.8,121.0,-998
170,718.3000000000001,-90.20000000000002,130.9,-998
171,722.7,-88.0,130.9,-998
172,719.4,-86.89999999999999,125.4,-998
173,718.3000000000001,-78.1,132.0,-998
174,723.8000000000001,-88.0,128.70000000000002,-998
175,730.4000000000001,-78.1,122.10000000000001,-998
176,718.3000000000001,-85.8,118.8,-998
177,710.6,-95.7,119.9,-998
178,722.7,-77.0,128.70000000000002,-998
179,719.4,-92.4,114.4,-998
180,724.9,-89.10000000000001,118.8,-998
181,723.8000000000001,-81.4,111.10000000000001,-998
182,706.2,-96.80000000000001,127.60000000000001,-998
183,722.7,-91.30000000000001,123.20000000000002,-998
