Index,Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Trial
37,2.0,4143.2658598320095,7425.1542557077,72967.21835606724,0.7319624642605878,-0.1571334330128652,-3.0185487296144653,0.0
38,3.0,4581.946881655253,7455.132242541584,73199.6467279252,-1.8363701183602448,-2.5924115817956688,0.8034478428330508,0.0
39,4.0,5030.053767193013,7478.222065077746,73446.98366135434,-3.0852713702593935,2.4737483572227315,-0.39832636288135176,0.0
40,5.0,5465.042155172172,7471.236930508844,73621.69316979089,1.9544144739735796,1.2749415320752553,-1.6012988221930493,0.0
41,6.0,5864.045215859829,7415.153743970353,73455.16913940731,-1.7964421425583883,-2.4745908717759613,0.9646431172729255,0.0
42,7.0,6244.294823333789,7340.475091995497,72920.71503562423,-1.7732895981447556,-2.4022498466233078,1.0205302104323162,0.0
43,8.0,6662.674092189891,7317.735195234021,72614.96503030484,0.14356275368819563,-0.48113073608609147,2.958126999894392,0.0
44,9.0,7132.102779744987,7348.992163142414,72907.65832733584,0.8150551505526243,0.21570458577484697,-2.6418029341944735,0.0
45,10.0,7621.719964367554,7367.360398629569,73391.32748301048,0.7901227223192354,0.24582467978303266,-2.587483601640674,0.0
46,11.0,8161.932811638451,7385.567173985317,73976.96820669931,2.7279877480403214,2.1924773208244304,-0.6475549081305294,0.0
47,12.0,8777.701001026351,7459.4420813926345,74909.66424868013,-2.8859651217338778,2.8736576428510343,0.03578325424492522,0.0
48,13.0,9379.964043328451,7538.099723915186,75676.37677371367,-1.606197047294754,-2.082933375600458,1.3460831424521746,0.0
49,14.0,9918.482738347428,7556.192970026822,75817.59703057318,-0.3162451168649475,-0.7837096444774954,2.656584226354398,0.0
50,15.0,10488.490836831385,7549.595846779221,75971.06093494996,-2.1488882198140407,-2.638184538483213,0.8272800977828829,0.0
51,16.0,11145.730522151282,7548.631160027589,76625.19950818233,-2.7546976157904584,3.090178658565336,0.2519249646935893,0.0
52,17.0,11846.19256702252,7546.296038112829,77358.5303192342,-2.7054580001372117,3.1395045828033674,0.3059985695669261,0.0
53,18.0,12615.822902997777,7600.847456169708,78214.1280920606,0.4768560305090339,0.05993657296946374,-2.7847407103263593,0.0
54,19.0,13486.340957150323,7754.886125707229,79728.80207649188,1.1412695883914856,0.7386930327297974,-2.099863146853287,0.0
55,20.0,14348.703330588854,7923.992855694843,81558.92639161303,-1.3257222239844937,-1.7171006039882772,1.7231555921897237,0.0
56,21.0,15091.60036294968,8027.20742971408,82873.59260477206,-0.01900302376396631,-0.4062930246110717,3.0339700568518113,0.0
57,22.0,15707.038305083332,8073.897236968177,83335.97620037147,-1.2187474212736147,-1.6055270964926716,1.8301714179208861,0.0
58,23.0,16272.167892604724,8091.653209538553,83295.17708527124,-2.438404024399809,-2.822621123333623,0.6292068648589235,0.0
59,24.0,16961.155610678008,8128.893935204203,83770.16365434314,-0.5077171330199459,-0.8740691152858552,2.5683215878828274,0.0
60,25.0,17869.920022904287,8232.821925131306,85419.4812421471,0.1684490199963036,-0.20283980740918844,-3.0340081981736153,0.0
61,26.0,18876.60995838988,8372.745778662706,87617.84393132901,-1.0421505547920422,-1.4100831282410846,2.0462104790487357,0.0
62,27.0,19846.025949497878,8501.096258481235,89504.38712175586,2.782913426991,2.4211898154677822,-0.4116849002533075,0.0
63,28.0,20744.01433003184,8616.085984900332,90992.50419113028,-2.1985220823684917,-2.549580325950075,0.8983750165159328,0.0
64,29.0,21552.84353467072,8727.582559667975,92343.49711335014,2.8785883551477944,2.5263384358701995,-0.3067903038753104,0.0
65,30.0,22292.53251044691,8846.755685449583,93710.01017588786,0.4135900428696639,0.07176284162127902,-2.7642210854812967,0.0
66,31.0,23035.239802112843,8983.81752241021,95156.84591617298,2.983330196961971,2.6422345906206455,-0.19774620582533697,0.0
67,32.0,23814.618233425437,9134.147380433064,96739.83444391875,-1.9885794936614014,-2.338840292275134,1.1139856968700843,0.0
68,33.0,24599.81499965543,9290.678177648764,98541.07293975192,3.0846283501007186,2.7360405985494056,-0.08895403559651743,0.0
69,34.0,25376.424978742103,9454.499618745383,100634.90406757963,-1.887351924222685,-2.243113771965555,1.2230108373116886,0.0
70,35.0,26162.936727379893,9625.239583855477,102963.82407094217,0.6781143795665363,0.334003627912485,-2.493445014033079,0.0
71,-35.0,7890.303488867403,8196.88252172448,79156.58410495923,-1.0052231242687626,2.3299856736274585,-0.5447138282751839,1.0
72,-34.0,7842.013528390375,8143.848796540836,78584.31156188247,2.8172986379138014,-0.1275918378483796,-3.0036574722745035,1.0
73,-33.0,7794.173827106928,8103.798069540849,78081.11706013659,0.344527149139644,-2.588602339769614,0.8193793353098255,1.0
74,-32.0,7749.066857266071,8078.326289605035,77631.50118742147,-2.102113298676308,1.2408613361093779,-1.641531110831754,1.0
75,-31.0,7692.380125961987,8046.770796603374,77197.76542840406,-0.8208928743498272,2.5665113180027554,-0.33152293845073266,1.0
76,-30.0,7609.125323224462,8000.187571726526,76786.18736543547,3.0193206222676334,0.0745503460165692,-2.7881568985319922,1.0
77,-29.0,7505.37922406324,7941.709725697319,76394.18497027128,-1.9704376704715778,1.3840638002243153,-1.47873779290293,1.0
78,-28.0,7386.229676832757,7866.674381902825,75989.29155506135,1.8628544937136498,-1.0693205118833045,2.3474512991628336,1.0
79,-27.0,7241.805036809959,7796.475483374806,75577.12942278867,1.894036819389574,-1.0074679762320211,2.4000958253155886,1.0
80,-26.0,7068.457058044977,7768.452485376029,75204.24801999013,-3.072711892618696,0.29854687575549294,-2.5728444275964066,1.0
81,-25.0,6879.638274563851,7775.617035851032,74898.71216308793,0.7383417871754908,-2.156789560674785,1.2516371056300915,1.0
82,-24.0,6697.602111502058,7776.638481403614,74652.94081801322,-1.718932225898705,1.6500760059291664,-1.208774690988194,1.0
83,-23.0,6532.060372482936,7746.644043166041,74434.97743731758,-0.44122772888044887,2.9681393367879094,0.10359222115385541,1.0
84,-22.0,6359.67196452805,7699.5461611782985,74211.5809565894,0.8655461942416062,-1.9940018381493778,1.4140298096884547,1.0
85,-21.0,6152.717350455397,7673.201241184462,73985.8561524314,0.9166041521074758,-1.953152545248388,1.4714197883847127,1.0
86,-20.0,5912.7558438004025,7671.744483178503,73775.1571709972,-2.844959279977571,0.6331957692170543,-2.249036571333329,1.0
87,-19.0,5647.673063329689,7643.75620777715,73473.82097921004,0.9947547981292912,-1.8272433722079762,1.576036565186844,1.0
88,-18.0,5342.36322786839,7544.999222727386,72806.23327039907,2.262103199393984,-0.5253718699359327,2.8893209889464364,1.0
