Index,x,y,z,motor_positions
0,-15.400000000000002,-24.200000000000003,17.6,-999
1,-7.700000000000001,-27.5,15.400000000000002,-999
2,-3.3000000000000003,-26.400000000000002,25.3,-999
3,-8.8,-29.7,19.8,-999
4,-7.700000000000001,-37.4,11.0,-999
5,-11.0,-37.4,16.5,-999
6,-17.6,-26.400000000000002,12.100000000000001,-999
7,-13.200000000000001,-29.7,23.1,-999
8,-9.9,-34.1,18.7,-999
9,-11.0,-30.800000000000004,17.6,-999
10,-16.5,-33.0,19.8,-999
11,-16.5,-31.900000000000002,11.0,-999
12,-12.100000000000001,-22.0,22.0,-999
13,-17.6,-24.200000000000003,8.8,-999
14,-18.7,-22.0,7.700000000000001,-999
15,-13.200000000000001,-30.800000000000004,13.200000000000001,-999
16,-14.3,-31.900000000000002,22.0,-999
17,-18.7,-30.800000000000004,14.3,-999
18,-5.5,-33.0,15.400000000000002,-999
19,-14.3,-38.5,14.3,-999
20,-23.1,-18.7,15.400000000000002,-999
21,-7.700000000000001,-24.200000000000003,17.6,-999
22,-18.7,-35.2,17.6,-999
23,-8.8,-26.400000000000002,11.0,-999
24,-7.700000000000001,-27.5,13.200000000000001,-999
25,-9.9,-23.1,17.6,-999
26,-22.0,-28.6,16.5,-999
27,-14.3,-26.400000000000002,7.700000000000001,-999
28,-17.6,-22.0,17.6,-999
29,-17.6,-33.0,9.9,-999
30,-5.5,-45.10000000000001,24.200000000000003,-999
31,-7.700000000000001,-34.1,13.200000000000001,-999
32,-14.3,-36.300000000000004,12.100000000000001,-999
33,-18.7,-39.6,11.0,-999
34,-4.4,-36.300000000000004,22.0,-999
35,-11.0,-25.3,13.200000000000001,-999
36,-6.6000000000000005,-27.5,17.6,-999
37,-7.700000000000001,-30.800000000000004,22.0,-999
38,-12.100000000000001,-26.400000000000002,15.400000000000002,-999
39,-11.0,-31.900000000000002,24.200000000000003,-999
40,-4.4,-26.400000000000002,22.0,-999
41,-8.8,-33.0,20.9,-999
42,-14.3,-29.7,17.6,-999
43,-14.3,-33.0,13.200000000000001,-999
44,-11.0,-28.6,24.200000000000003,-999
45,-6.6000000000000005,-23.1,17.6,-999
46,-5.5,-29.7,12.100000000000001,-999
47,-5.5,-30.800000000000004,19.8,-999
48,-9.9,-31.900000000000002,7.700000000000001,-999
49,-16.5,-27.5,20.9,-999
50,-3.3000000000000003,-37.4,20.9,-999
51,-5.5,-35.2,15.400000000000002,-999
52,-18.7,-28.6,18.7,-999
53,-7.700000000000001,-35.2,19.8,-999
54,-14.3,-29.7,16.5,-999
55,-12.100000000000001,-30.800000000000004,20.9,-999
56,-9.9,-33.0,15.400000000000002,-999
57,-5.5,-29.7,9.9,-999
58,-12.100000000000001,-37.4,15.400000000000002,-999
59,-12.100000000000001,-24.200000000000003,25.3,-999
60,-5.5,-30.800000000000004,14.3,-999
61,-17.6,-25.3,19.8,-999
62,-17.6,-33.0,14.3,-999
63,-12.100000000000001,-28.6,23.1,-999
64,-17.6,-33.0,22.0,-999
65,-12.100000000000001,-27.5,19.8,-999
66,-9.9,-33.0,27.5,-999
67,-13.200000000000001,-29.7,16.5,-999
68,-12.100000000000001,-18.7,18.7,-999
69,-2.2,-31.900000000000002,19.8,-999
70,-13.200000000000001,-42.9,7.700000000000001,-999
71,-14.3,-26.400000000000002,20.9,-999
72,-12.100000000000001,-29.7,15.400000000000002,-999
73,-6.6000000000000005,-38.5,14.3,-999
74,-14.3,-27.5,25.3,-999
75,-16.5,-16.5,13.200000000000001,-999
76,-16.5,-26.400000000000002,12.100000000000001,-999
77,-17.6,-31.900000000000002,8.8,-999
78,-7.700000000000001,-36.300000000000004,14.3,-999
79,-9.9,-30.800000000000004,15.400000000000002,-999
80,-13.200000000000001,-36.300000000000004,17.6,-999
81,-5.5,-30.800000000000004,16.5,-999
82,-8.8,-37.4,22.0,-999
83,-8.8,-37.4,14.3,-999
84,-6.6000000000000005,-29.7,13.200000000000001,-999
85,-4.4,-25.3,13.200000000000001,-999
86,-6.6000000000000005,-34.1,19.8,-999
87,-11.0,-33.0,28.6,-999
88,-12.100000000000001,-34.1,19.8,-999
89,-7.700000000000001,-33.0,13.200000000000001,-999
90,-12.100000000000001,-40.7,9.9,-999
91,-6.6000000000000005,-38.5,19.8,-999
92,-8.8,-29.7,14.3,-999
93,-7.700000000000001,-23.1,23.1,-999
94,-6.6000000000000005,-23.1,14.3,-999
95,-16.5,-42.9,25.3,-999
96,-16.5,-39.6,8.8,-999
97,-14.3,-31.900000000000002,16.5,-999
98,-26.400000000000002,-28.6,25.3,-999
99,-7.700000000000001,-26.400000000000002,23.1,-999
100,-14.3,-33.0,11.0,-999
101,-5.5,-22.0,20.9,-999
102,-11.0,-36.300000000000004,23.1,-999
103,-6.6000000000000005,-27.5,27.5,-999
104,-17.6,-23.1,16.5,-999
105,-12.100000000000001,-30.800000000000004,17.6,-999
106,-14.3,-30.800000000000004,13.200000000000001,-999
107,-17.6,-28.6,20.9,-999
108,-3.3000000000000003,-34.1,4.4,-999
109,-11.0,-30.800000000000004,8.8,-999
110,-5.5,-33.0,17.6,-999
111,-16.5,-24.200000000000003,14.3,-999
112,-9.9,-39.6,15.400000000000002,-999
113,-8.8,-31.900000000000002,19.8,-999
114,-16.5,-30.800000000000004,14.3,-999
115,-13.200000000000001,-38.5,12.100000000000001,-999
116,-15.400000000000002,-36.300000000000004,22.0,-999
117,-9.9,-31.900000000000002,9.9,-999
118,-2.2,-36.300000000000004,13.200000000000001,-999
