Index,x,y,z,motor_positions
0,-44.0,-82.5,35.2,-1001
1,-42.9,-92.4,47.300000000000004,-1001
2,-45.10000000000001,-70.4,42.9,-1001
3,-45.10000000000001,-74.8,52.800000000000004,-1001
4,-31.900000000000002,-84.7,46.2,-1001
5,-46.2,-88.0,41.8,-1001
6,-41.8,-80.3,48.400000000000006,-1001
7,-55.0,-78.1,57.2,-1001
8,-46.2,-83.6,50.6,-1001
9,-38.5,-80.3,46.2,-1001
10,-38.5,-73.7,46.2,-1001
11,-49.50000000000001,-74.8,49.50000000000001,-1001
12,-48.400000000000006,-84.7,45.10000000000001,-1001
13,-40.7,-79.2,55.0,-1001
14,-35.2,-84.7,38.5,-1001
15,-40.7,-82.5,40.7,-1001
16,-46.2,-80.3,42.9,-1001
17,-45.10000000000001,-75.9,49.50000000000001,-1001
18,-42.9,-80.3,45.10000000000001,-1001
19,-50.6,-83.6,44.0,-1001
20,-48.400000000000006,-83.6,47.300000000000004,-1001
21,-50.6,-90.20000000000002,41.8,-1001
22,-46.2,-90.20000000000002,35.2,-1001
23,-46.2,-86.89999999999999,58.300000000000004,-1001
24,-41.8,-88.0,36.300000000000004,-1001
25,-53.900000000000006,-75.9,49.50000000000001,-1001
26,-40.7,-80.3,51.7,-1001
27,-52.800000000000004,-86.89999999999999,52.800000000000004,-1001
28,-38.5,-86.89999999999999,51.7,-1001
29,-44.0,-73.7,48.400000000000006,-1001
30,-45.10000000000001,-79.2,38.5,-1001
31,-45.10000000000001,-85.8,52.800000000000004,-1001
32,-38.5,-80.3,50.6,-1001
33,-41.8,-75.9,47.300000000000004,-1001
34,-47.300000000000004,-75.9,42.9,-1001
35,-46.2,-81.4,47.300000000000004,-1001
36,-36.300000000000004,-78.1,51.7,-1001
37,-42.9,-77.0,49.50000000000001,-1001
38,-41.8,-74.8,51.7,-1001
39,-44.0,-74.8,49.50000000000001,-1001
40,-46.2,-86.89999999999999,49.50000000000001,-1001
41,-40.7,-75.9,40.7,-1001
42,-49.50000000000001,-81.4,52.800000000000004,-1001
43,-42.9,-83.6,53.900000000000006,-1001
44,-50.6,-78.1,38.5,-1001
45,-49.50000000000001,-83.6,52.800000000000004,-1001
46,-42.9,-95.7,49.50000000000001,-1001
47,-38.5,-75.9,44.0,-1001
48,-51.7,-85.8,51.7,-1001
49,-40.7,-91.30000000000001,41.8,-1001
50,-47.300000000000004,-91.30000000000001,48.400000000000006,-1001
51,-47.300000000000004,-77.0,45.10000000000001,-1001
52,-35.2,-83.6,45.10000000000001,-1001
53,-42.9,-81.4,48.400000000000006,-1001
54,-39.6,-78.1,47.300000000000004,-1001
55,-40.7,-81.4,53.900000000000006,-1001
56,-48.400000000000006,-85.8,53.900000000000006,-1001
57,-39.6,-79.2,39.6,-1001
58,-44.0,-83.6,44.0,-1001
59,-55.0,-82.5,42.9,-1001
60,-40.7,-72.60000000000001,42.9,-1001
61,-39.6,-70.4,48.400000000000006,-1001
62,-45.10000000000001,-80.3,52.800000000000004,-1001
63,-37.4,-77.0,37.4,-1001
64,-47.300000000000004,-84.7,40.7,-1001
65,-42.9,-73.7,50.6,-1001
66,-35.2,-70.4,47.300000000000004,-1001
67,-46.2,-81.4,40.7,-1001
68,-42.9,-82.5,41.8,-1001
69,-39.6,-83.6,50.6,-1001
70,-45.10000000000001,-81.4,38.5,-1001
71,-45.10000000000001,-79.2,45.10000000000001,-1001
72,-42.9,-84.7,53.900000000000006,-1001
73,-52.800000000000004,-85.8,42.9,-1001
74,-45.10000000000001,-81.4,49.50000000000001,-1001
75,-48.400000000000006,-85.8,50.6,-1001
76,-49.50000000000001,-82.5,46.2,-1001
77,-37.4,-78.1,46.2,-1001
78,-51.7,-81.4,45.10000000000001,-1001
79,-47.300000000000004,-75.9,55.0,-1001
80,-50.6,-78.1,59.4,-1001
81,-44.0,-88.0,37.4,-1001
82,-52.800000000000004,-79.2,44.0,-1001
83,-38.5,-80.3,46.2,-1001
84,-47.300000000000004,-88.0,45.10000000000001,-1001
85,-40.7,-84.7,52.800000000000004,-1001
86,-38.5,-83.6,47.300000000000004,-1001
87,-47.300000000000004,-88.0,44.0,-1001
88,-46.2,-75.9,51.7,-1001
89,-51.7,-80.3,37.4,-1001
90,-45.10000000000001,-84.7,50.6,-1001
91,-41.8,-82.5,47.300000000000004,-1001
92,-44.0,-71.5,34.1,-1001
93,-38.5,-85.8,48.400000000000006,-1001
94,-45.10000000000001,-85.8,44.0,-1001
95,-42.9,-85.8,51.7,-1001
96,-45.10000000000001,-84.7,41.8,-1001
97,-42.9,-92.4,34.1,-1001
98,-49.50000000000001,-75.9,42.9,-1001
99,-37.4,-78.1,39.6,-1001
100,-38.5,-81.4,48.400000000000006,-1001
101,-38.5,-75.9,50.6,-1001
102,-47.300000000000004,-82.5,41.8,-1001
103,-46.2,-77.0,55.0,-1001
104,-48.400000000000006,-72.60000000000001,55.0,-1001
105,-36.300000000000004,-78.1,45.10000000000001,-1001
106,-48.400000000000006,-83.6,50.6,-1001
107,-46.2,-82.5,38.5,-1001
108,-35.2,-85.8,44.0,-1001
109,-45.10000000000001,-89.10000000000001,47.300000000000004,-1001
110,-44.0,-79.2,36.300000000000004,-1001
111,-38.5,-84.7,40.7,-1001
112,-35.2,-89.10000000000001,48.400000000000006,-1001
113,-48.400000000000006,-84.7,36.300000000000004,-1001
114,-45.10000000000001,-86.89999999999999,52.800000000000004,-1001
115,-41.8,-71.5,53.900000000000006,-1001
116,-45.10000000000001,-82.5,51.7,-1001
117,-46.2,-63.800000000000004,45.10000000000001,-1001
118,-37.4,-80.3,49.50000000000001,-1001
119,-33.0,-88.0,42.9,-1001
120,-41.8,-73.7,35.2,-1001
121,-37.4,-84.7,42.9,-1001
122,-45.10000000000001,-83.6,37.4,-1001
123,-40.7,-79.2,33.0,-1001
124,-45.10000000000001,-80.3,55.0,-1001
125,-51.7,-86.89999999999999,40.7,-1001
126,-42.9,-75.9,45.10000000000001,-1001
127,-40.7,-90.20000000000002,51.7,-1001
128,-48.400000000000006,-75.9,46.2,-1001
129,-49.50000000000001,-86.89999999999999,44.0,-1001
130,-42.9,-83.6,46.2,-1001
131,-46.2,-82.5,39.6,-1001
132,-51.7,-78.1,52.800000000000004,-1001
133,-37.4,-75.9,48.400000000000006,-1001
134,-48.400000000000006,-84.7,42.9,-1001
135,-34.1,-78.1,64.9,-1001
136,-39.6,-91.30000000000001,58.300000000000004,-1001
137,-46.2,-80.3,44.0,-1001
138,-40.7,-80.3,47.300000000000004,-1001
139,-47.300000000000004,-72.60000000000001,42.9,-1001
140,-47.300000000000004,-78.1,55.0,-1001
141,-45.10000000000001,-81.4,46.2,-1001
142,-44.0,-89.10000000000001,48.400000000000006,-1001
143,-48.400000000000006,-88.0,44.0,-1001
144,-49.50000000000001,-85.8,44.0,-1001
145,-44.0,-78.1,49.50000000000001,-1001
146,-47.300000000000004,-83.6,52.800000000000004,-1001
147,-46.2,-80.3,48.400000000000006,-1001
148,-39.6,-79.2,49.50000000000001,-1001
149,-42.9,-88.0,59.4,-1001
150,-44.0,-86.89999999999999,50.6,-1001
151,-46.2,-86.89999999999999,42.9,-1001
152,-33.0,-78.1,48.400000000000006,-1001
153,-40.7,-66.0,44.0,-1001
154,-44.0,-88.0,46.2,-1001
155,-51.7,-77.0,50.6,-1001
156,-40.7,-77.0,49.50000000000001,-1001
157,-50.6,-84.7,48.400000000000006,-1001
158,-46.2,-80.3,41.8,-1001
159,-48.400000000000006,-74.8,49.50000000000001,-1001
160,-52.800000000000004,-75.9,49.50000000000001,-1001
161,-34.1,-80.3,42.9,-1001
162,-44.0,-83.6,40.7,-1001
163,-42.9,-75.9,41.8,-1001
164,-47.300000000000004,-80.3,41.8,-1001
165,-41.8,-73.7,53.900000000000006,-1001
166,-42.9,-80.3,44.0,-1001
167,-42.9,-83.6,42.9,-1001
168,-48.400000000000006,-85.8,37.4,-1001
169,-46.2,-78.1,44.0,-1001
170,-44.0,-85.8,50.6,-1001
171,-40.7,-84.7,52.800000000000004,-1001
172,-37.4,-90.20000000000002,49.50000000000001,-1001
173,-45.10000000000001,-78.1,31.900000000000002,-1001
174,-40.7,-79.2,35.2,-1001
175,-39.6,-89.10000000000001,47.300000000000004,-1001
176,-42.9,-78.1,50.6,-1001
177,-48.400000000000006,-83.6,44.0,-1001
178,-50.6,-75.9,44.0,-1001
179,-41.8,-73.7,42.9,-1001
180,-47.300000000000004,-84.7,46.2,-1001
181,-41.8,-78.1,51.7,-1001
182,-48.400000000000006,-78.1,48.400000000000006,-1001
183,-34.1,-82.5,56.1,-1001
184,-44.0,-74.8,53.900000000000006,-1001
185,-47.300000000000004,-77.0,45.10000000000001,-1001
186,-40.7,-84.7,45.10000000000001,-1001
187,-48.400000000000006,-82.5,51.7,-1001
188,-39.6,-81.4,42.9,-1001
189,-44.0,-81.4,56.1,-1001
190,-42.9,-77.0,47.300000000000004,-1001
191,-38.5,-92.4,57.2,-1001
192,-37.4,-88.0,55.0,-1001
193,-45.10000000000001,-75.9,47.300000000000004,-1001
194,-41.8,-80.3,48.400000000000006,-1001
195,-39.6,-80.3,38.5,-1001
196,-40.7,-73.7,44.0,-1001
197,-46.2,-79.2,47.300000000000004,-1001
198,-30.800000000000004,-79.2,44.0,-1001
199,-58.300000000000004,-75.9,45.10000000000001,-1001
200,-40.7,-88.0,51.7,-1001
201,-39.6,-77.0,49.50000000000001,-1001
202,-41.8,-74.8,49.50000000000001,-1001
203,-39.6,-73.7,47.300000000000004,-1001
204,-34.1,-82.5,36.300000000000004,-1001
205,-38.5,-80.3,50.6,-1001
206,-47.300000000000004,-69.3,45.10000000000001,-1001
207,-40.7,-83.6,49.50000000000001,-1001
208,-45.10000000000001,-85.8,51.7,-1001
209,-46.2,-79.2,47.300000000000004,-1001
210,-47.300000000000004,-80.3,46.2,-1001
211,-42.9,-85.8,38.5,-1001
212,-50.6,-78.1,45.10000000000001,-1001
213,-46.2,-83.6,51.7,-1001
214,-47.300000000000004,-81.4,44.0,-1001
215,-39.6,-77.0,46.2,-1001
216,-44.0,-83.6,47.300000000000004,-1001
217,-46.2,-85.8,38.5,-1001
218,-50.6,-77.0,47.300000000000004,-1001
219,-41.8,-80.3,51.7,-1001
220,-45.10000000000001,-88.0,56.1,-1001
221,-52.800000000000004,-72.60000000000001,38.5,-1001
222,-55.0,-84.7,45.10000000000001,-1001
223,-40.7,-90.20000000000002,40.7,-1001
224,-37.4,-95.7,45.10000000000001,-1001
225,-41.8,-74.8,49.50000000000001,-1001
226,-45.10000000000001,-88.0,45.10000000000001,-1001
227,-39.6,-78.1,55.0,-1001
228,-46.2,-85.8,45.10000000000001,-1001
229,-47.300000000000004,-80.3,45.10000000000001,-1001
230,-46.2,-88.0,50.6,-1001
231,-48.400000000000006,-84.7,50.6,-1001
232,-47.300000000000004,-83.6,53.900000000000006,-1001
233,-51.7,-83.6,42.9,-1001
234,-40.7,-83.6,48.400000000000006,-1001
235,-41.8,-86.89999999999999,41.8,-1001
236,-39.6,-74.8,52.800000000000004,-1001
237,-37.4,-80.3,48.400000000000006,-1001
238,-38.5,-83.6,50.6,-1001
239,-44.0,-88.0,49.50000000000001,-1001
240,-46.2,-82.5,46.2,-1001
241,-49.50000000000001,-74.8,46.2,-1001
242,-48.400000000000006,-88.0,47.300000000000004,-1001
243,-50.6,-85.8,52.800000000000004,-1001
244,-38.5,-88.0,44.0,-1001
245,-42.9,-90.20000000000002,47.300000000000004,-1001
246,-42.9,-78.1,48.400000000000006,-1001
247,-40.7,-79.2,45.10000000000001,-1001
248,-44.0,-74.8,50.6,-1001
249,-46.2,-81.4,45.10000000000001,-1001
250,-39.6,-82.5,49.50000000000001,-1999
251,-39.6,-78.1,49.50000000000001,-1999
252,-44.0,-81.4,59.4,-1999
253,-50.6,-77.0,50.6,-1999
254,-45.10000000000001,-74.8,46.2,-1999
255,-44.0,-82.5,45.10000000000001,-1999
256,-48.400000000000006,-75.9,42.9,-1999
257,-35.2,-82.5,50.6,-1999
258,-52.800000000000004,-78.1,53.900000000000006,-1999
259,-46.2,-82.5,47.300000000000004,-1999
260,-40.7,-64.9,42.9,-1999
261,-44.0,-83.6,49.50000000000001,-1999
262,-42.9,-89.10000000000001,53.900000000000006,-1999
263,-44.0,-83.6,46.2,-1999
264,-39.6,-84.7,31.900000000000002,-1999
265,-46.2,-77.0,38.5,-1999
266,-39.6,-91.30000000000001,42.9,-1999
267,-48.400000000000006,-79.2,45.10000000000001,-1999
268,-39.6,-83.6,37.4,-1999
269,-37.4,-86.89999999999999,48.400000000000006,-1999
270,-44.0,-71.5,47.300000000000004,-1999
271,-44.0,-81.4,41.8,-1999
272,-38.5,-78.1,37.4,-1999
273,-46.2,-77.0,46.2,-1999
274,-42.9,-80.3,49.50000000000001,-1999
275,-49.50000000000001,-78.1,41.8,-1999
276,-40.7,-82.5,44.0,-1999
277,-36.300000000000004,-81.4,49.50000000000001,-1999
278,-40.7,-82.5,41.8,-1999
279,-41.8,-75.9,52.800000000000004,-1999
280,-42.9,-86.89999999999999,48.400000000000006,-1999
281,-41.8,-78.1,53.900000000000006,-1999
282,-37.4,-75.9,49.50000000000001,-1999
283,-51.7,-84.7,44.0,-1999
284,-40.7,-79.2,52.800000000000004,-1999
285,-36.300000000000004,-79.2,50.6,-1999
286,-40.7,-70.4,40.7,-1999
287,-51.7,-80.3,56.1,-1999
288,-37.4,-85.8,37.4,-1999
289,-46.2,-84.7,46.2,-1999
290,-49.50000000000001,-84.7,52.800000000000004,-1999
291,-38.5,-77.0,46.2,-1999
292,-40.7,-80.3,44.0,-1999
293,-33.0,-73.7,38.5,-1999
294,-42.9,-81.4,44.0,-1999
295,-35.2,-79.2,37.4,-1999
296,-51.7,-72.60000000000001,58.300000000000004,-1999
297,-45.10000000000001,-84.7,56.1,-1999
298,-38.5,-92.4,45.10000000000001,-1999
299,-44.0,-85.8,52.800000000000004,-1999
300,-46.2,-85.8,46.2,-1999
301,-41.8,-77.0,51.7,-1999
302,-44.0,-84.7,50.6,-1999
303,-47.300000000000004,-83.6,42.9,-1999
304,-40.7,-82.5,42.9,-1999
305,-46.2,-79.2,53.900000000000006,-1999
306,-46.2,-80.3,45.10000000000001,-1999
307,-45.10000000000001,-82.5,51.7,-1999
308,-50.6,-88.0,53.900000000000006,-1999
309,-37.4,-74.8,50.6,-1999
