Index,x,y,z,motor_positions
0,28.6,-62.7,3.3000000000000003,-62007
1,5.5,-67.10000000000001,5.5,-62007
2,18.7,-63.800000000000004,13.200000000000001,-62007
3,15.400000000000002,-74.8,8.8,-62007
4,17.6,-60.5,11.0,-62007
5,17.6,-57.2,7.700000000000001,-62007
6,8.8,-62.7,16.5,-62007
7,16.5,-66.0,13.200000000000001,-62007
8,16.5,-61.60000000000001,15.400000000000002,-62007
9,25.3,-62.7,13.200000000000001,-62007
10,20.9,-64.9,15.400000000000002,-62007
11,23.1,-59.4,11.0,-62007
12,15.400000000000002,-56.1,14.3,-62007
13,17.6,-68.2,20.9,-62007
14,8.8,-66.0,19.8,-62007
15,22.0,-59.4,9.9,-62007
16,22.0,-67.10000000000001,7.700000000000001,-62007
17,15.400000000000002,-61.60000000000001,9.9,-62007
18,15.400000000000002,-68.2,5.5,-62007
19,13.200000000000001,-73.7,5.5,-62007
20,20.9,-62.7,9.9,-62007
21,14.3,-66.0,25.3,-62007
22,16.5,-72.60000000000001,18.7,-62007
23,19.8,-69.3,5.5,-62007
24,16.5,-61.60000000000001,7.700000000000001,-62007
25,17.6,-53.900000000000006,18.7,-62007
26,17.6,-62.7,17.6,-62007
27,17.6,-66.0,15.400000000000002,-62007
28,9.9,-75.9,22.0,-62007
29,16.5,-68.2,22.0,-62007
30,3.3000000000000003,-64.9,11.0,-62007
31,15.400000000000002,-69.3,15.400000000000002,-62007
32,15.400000000000002,-66.0,23.1,-62007
33,16.5,-59.4,13.200000000000001,-62007
34,14.3,-61.60000000000001,19.8,-62007
35,15.400000000000002,-62.7,15.400000000000002,-62007
36,16.5,-67.10000000000001,7.700000000000001,-62007
37,17.6,-74.8,8.8,-62007
38,16.5,-66.0,20.9,-62007
39,12.100000000000001,-64.9,7.700000000000001,-62007
40,25.3,-71.5,12.100000000000001,-62007
41,14.3,-71.5,12.100000000000001,-62007
42,22.0,-67.10000000000001,13.200000000000001,-62007
43,6.6000000000000005,-61.60000000000001,9.9,-62007
44,15.400000000000002,-61.60000000000001,14.3,-62007
45,17.6,-63.800000000000004,8.8,-62007
46,11.0,-69.3,16.5,-62007
47,13.200000000000001,-73.7,18.7,-62007
48,22.0,-66.0,17.6,-62007
49,19.8,-64.9,9.9,-62007
50,25.3,-63.800000000000004,12.100000000000001,-62007
51,13.200000000000001,-60.5,8.8,-62007
52,17.6,-64.9,12.100000000000001,-62007
53,19.8,-68.2,12.100000000000001,-62007
54,4.4,-57.2,15.400000000000002,-62007
55,13.200000000000001,-68.2,14.3,-62007
56,19.8,-73.7,14.3,-62007
57,17.6,-58.300000000000004,15.400000000000002,-62007
