Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,21840.339750113253,12772.107711962431,108864.32128616553,-1.4805824876093516,1.7268019884701198,-1.198014076364031,-0.28256841124532084,3
-34,21112.27433615477,12563.473416046767,107172.6019602576,-1.430251957531232,1.794637726549276,-1.1435386269184704,-0.28671333061276183,3
-33,20980.72921788687,12279.104507992697,105419.81057768507,-0.12138797029906102,3.094924025025694,0.16514107831572333,-0.286529048614784,3
-32,20325.591745666563,12212.63188094159,103959.28323834513,-1.3171076241264632,1.900596064254194,-1.0357201256890751,-0.28138749843738786,3
-31,19790.119875064727,11864.2740419547,102474.44632207722,1.2447144673556503,-1.82226930447894,1.5322894724452698,-0.28757500508961975,3
-30,19264.416307715353,11718.10196683291,101097.12579032048,2.5587078891380295,-0.5193430755914947,2.8446368800820876,-0.28592899094405766,3
-29,18674.573897476883,11610.531276964255,99775.42061107406,-2.4218686928777675,0.7934059870268073,-2.1295088253081285,-0.2923598675696386,3
-28,18061.791836207904,11535.575375764252,98559.35166524668,-2.375790950339624,0.8475499730738428,-2.075734610262833,-0.3000563400767913,3
-27,17108.259446652544,11341.158920456319,97079.99548415703,1.4372190258131368,-1.6111072068370795,1.7489561818444015,-0.3117371560312652,3
-26,16528.45554563408,11170.796548100616,95776.88114819494,2.742167705172241,-0.3053695454014126,3.061072572756693,-0.31890486758445213,3
-25,15925.458858697686,11062.004632077813,94890.5464415353,-2.2302682273896535,1.003070217155266,-1.9135541022870686,-0.31671412510258534,3
-24,15056.599288903919,10774.642832435322,93561.45665117526,-0.9239652168789414,2.3229010893315913,-0.6032526859019964,-0.3207125309769445,3
-23,14219.156280781479,10604.740333538552,92550.04849677435,0.36956001553968304,-2.651355297008529,0.7082678827322599,-0.33870786719257673,3
-22,13515.02172526607,10591.951953176951,91820.88394593367,1.672645382154786,-1.3570013899147344,2.017474017153605,-0.34482863499881944,3
-21,12900.84229846204,10429.307117061822,90841.98259342115,1.7165187543965081,-1.2922263064634303,2.0719875797709673,-0.3554688253744587,3
-20,12185.434119727746,10296.430501801018,90191.11533874826,-2.0179181115593408,1.2772603921714296,-1.6433099436569805,-0.37460816790236073,3
-19,11657.024169796432,10056.088598423414,89640.80756481564,0.5254088248118715,-2.445920488447846,0.9239177760878118,-0.3985089512759403,3
-18,10803.275647775494,10092.327127848455,88723.05549925823,1.834814961314783,-1.1451246994027975,2.2344365695040493,-0.39962160818926584,3
-17,10073.441826706585,10040.472356399869,88135.93484463058,1.8715308387070524,-1.0826023283721082,2.2893905842654125,-0.4178597455583599,3
-16,9622.68755351499,9801.77940469129,87536.9809696192,1.895817831964539,-1.0279685313190405,2.343606472189625,-0.44778864022508635,3
-15,8769.822101150521,9817.040376305275,87231.74942363054,-3.10379023954076,0.29363978604087587,-2.625794558331867,-0.4779956812088937,3
-14,8100.950318143698,9780.72792130162,86581.67713408238,-1.8233673422024432,1.595632684310446,-1.31550356717756,-0.5078637750248838,3
-13,7606.683731319955,9828.934879408009,86224.56665655068,-0.5617561873971266,2.8939677572443196,-0.005150779211033419,-0.5566054081860932,3
-12,7067.793451576801,9618.554402530342,85590.2466959362,-0.5320543777318364,2.9442946087623043,0.05078325141570768,-0.5828376291475443,3
-11,6292.801530263736,9719.440720020368,85410.21727020909,2.0007054842965,-0.7439497514457469,2.6173262832684694,-0.6166207989719688,3
-10,5679.902296138124,9741.36921261511,85067.06262844664,1.9749586422338077,-0.7002091097288873,2.673209771579999,-0.6982511293461915,3
-9,4851.710049144632,9579.10637789152,84889.10007598344,0.6844528827089933,-1.9148281618224086,1.4689626155857964,-0.7845097328768031,3
-8,4550.0234213311705,9458.61035850373,84510.54427573406,1.9143841347407036,-0.5877981798092883,2.781661287904028,-0.8672771531633243,3
-7,3967.897426932282,9377.505054444033,84224.38196332614,1.8714779887787836,-0.5346713834235538,2.83629919493078,-0.9648212061519965,3
-6,3419.0262527549926,9333.290514612248,84154.1839486328,0.4257119595754526,-1.7430308836135475,1.632207288045753,-1.2064953284703002,3
-5,3455.651983194714,9420.610033771822,83904.12329661181,0.40478115612763793,-1.6877592196227589,1.6872602513015742,-1.2824790951739362,3
-4,3069.315020865525,9429.996845297794,83751.86479095208,2.685792458040876,0.8745476566896225,-2.0267474218515518,-1.5706454272871593,3
-3,3113.4091508145175,9239.856453703234,83651.43673245252,1.240051902365958,-0.3269798717515537,3.0530524733931066,-1.8130005710271488,3
-2,3473.2316425383056,9417.086089422462,83688.53164433342,2.3153539250243083,0.9683066789800742,-1.9205615157248663,-2.047269866430412,3
-1,3639.8107995658847,9251.87217883351,83542.91369925412,0.9416036104055405,-0.2324868912996231,-3.123330772755713,-2.2182509240183332,3
0,3742.646484409865,9400.410694614087,83574.63093955466,-0.28273271597659566,-1.4206229342230852,1.9559427556343287,-2.2386754716109243,3
1,4552.869146011421,9259.743214773227,83525.60807743913,1.9934645424875819,1.1490599283040468,-1.7602025798697563,-2.5295181848222477,3
2,5093.271834259495,9224.787975454641,83489.41196340843,-1.801866250567957,-2.5710173911486316,0.8101657624157086,-2.612032012983666,3
3,5953.543029675502,9188.028699241422,83816.33997870948,0.6675884469744334,-0.010894339865241628,-2.9080457814009897,-2.7075510788041637,3
4,6370.229413727599,9208.14242296822,83915.88663552736,-3.1098118405037267,2.5683682398506664,-0.34139342317948906,-2.768418417324238,3
5,7151.760731514306,9374.591125829,83855.35978430614,-0.568129266545794,-1.1709839687316301,2.2268932706180253,-2.7950225371638195,3
6,7858.179962317241,9410.976602308649,83826.848569448,-0.5584152792286612,-1.0931624143675667,2.280582316875879,-2.8389975961045404,3
7,8345.900674608863,9470.943584271712,84232.4403878551,1.9842226959894564,1.4468395863746064,-1.434643385116897,-2.864319226073233,3
