Index,Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
0,-35,117.09748406888562,50.465043701337756,418.690610486818,-0.4817664368578334,2.6850374269274346,-0.25239720742469973,1.3414270973617626,0
1,-34,114.32871256922942,49.71873581367293,412.4693576096897,0.8372379454498019,-2.286616533331124,1.0606729513371274,1.347361320907571,0
2,-33,111.61933602174575,49.06561702557887,407.6051128328055,2.1437418895285067,-0.9771279343583781,2.3706292526036488,1.3439089637197545,0
3,-32,109.49150938557293,48.67987580247359,403.5675834265086,2.1919378353067245,-0.9230629081270916,2.4234145415012573,1.3393196206003637,0
4,-31,106.70018148105603,48.381764340268596,399.7719681865991,-2.7801986860380774,0.3858112634444525,-2.546391942465018,1.336989583221837,0
5,-30,103.02066906049797,47.161176714037616,394.73514195712,-1.4741763916465949,1.6964799728798012,-1.2350892967127785,1.3317092318610797,0
6,-29,100.31976825045321,46.31765030539313,391.519404907337,-2.6775389234226585,0.49516599825133334,-2.437364577155487,1.3306219805277255,0
7,-28,98.72107053766909,46.131823319212515,389.0014449686363,-1.3697638476296563,1.8113337036320796,-1.1258501619960863,1.3268826411613261,0
8,-27,94.67696730625623,44.795841068666604,384.6593047581348,-0.06145135331517032,3.1353746285849997,0.1878190648586707,1.3215259086210551,0
9,-26,90.61786274165168,44.140324822064855,381.3286674923866,1.2399074845384679,-1.8556240368717665,1.4965444448617464,1.3141593664716176,0
10,-25,88.62972237721262,44.2618108353361,379.9979054292307,2.5475418035313147,-0.5454222753142981,2.8090395778456005,1.3092985524806107,0
11,-24,84.90511732694212,44.478227780876416,376.8789205638927,2.597106634437445,-0.4860430788921171,2.8622123047672283,1.3056906564651136,0
12,-23,81.12364630991226,43.61110871212038,374.63638162341357,-1.118398069890913,2.0783944626511452,-0.8516745137305645,1.3040727706345479,0
13,-22,78.59781612853557,42.71833878193198,372.65387047051,0.17756029901782713,-2.8957817006301343,0.45833004194873583,1.2900265838639875,0
14,-21,75.23989485869598,42.94339719328376,371.4986184708129,1.5029288111080297,-1.5944640464130606,1.7675287897899163,1.3061963481130103,0
15,-20,71.59076291791142,42.4304087741639,368.5433270916288,0.2776476707620868,-2.790366841727442,0.5650866802354297,1.2833573173215536,0
16,-19,68.99502325458043,42.4652619753872,368.10715848811475,1.590065528301821,-1.490905437067237,1.8755811959791429,1.285280659117575,0
17,-18,65.43871798648105,41.60410205858416,365.48684490781466,2.8847042427685667,-0.17341861383749846,-3.0952641432296994,1.267579405613576,0
18,-17,61.196467558070246,41.467865179070046,364.13558605342536,-2.1081632565486386,1.1472920320915565,-1.7849491406103117,1.24758221085657,0
19,-16,57.932455278199654,41.49495675101745,362.8736236464959,0.4553321814081363,-2.5735781231692902,0.7825521583692164,1.2435763498338162,0
20,-15,54.65383153010038,41.43866809297052,361.70486774850355,1.75414940497328,-1.274934932530116,2.095786234957089,1.2291594968110875,0
21,-14,51.648865213917986,40.6826695294995,360.14420551260577,3.039111132872752,0.03616681008372666,-2.8776830996456044,1.2044052521336663,0
22,-13,48.29701027706752,40.712571108790925,359.5473879577878,-1.9381747918472816,1.3516376802563563,-1.566728702841531,1.1993502377891456,0
23,-12,45.31730408447305,40.03938995436913,359.2398010741145,-0.6580275305428956,2.66079601310963,-0.25513868413517565,1.1679074803871767,0
24,-11,42.771139817817925,40.31464145844546,357.92427641014336,0.6328216745186972,-2.3277745450205187,1.056355336392464,1.1472626649211293,0
25,-10,38.831413868429316,40.484391679729924,357.29501592348504,1.9171843871731815,-1.0090923178382232,2.370339436861538,1.1176412771065403,0
26,-9,34.61219517902985,39.59051099224144,356.61413144764276,-0.5984146604859469,2.8018790135634073,-0.09202027797811135,1.0644019442870611,0
27,-8,31.86960025310798,39.21973125960397,356.99067479416254,-1.8243093732750189,1.6072269174461606,-1.2930498307178924,1.0395367842377699,0
28,-7,28.746700193157572,39.12464678022577,357.30193405279914,-1.790868495851663,1.6593852280643386,-1.2372689174913878,1.0171967484346212,0
29,-6,24.378237588457644,38.46616116667624,356.7559606277409,0.6672307480853145,-2.0491189554645874,1.3317861985146338,0.9062408763655769,0
30,-5,22.353495747816222,39.02728294584614,356.3887248706655,-0.5950174973526086,3.0390060718372487,0.12775930339742553,0.8480195260448626,0
31,-4,19.37145713954537,39.20912307991058,356.46729103579526,-1.9268724985517391,1.833872643547194,-1.0725214177018894,0.7164452459450468,0
32,-3,16.485528487526413,38.92689595735963,356.4241340180809,2.9604964476196405,0.6231778855777719,-2.2740927342553006,0.5222002014902518,0
33,-2,14.472363156627322,39.1483594440119,357.38933180772733,1.538350851330143,-0.5809970834283535,2.805317581010399,0.30382959711464075,0
34,-1,13.635527824562075,38.511072843918605,358.19113553141915,-2.4398667183604372,1.981636645797326,-0.9083922534766297,0.039321861911088885,0
35,0,13.538873001217231,38.56531967659429,358.5751655071279,0.11016195186786205,-1.7191442279615332,1.6580579255905399,0.022900353072218493,0
36,1,14.534699026514362,39.187718966147635,360.57439511122305,0.8091210380456362,-0.4154946074112141,2.969539034295625,-0.5896216694550924,0
37,2,17.610928425852954,39.58889279814276,361.8822862071049,1.941599038107563,0.8842587234587189,-2.00098513527496,-0.769804807002167,0
38,3,20.689790142658193,38.8516337824344,363.16952718723314,0.5485115147325009,-0.3065598258190374,3.079395766521795,-0.9600879249943972,0
39,4,23.036760601114675,38.95300261146248,364.06990480910275,0.5088791343103896,-0.26738229554751813,3.132791255204865,-1.053115794099579,0
