Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,10680.598681629777,9817.967506838177,78670.06679704424,-0.12371705188668822,-3.0706829874795454,0.2506889201736346,-0.3744059720603232,6
-34,10587.004816139915,9907.468037542509,78311.56975332751,-2.573712917621616,0.7338455464498486,-2.209088533864179,-0.36462438375743744,6
-33,10537.071825689954,9868.306983046492,77971.57817276334,-1.273543495397076,2.04834333040116,-0.8974747709176755,-0.3760687244794001,6
-32,10473.879919295952,9781.259964255349,77556.21541716563,-2.476153164106205,0.8545930913967816,-2.0997467117325312,-0.37640645237367387,6
-31,10341.894987317406,9759.849642573125,77120.98501960094,-1.1641012707185086,2.167039691540547,-0.7899770899859508,-0.37412418073255793,6
-30,10154.127786870753,9638.278437152321,76879.96953841811,1.40101619395795,-1.5502513974530552,1.7794952166370759,-0.3784790226791257,6
-29,9775.370838448069,9569.977378426389,76395.59090149251,-2.3241993799435097,1.0150742757640556,-1.9369443764583314,-0.38725500348517805,6
-28,9880.789388231447,9542.740779309122,76113.81338396482,-1.0066213213379465,2.325650404835817,-0.6289432394331647,-0.377678081904782,6
-27,9583.222445874126,9524.772390987102,75689.78647852049,0.2977882746993842,-2.6591982709603714,0.6857681398159597,-0.38797986511657534,6
-26,9488.907522208541,9483.36799929214,75393.84130725701,-0.9110090613491507,2.411763684037801,-0.5161566780318976,-0.3948523833172528,6
-25,9128.709973095212,9459.130460426766,75205.60820314357,1.6378344077063083,-1.2869922210491644,2.049683587963675,-0.4118491802573665,6
-24,8729.591550584608,9348.356228914958,74738.14054283463,1.6974097086604263,-1.240951966520768,2.10445851277111,-0.40704880411068345,6
-23,8685.829703552798,9253.138619920232,74546.67774113177,2.9994848264226035,0.08281566084609242,-2.868213149820077,-0.41548733093690515,6
-22,8360.387699817236,9420.693375799356,74331.83683162354,-1.9795861377004436,1.3739672931797635,-1.55803814099721,-0.42154799670323406,6
-21,8126.302203138293,9309.644118270144,73848.67634984177,3.082570279998423,0.18108278778417078,-2.759618103514015,-0.44099692366714827,6
