Index,x,y,z,motor_positions
0,31.900000000000002,1180.3,789.8,-21721
1,44.0,1178.1000000000001,792.0000000000001,-21721
2,22.0,1184.7,796.4000000000001,-21721
3,29.7,1182.5,793.1,-21721
4,41.8,1172.6,805.2,-21721
5,28.6,1184.7,799.7,-21721
6,40.7,1175.9,793.1,-21721
7,29.7,1186.9,799.7,-21721
8,34.1,1182.5,795.3000000000001,-21721
9,35.2,1182.5,797.5,-21721
10,28.6,1180.3,784.3000000000001,-21721
11,39.6,1179.2,789.8,-21721
12,37.4,1191.3,787.6,-21721
13,30.800000000000004,1184.7,784.3000000000001,-21721
14,30.800000000000004,1184.7,796.4000000000001,-21721
15,34.1,1184.7,794.2,-21721
16,42.9,1180.3,797.5,-21721
17,28.6,1189.1,782.1000000000001,-21721
18,38.5,1179.2,789.8,-21721
19,40.7,1182.5,799.7,-21721
20,38.5,1179.2,792.0000000000001,-21721
21,31.900000000000002,1180.3,794.2,-21721
22,30.800000000000004,1189.1,803.0,-21721
23,36.300000000000004,1172.6,796.4000000000001,-21721
24,33.0,1183.6000000000001,786.5000000000001,-21721
25,42.9,1182.5,801.9,-21721
26,33.0,1181.4,783.2,-21721
27,28.6,1177.0,794.2,-21721
28,35.2,1186.9,795.3000000000001,-21721
29,36.300000000000004,1182.5,799.7,-21721
30,45.10000000000001,1180.3,787.6,-21721
31,37.4,1182.5,796.4000000000001,-21721
32,28.6,1178.1000000000001,787.6,-21721
33,34.1,1172.6,786.5000000000001,-21721
34,28.6,1181.4,797.5,-21721
35,36.300000000000004,1170.4,799.7,-21721
36,31.900000000000002,1185.8000000000002,792.0000000000001,-21721
37,40.7,1188.0,797.5,-21721
38,37.4,1175.9,794.2,-21721
39,36.300000000000004,1180.3,795.3000000000001,-21721
40,39.6,1184.7,787.6,-21721
41,31.900000000000002,1181.4,789.8,-21721
42,31.900000000000002,1183.6000000000001,789.8,-21721
43,28.6,1182.5,789.8,-21721
44,33.0,1173.7,796.4000000000001,-21721
45,30.800000000000004,1180.3,798.6,-21721
46,39.6,1180.3,815.1,-21721
47,39.6,1189.1,800.8000000000001,-21721
48,27.5,1175.9,797.5,-21721
49,37.4,1182.5,785.4,-21721
50,36.300000000000004,1180.3,795.3000000000001,-21721
51,27.5,1182.5,786.5000000000001,-21721
52,35.2,1179.2,789.8,-21721
53,50.6,1177.0,784.3000000000001,-21721
54,36.300000000000004,1182.5,794.2,-21721
