Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,17843.733548503922,11486.657158655058,91939.86739791388,-1.8824891285584102,1.3746498151593984,-1.5980414768192948,-0.28444765173911524,4
-34,17429.04966869378,11430.101588073901,90973.13511366693,0.6814075121833736,-2.367358629961023,0.9697683841462997,-0.2883608719629258,4
-33,17287.376845115316,11250.971024036166,90315.4279494323,0.7396822168167481,-2.312695685466875,1.0243417053022077,-0.28465948848545963,4
-32,17026.577460834444,11192.123745569615,89697.2867211817,-1.7309822542088908,1.5028525044643533,-1.4352254811291991,-0.2957567730796917,4
-31,16690.765145993588,11102.153578813097,89117.21041742379,-0.42271515955668676,2.8217876654058456,-0.12339027115556077,-0.29932488840112637,4
-30,16403.52628712874,11033.981192069365,88474.51635139594,-0.36792064034516997,2.8662482753987333,-0.06905219334102675,-0.2988684470041436,4
-29,16070.098523520139,10860.417486932136,87767.26571210165,2.1965086913511516,-0.8363986488318523,2.4989549835753597,-0.30244629222420816,4
-28,15881.387950218419,10765.090687618174,87471.40249381412,-2.782331482456337,0.47153784224952394,-2.4738744113128672,-0.30845707114347043,4
-27,15233.030001123889,10756.314593015568,86824.09820866972,-2.7139625343252294,0.5194451345153818,-2.4172182316068755,-0.29674430271835384,4
-26,14923.917018257609,10606.407347093385,86176.53042141137,-0.172124861804437,3.1038389950160137,0.15012102126415983,-0.3222458830685966,4
-25,14383.599272813744,10697.81742299037,85762.81528150503,1.141451823056503,-1.884186727742471,1.4618945438627375,-0.32044272080623415,4
-24,13790.668599232218,10482.500744616262,85123.9754977414,2.456491858476713,-0.560428950300145,2.7736306342776653,-0.3171387758009523,4
-23,13576.249336272389,10485.552136169541,85011.07488111472,-0.017328120501140125,-3.0344276763193787,0.3130857301657676,-0.33041385066690765,4
-22,12949.463147110135,10506.107501264425,84547.40472362727,2.5381990416351226,-0.46259666717590014,2.8797905124341616,-0.34159147079903907,4
-21,12422.665134808978,10122.522176858567,84296.753980945,1.3334349584726368,-1.6645963631069753,1.6789583342595444,-0.3455233757869074,4
