Index,x,y,z,motor_positions
0,544.5000000000001,-33.0,132.0,-996
1,542.3,-20.9,129.8,-996
2,543.4,-17.6,137.5,-996
3,534.6,-23.1,146.3,-996
4,545.6,-30.800000000000004,134.20000000000002,-996
5,555.5,-27.5,133.10000000000002,-996
6,543.4,-30.800000000000004,135.3,-996
7,534.6,-23.1,147.4,-996
8,532.4000000000001,-23.1,128.70000000000002,-996
9,541.2,-20.9,132.0,-996
10,524.7,-24.200000000000003,138.6,-996
11,540.1,-31.900000000000002,136.4,-996
12,543.4,-17.6,135.3,-996
13,536.8000000000001,-26.400000000000002,135.3,-996
14,541.2,-34.1,124.30000000000001,-996
15,541.2,-25.3,133.10000000000002,-996
16,541.2,-34.1,127.60000000000001,-996
17,541.2,-27.5,125.4,-996
18,537.9,-28.6,143.0,-996
19,546.7,-34.1,141.9,-996
20,533.5,-33.0,139.70000000000002,-996
21,539.0,-33.0,139.70000000000002,-996
22,537.9,-27.5,133.10000000000002,-996
23,545.6,-26.400000000000002,134.20000000000002,-996
24,528.0,-22.0,145.20000000000002,-996
25,539.0,-27.5,135.3,-996
26,540.1,-23.1,136.4,-996
27,540.1,-18.7,126.50000000000001,-996
28,543.4,-24.200000000000003,144.1,-996
29,534.6,-31.900000000000002,129.8,-996
30,530.1999999999999,-38.5,139.70000000000002,-996
31,537.9,-23.1,135.3,-996
32,552.1999999999999,-33.0,127.60000000000001,-996
33,536.8000000000001,-16.5,138.6,-996
34,540.1,-22.0,134.20000000000002,-996
35,530.1999999999999,-23.1,148.5,-996
36,533.5,-29.7,141.9,-996
37,547.8,-26.400000000000002,135.3,-996
38,543.4,-22.0,143.0,-996
39,537.9,-22.0,129.8,-996
40,540.1,-18.7,137.5,-996
41,544.5000000000001,-28.6,133.10000000000002,-996
42,530.1999999999999,-23.1,134.20000000000002,-996
43,541.2,-23.1,137.5,-996
44,542.3,-30.800000000000004,134.20000000000002,-996
45,545.6,-28.6,134.20000000000002,-996
46,535.7,-19.8,133.10000000000002,-996
47,539.0,-35.2,128.70000000000002,-996
48,550.0,-24.200000000000003,139.70000000000002,-996
49,544.5000000000001,-24.200000000000003,125.4,-996
50,536.8000000000001,-27.5,128.70000000000002,-996
51,533.5,-31.900000000000002,130.9,-996
52,533.5,-28.6,127.60000000000001,-996
53,540.1,-15.400000000000002,134.20000000000002,-996
54,536.8000000000001,-31.900000000000002,134.20000000000002,-996
55,539.0,-37.4,145.20000000000002,-996
56,547.8,-19.8,146.3,-996
57,550.0,-16.5,127.60000000000001,-996
58,539.0,-30.800000000000004,136.4,-996
59,539.0,-28.6,137.5,-996
60,528.0,-27.5,134.20000000000002,-996
61,537.9,-22.0,135.3,-996
62,534.6,-19.8,138.6,-996
63,528.0,-34.1,144.1,-996
64,539.0,-23.1,133.10000000000002,-996
65,536.8000000000001,-29.7,141.9,-996
66,548.9000000000001,-24.200000000000003,146.3,-996
67,530.1999999999999,-30.800000000000004,125.4,-996
68,556.6,-17.6,143.0,-996
69,541.2,-28.6,135.3,-996
70,537.9,-23.1,136.4,-996
71,546.7,-19.8,135.3,-996
72,536.8000000000001,-25.3,144.1,-996
73,550.0,-24.200000000000003,147.4,-996
