Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Phase Difference
-35,10521.510640682398,10032.124272090678,77794.4640732972,-0.3720320822751413
-34,10418.402233695606,9896.023362385064,77373.80477462786,-0.37310165564035486
-33,10482.467504498783,9842.059693597977,76928.37428898849,-0.37259833057451175
-32,10367.803470215573,9685.666728131773,76554.41896306099,-0.3641389839900387
-31,10094.745701339052,9785.310674744811,76284.20689838717,-0.3800231321913084
-30,10083.677828696425,9601.147106331673,75843.68278213759,-0.382704534766086
-29,9863.521599210211,9511.632810280831,75453.4994810024,-0.38920127981857533
-28,9656.56885873431,9505.15379715251,75088.3900924567,-0.39343981091578234
-27,9414.825008591715,9420.540527092548,74760.01431131412,-0.39390132020622887
-26,9229.553769744713,9463.085500403953,74426.97856441862,-0.4025903711077386
-25,9039.739534160784,9359.03233082728,74248.52904589743,-0.4081866031340064
-24,8830.368857099178,9368.260453522693,74025.0399077446,-0.4177206852575018
-23,8511.49029218488,9167.534874417875,73604.51359054538,-0.42146075683516254
-22,8241.575071998888,9227.08137187351,73485.70645137604,-0.4301533580382995
-21,7899.760004817705,9211.086699011727,73265.39177582772,-0.4447710367214004
-20,7644.555462338067,9166.271838871746,73118.02388527583,-0.4591545208655612
-19,7479.653218215652,9112.952611500354,73099.28741706091,-0.46885204873676606
-18,7111.22578467437,9103.465354697268,72859.1801738651,-0.48795755251360146
-17,6784.926758163539,9091.372625619051,72640.60881715205,-0.49744806973197314
-16,6527.757660831444,9076.938030703655,72479.1516344252,-0.5248741078413545
-15,6282.210270467192,8971.358398387538,72388.12284932022,-0.5479811214040661
-14,5857.096790417148,9026.71604724872,72319.47825801394,-0.5661500659040266
-13,5564.256180324178,9009.598549721324,72225.6650830444,-0.6108127271776113
-12,5304.630746403326,9007.496551391436,72192.08595226117,-0.6203378984962601
-11,5057.652217525662,8843.47113484394,72188.24677393447,-0.6685071888830239
-10,4599.172636346299,8920.894892380413,72116.10631760425,-0.7265941022518599
-9,4311.601853670672,8907.058328022138,72097.38828511722,-0.7843883485019955
-8,4026.9685444675233,8942.304565089036,72135.67706602399,-0.8160175373441225
-7,3759.5799622220675,8934.53360439724,72137.47120300255,-0.9056483463236705
-6,3417.156559696288,8873.29105542798,72247.55389442637,-0.983638946583418
-5,3222.744684561467,8893.740114118846,72310.53313119906,-1.064883818385509
-4,2979.6626101034594,8884.28100381119,72387.54505019206,-1.203303640661833
-3,2823.2731556938525,8857.788284725531,72615.06476154756,-1.3627621691500416
-2,2836.323388746989,8872.781050809477,72725.94607136461,-1.541863956754229
-1,2721.632530865625,8890.605370786676,72940.3906178196,-1.684225114186231
0,2748.801763881485,8889.2676717125,72990.83615416725,-1.7303476575086503
1,2956.959317413813,8850.688446218262,73482.03112498576,-2.0560991399832034
2,3078.8630712900235,8938.90999345922,73770.16594096496,-2.207576012713352
3,3448.948297220844,9062.643761044337,73967.8239824422,-2.3568000495265795
4,3735.202168881296,9031.427725650223,74408.39306937713,-2.426827090544029
5,4134.087685540092,9005.834391465949,74734.99416446587,-2.534669882250409
6,4476.274771701193,9042.135360944727,74981.92293589411,-2.583660290414693
7,4896.026940151739,9211.36759342874,75370.11521339316,-2.6627869635339625
8,5432.5910816409305,9142.392809729605,75762.30571828823,-2.698929482542576
9,5832.738851103696,9177.095578502312,76300.84559457768,-2.725973313957437
10,6397.538972206946,9207.926276971333,76889.85266221075,-2.7901288161789157
11,6998.0028318293125,9205.752056616824,77331.08707604342,-2.828125558486009
12,7523.178260453083,9329.297268192415,77853.31932109027,-2.8521309964709687
13,7977.164692423122,9384.35955238343,78342.88653163794,-2.8798994299958665
14,8552.096359535512,9416.571170881703,79066.40725098195,-2.903175541916601
15,9244.034396215744,9491.928620552599,79849.45660893041,-2.920114311135159
16,9814.081179788549,9602.638054350604,80630.09019463677,-2.9403646287145477
17,10500.87802588473,9592.597370226598,81354.90743179126,-2.9634163711340697
18,11175.49182127091,9747.49780539326,82312.59299455647,-2.980262640712066
19,11888.663333134153,9869.722422987734,83297.26650392932,-2.987766602375119
20,12750.346510682348,10026.29474391186,84364.96755057172,-3.0080339252918127
21,13399.848827397143,10037.79834187261,85395.18263737498,-3.0165551800748744
22,13841.465180860672,10185.629364782302,86405.39468582394,-3.021143788096179
23,14512.787471080164,10322.537298476933,87445.45056569322,-3.0286804092923707
24,15370.364239145545,10405.649870081916,88984.38787822366,-3.0402341568948175
25,16247.160427890654,10577.662838547398,90576.33528149834,-3.042362177679879
26,17053.647488119586,10805.10005810077,91907.64887559404,-3.050366739002319
27,17757.428858686562,10948.472491883113,93379.98072279384,-3.0547238516680792
28,18400.678537884272,11345.455689818149,95302.97261744458,-3.056229223873865
29,19098.188327813463,11393.000635500726,96584.49302265704,-3.064315839541576
30,19760.25690550672,11634.8082796596,98382.1947377603,-3.0638692994200305
31,20312.727420598505,11844.938052559053,100242.60523797141,-3.0701797108980764
32,20943.28566167156,12061.239288940225,102141.35472611262,-3.0716456954508646
33,21381.190678528194,12360.791878804406,104048.86803909954,-3.075266319045762
34,22000.261025756336,12520.858163476638,106167.49845891447,-3.0730984138007678
35,22552.114058844647,12968.111101949049,108902.40191299327,-3.079098593618699
