Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,8392.015697202582,9002.15908165694,75246.533870423,-1.543686501722203,1.838834148306588,-1.1057317758802176,-0.43795472584198514,1
-34,8395.941139975848,9026.892491210658,74832.63484595822,-2.7683307614399655,0.63117865657144,-2.3076666805782873,-0.46066408086167776,1
-33,8379.097699632262,8786.19774967707,74462.68894159836,-2.682924981447443,0.6651382807181597,-2.2544714697132227,-0.4284535117342205,1
-32,8252.209848678885,8800.483718165096,74238.95093067532,1.1315621874243804,-1.7789375473560682,1.5677862648875014,-0.4362240774631214,1
-31,8303.491941619079,8899.668518896724,73929.74163844665,1.1873145493470079,-1.7317095013780683,1.621540705632221,-0.434226156285213,1
-30,8308.06719096565,8936.056434845563,73604.44841517894,2.4978807642834795,-0.4280969787000868,2.9312425719479642,-0.4333618076644843,1
-29,8146.476008954326,8859.424751993498,73242.61650531064,1.307814383720059,-1.6183367804074498,1.7262513334417369,-0.418436949721678,1
-28,8052.031513755232,8849.28600241315,72838.790136029,2.6080741328952484,-0.3274937940097263,3.0366008200887875,-0.42852668719353915,1
-27,7933.6348987135525,8674.680459324032,72538.36915819695,2.663716794733064,-0.26311434640731884,3.0916213797385645,-0.4279045850054999,1
-26,7780.259780943946,8745.397482303104,72273.50142775069,-1.0733043172067582,2.3094065051585835,-0.6263718488737503,-0.44693246833300826,1
-25,7751.5365476013985,8479.894445011898,72064.1326274511,1.4847873658503805,-1.4246254840823596,1.9398163131175366,-0.4550289472671558,1
-24,7513.2563864733675,8565.009636844661,71580.03200299261,2.7923413268781676,-0.12004388088443431,-3.0342897998787537,-0.4565541804226658,1
-23,7437.7527446217255,8730.770323003833,71308.33339212283,1.581233983415983,-1.3043389436913015,2.0447734721888446,-0.4635394887728612,1
-22,7116.359500640225,8533.63531010448,70984.79468391891,0.3600331385218344,-2.516498925898801,0.8431542417783429,-0.4831211032565088,1
