Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,10435.804550997638,9850.514213026754,77589.08975529193,-1.4611106085755066,1.8654427748695468,-1.0814742045199506,-0.37963640405555577,2
-34,10321.766096259786,9707.521645862398,77388.21422707773,-0.14023556096507817,-3.11364593956384,0.2301181278513971,-0.37035368881647557,2
-33,10496.986009816319,9688.727177140454,76890.44230269887,2.4188500760670824,-0.539740290884093,2.7958660395264543,-0.37701596345937194,2
-32,10137.306970579775,9806.102665360095,76505.93210356173,-2.5561167802518487,0.776859528999976,-2.1767390923846186,-0.3793776878672297,2
-31,10065.057980218584,9616.383941010396,76300.85896134337,2.551790197727196,-0.42508717312186955,2.9037060715282066,-0.3519158738010102,2
-30,9923.043482792971,9738.516475501632,76038.24779211303,2.5618339815788707,-0.3764365690782997,2.960034888790467,-0.39820090721159573,2
-29,9750.12907706749,9465.121597571164,75723.61747750483,2.6219284446907993,-0.3190191124268155,3.0138387384784275,-0.3919102937876282,2
-28,9645.885762273849,9593.051598883414,75303.22957258645,-2.356313283315316,0.9856339516138887,-1.9607290874548013,-0.39558419586051485,2
-27,9579.474228747487,9595.767979935712,74890.6638784501,-1.0490439781627512,2.3066559430037854,-0.6501622362492786,-0.39888174191347225,2
-26,9378.34993718848,9361.5837731656,74565.02389310373,0.25495759084212766,-2.6772924833055254,0.6626207869116274,-0.40766319606949963,2
-25,9044.737721640688,9340.724417519876,74319.3906628992,1.562056992098671,-1.359416693417268,1.9712522339532403,-0.4091952418545688,2
-24,8696.077726777445,9376.665180841177,74209.46046742793,0.34193302300846484,-2.5815652207196647,0.7679290382432283,-0.42599601523476327,2
-23,8522.183813136806,9353.358517533748,73819.96151114069,1.6661678146978527,-1.2613121775067697,2.079951208118907,-0.4137833934210544,2
-22,8156.23416614832,9187.26361278866,73583.4588368176,0.4353851080370607,-2.459039342114464,0.8790592612279338,-0.443674153190873,2
-21,8016.060229803955,9262.768532304313,73292.56293844405,1.7764469829906349,-1.1548372782011642,2.188547407923609,-0.41210042493297383,2
-20,7653.061642370398,9163.936967332702,73142.46630023765,3.0323406067183,0.14107735340877506,-2.782709827642436,-0.46813487281884925,2
-19,7259.531790513758,9141.839248180653,72932.5636453473,-1.9440668497277012,1.4689574647243506,-1.4735451423954242,-0.47052170733227694,2
-18,7091.023963202079,9120.532761569986,72858.33121692581,0.6218599075979176,-2.267144127290176,1.0951321488918269,-0.473272241293909,2
-17,6864.846931201746,9036.168622754712,72738.70208411406,1.9041077562616777,-0.9264251202541012,2.405003672021406,-0.5008959157597284,2
-16,6447.694098927627,8996.759722030132,72557.55038699502,-3.0833054955376196,0.38043562075649584,-2.563692418737657,-0.5196130767999625,2
-15,6199.47287845953,8994.755231900313,72558.36139139089,-1.8026084060804282,1.6808466595442038,-1.2534487610426663,-0.5491596450377614,2
-14,5839.362136453548,9185.192541823542,72424.65728472985,-0.5317470597404849,2.9863633086694996,0.05804755679096622,-0.5897946165314512,2
-13,5722.16382582746,8915.708338089229,72188.19172106926,0.7375719068292189,-1.9741406342172654,1.368240263444231,-0.6306683566150122,2
-12,5316.8820723736135,9006.023565763186,72092.24917376963,-2.989017544382528,0.5968176424131701,-2.3463379696478204,-0.6426795747347072,2
-11,4871.036108763542,8883.900447259935,72229.73330944103,-2.9677154127800875,0.6458483878864304,-2.2906497246573703,-0.6770656881227168,2
-10,4514.381632971899,8811.222845827415,72216.07866380755,2.0623109460179583,-0.5629904373130847,2.790487701461217,-0.7281767554432585,2
-9,4223.293990569464,8901.894192948681,72126.11563590892,0.8020168146294063,-1.748637286340787,1.5861474906546276,-0.7841306760252214,2
-8,3932.722871312015,8914.189958220813,72145.78222175274,0.7986721346182822,-1.698976382933738,1.6416796964290494,-0.8430075618107673,2
-7,3721.993316425023,8986.620708234332,72253.39147200798,-0.4486785875576575,-2.9081285447254865,0.4386635701353555,-0.8873421576930127,2
-6,3462.8589236889984,8839.34820567223,72370.59877637387,2.0620055059528557,-0.34706482574168,3.0062665555757127,-0.944261049622857,2
-5,3044.539003439417,8770.456349145798,72353.39692073147,0.7014953281870318,-1.5459812567199027,1.8055074255297694,-1.1040120973427374,2
-4,2989.634937259228,8886.289662180441,72481.01951814938,-0.6587000533331239,-2.7590282066941754,0.6014745449473637,-1.2601745982804875,2
-3,2797.1641333307857,8866.687888470035,72650.57552114726,1.8064226351719912,-0.18073314002830568,-3.1123713343900996,-1.364391337617496,2
