Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,17734.721649508985,11667.627120574465,92049.30235804628,0.6571738272702285,-2.389385137470864,0.9372649342418049,-0.28009110697157613,0
-34,17554.419748484852,11347.565789964006,91124.77338194434,-0.5596580788018474,2.689715201387498,-0.263136066528571,-0.2965220122732761,0
-33,17355.03585061997,11194.350921709394,90650.22224832396,0.7548261277479427,-2.285422786217906,1.04737798737981,-0.2925518596318675,0
-32,16996.926170700248,11225.446223426461,89854.87942050638,2.0723088376232868,-0.9771637058926926,2.3574291225099304,-0.2851202848866432,0
-31,16772.619340103745,11232.701895285032,89254.44798379131,-1.6581680396078526,1.5821297678209492,-1.3569492331088673,-0.30121880649898536,0
-30,16546.772264444015,11022.583880681474,88546.13834564797,2.170462130297334,-0.871548650482009,2.4676155257637387,-0.2971533954664043,0
-29,16126.288076364626,10954.968691798027,87970.5629683678,-2.805581062075327,0.43554676504079376,-2.5029932405701865,-0.3025878215051403,0
-28,15819.197083850524,10763.96037448419,87502.47282224431,-2.748930822800149,0.48532514350011974,-2.44979694339767,-0.29913387940247915,0
-27,15200.27402482019,10580.298079139384,86630.32391333515,-1.438900110654036,1.8063696648621481,-1.1368472300833639,-0.30205288057067214,0
-26,14873.82795684757,10585.22249073105,86205.80083228406,-1.396838175470368,1.867233538931298,-1.0839159032476207,-0.3129222722227478,0
-25,14208.789340883544,10545.153779530965,85687.20037421423,-0.09240671211255405,-3.117533386522254,0.22573400248561484,-0.31814071459816873,0
-24,13773.876842513493,10438.069286235464,85082.85715531405,2.4677628783436223,-0.5534684649051972,2.797625149607513,-0.3298622712638908,0
-23,13287.869796581124,10276.466808681622,84804.3592563882,-2.512828459826218,0.7638516067031162,-2.1759311771321497,-0.3368972826940677,0
-22,12795.270610726458,10369.869536354881,84412.75836098482,0.047013925599346654,-2.943904406234604,0.39162289787292226,-0.34460897227357545,0
-21,12432.204614099699,10344.442591215065,83999.07230006761,-1.1501940822730161,2.128219995621456,-0.8139711449724273,-0.3362229373005885,0
-20,12154.233433131427,10151.229886767112,83836.84856119254,-1.1214634944693567,2.1769224211296394,-0.7576014988948543,-0.36386199557450283,0
-19,11472.229064951816,10241.498056411068,83484.56079877034,0.2027108383847369,-2.8024111906877307,0.5532359072514388,-0.35052506886670187,0
-18,10984.29314931379,10234.88141270792,83274.09633523773,-1.0251704808765518,2.290781168923487,-0.6487788593307678,-0.37639162154578365,0
-17,10409.943662018253,10016.813599829062,82832.66604854609,0.25685580814787057,-2.674031584408827,0.6639981732349101,-0.40714236508703916,0
-16,9961.334892633939,9970.060655118868,82880.63105519651,2.8319342204132707,-0.11273022144088711,-3.0532583634070116,-0.39799272335930347,0
