Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,17706.939312219216,11454.605654653878,91757.03611981028,2.4109260581414342,-0.6372608660815544,2.6990140790100767,-0.28808802086864205,8
-34,17530.083469452988,11417.834440147157,91070.95218664325,-1.305063080696788,1.9349753348156489,-1.0161706855897668,-0.28889239510702147,8
-33,17322.778783788795,11387.465581502283,90372.53246308505,-1.2471482959677158,1.9873280283392614,-0.9623819361965942,-0.28476635977112164,8
-32,16947.724990339615,10989.090339883445,89851.69145807847,-2.4583169392500785,0.7885357194704494,-2.16327195734379,-0.2950449819062886,8
-31,16688.17224805272,11176.7740540921,89343.9140488038,1.3671968457533743,-1.6775793551772602,1.6588928511738656,-0.29169600542049157,8
-30,16504.058990464848,11117.799718249642,88695.84166244329,2.679955502565421,-0.36067222093065676,2.971372614050281,-0.2914171114848596,8
-29,16037.415994051702,10939.300207328486,88175.64448651554,-2.297263223774597,0.9475194145307214,-2.0010312875127827,-0.29623193626181443,8
-28,15612.112956635074,10804.667833925483,87492.40288051213,-0.9990849856769066,2.2703842279559385,-0.6896630452632765,-0.30942194041363,8
-27,15239.85869180975,10786.924893495812,86869.50079891326,1.5669761573822374,-1.4596904703113227,1.877162795539169,-0.3101866381569316,8
-26,14870.30428925944,10648.048388876106,86240.47026554808,1.6164991641764679,-1.403930252421794,1.931136998182615,-0.3146378340061471,8
-25,14456.992697459684,10562.96433471676,85879.8709710731,1.6630782378664388,-1.3550529287300581,1.9853810875105962,-0.32230284964415734,8
-24,14075.254218306814,10603.50263052736,85498.67152104064,0.45534848962873353,-2.558828204006106,0.7822013112553223,-0.3268528216265887,8
-23,13510.307234145277,10460.737862449378,85031.98829463623,-2.008301116315017,1.2692042039790774,-1.677838753112064,-0.33046236320295286,8
-22,12912.26172427698,10312.091060925059,84611.974388443,0.5515000347302128,-2.453125684611255,0.8920208556750022,-0.3405208209447892,8
-21,12494.541345325659,10242.82526956251,84183.69568161589,0.5948578008851253,-2.405578337301826,0.945621633720457,-0.35076383283533197,8
-20,11955.213995719838,10202.555558134345,83763.12623610997,1.8896187302613001,-1.0799398088452659,2.257825449846765,-0.3682067195854648,8
