Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,10840.981032698064,9988.311186607287,78589.057607535,-1.6652591989901209,1.6676164852727695,-1.2899905765188557,-0.3752686224712649,4
-34,10760.117351068731,10081.024513262115,78105.57974172063,-0.36028301939049884,2.971669267520669,0.022554736443848193,-0.3828377558343474,4
-33,10518.605608280055,9789.203239795688,77663.31101404568,-0.30081549820675285,3.0289772419784264,0.0782939290304381,-0.3791094272371911,4
-32,10376.396090947926,9638.781042662775,77351.90997187962,2.2568669894542586,-0.7019391745900309,2.644590981183736,-0.38772399172947747,4
-31,10270.65669743473,9699.374861222705,77047.24748533285,-0.18360747633420163,-3.138347160644634,0.18732296676163956,-0.37093044309584133,4
-30,10021.97227745683,9776.482399044495,76671.60083750574,-1.3768805135067381,1.9233038891615313,-1.0135772621400119,-0.3633032513667267,4
-29,9906.64369794127,9593.75974318733,76242.13235141146,-2.598805832436413,0.72968869538146,-2.215968815916897,-0.38283701651951674,4
-28,9826.532681732373,9580.049476621918,75932.6595230609,-1.3044980891707676,2.0289396546872775,-0.9066619522097475,-0.39783613696102016,4
-27,9652.134083437477,9711.18744546622,75658.38695024222,-2.495451215041054,0.8248640801867586,-2.1097610788289107,-0.3856901362121432,4
-26,9247.719778904408,9409.646226602334,75075.38457941228,2.5597461741239242,-0.36552828910529406,2.9734506324745693,-0.4137044583506455,4
-25,9059.49762796865,9443.735260239273,75069.35020744846,-2.3964429220741343,0.9388529993733378,-2.000581294277067,-0.3958616277970677,4
-24,8696.945188462418,9362.20208661666,74751.4650444852,-1.0947410534879736,2.2639866904735877,-0.6907346363278071,-0.4040064171601667,4
-23,8573.235775774136,9225.21858956847,74450.51162591256,2.7171594660331757,-0.20086533703809709,3.13466992739807,-0.4175104613648948,4
-22,8375.530680446222,9340.190697680204,74175.93472438093,-2.260881478524854,1.0835230312809159,-1.8389770216604444,-0.421904456864409,4
-21,8099.458730201343,9226.38610054945,73936.2009569114,-0.956955370776056,2.4216125989291646,-0.5272684330079063,-0.4296869377681496,4
-20,7895.536666925745,9269.940374010652,73814.41533478483,0.3201076749169031,-2.5634708796683996,0.7846384343681745,-0.46453075945127154,4
-19,7529.597969578012,9276.661639064181,73553.57048098497,1.6394904835035402,-1.241107509613053,2.095556056509774,-0.4560655730062333,4
-18,7092.184920506665,9046.922254660038,73397.10521251992,2.90943122450019,0.05713682621877706,-2.8779090915549226,-0.4958449911244731,4
-17,6858.230920508553,9095.139154362594,73106.6887186196,-2.0951434116043792,1.3828329192764595,-1.5673103085517095,-0.5278331030526697,4
-16,6861.071555203857,8905.66825079032,73029.2762290198,1.7315099213115537,-1.09607955850208,2.2598985223003694,-0.5283886009888157,4
-15,6162.469399440557,8974.866355192373,72981.118487764,3.024568749368578,0.20772932729053165,-2.7160057577686354,-0.5426108000423735,4
-14,6108.504327685925,8955.681120129142,72914.70712653316,-0.7084476701812378,2.792985849682646,-0.1459272096851807,-0.5625204604960574,4
-13,5538.717109601126,8935.624775024806,72756.14219065399,0.5738611684842726,-2.179303189837377,1.1677220623744815,-0.5938608938902092,4
-12,5316.545009443497,8929.786895681455,72575.30244536458,3.1194414150429157,0.3776816456352972,-2.5471070265812794,-0.6166368655553907,4
-11,5159.328027643368,8870.873228541011,72568.51708410142,0.6059629706135203,-2.0721169152187136,1.277740505441321,-0.6717775348278003,4
-10,4696.038567970629,8934.921273957254,72418.81236093747,3.077096784684227,0.4829189352140001,-2.4392828028100713,-0.7668057196852889,4
-9,4319.9826359541585,8967.232516793965,72364.44441301821,-0.6561984698346993,3.063237513108076,0.12828259814465404,-0.7844810679793532,4
-8,4097.379593736232,8904.063753757408,72493.44718800679,-1.8707259972434567,1.8564543527696356,-1.072583530927321,-0.7981424663161354,4
-7,3714.9303278276543,8914.219293511964,72616.41203099472,3.083596406672782,0.6730423744234946,-2.273521018273614,-0.9260678822331894,4
-6,3350.7366658984515,8803.163432017762,72630.89056975729,1.7475310349295659,-0.5376331893405804,2.807988546793593,-1.0604575118640271,4
-5,3374.412738571309,8670.764893562588,72863.99222937929,1.753991039043262,-0.4877504332244103,2.858861692929449,-1.104870653886187,4
-4,2841.7049243275014,8947.598942831568,72856.92508106127,0.41772222668204806,-1.6891853307305986,1.6581738568156108,-1.2404516301335629,4
-3,2747.483069223171,8949.804805371907,73159.69608735132,-0.8808680036838068,-2.9039510146383805,0.457067113427423,-1.33793511711123,4
-2,2636.989882202915,8894.524081599819,73258.05578779832,-1.076506870719187,-2.8435591358641648,0.5114807686478358,-1.5879876393670225,4
-1,2786.688033279375,8691.658760378788,73551.16771961331,1.3213218196196415,-0.2839071388113936,3.077769481628904,-1.7564476620092622,4
0,2741.422897160278,8922.345136248263,73545.64683438538,0.0676496335272595,-1.4743926016031654,1.8741956316119053,-1.8065459980846459,4
1,2868.740974071259,8803.987897076722,73960.03119167662,-1.4271211990402966,-2.676776511145679,0.6706310032507251,-2.0977522022910216,4
2,3352.6916253493887,8801.561070082313,74251.82133380574,1.0132048797770417,-0.12821115620266899,-3.042629154937927,-2.2273512724646185,4
3,3647.55848037737,9072.792642536631,74518.97424057267,-2.842715749946142,2.4575168491512893,-0.4743695800473641,-2.368346169898778,4
4,3973.3488755303492,9031.19589481072,74716.73071843927,-0.3684952061814207,-1.2656950196896686,2.092540939114512,-2.4610361452959326,4
5,4309.632239654117,8959.744475205349,75293.88744364912,2.083573580902252,1.3143921777746175,-1.6232457938666192,-2.576365932410715,4
6,4667.454836475471,9023.366826158503,75483.19199261315,-1.6463687121505532,-2.4129514838293846,0.9465406468329516,-2.592909358983505,4
7,5024.0202868647975,8965.732172493072,75841.53904880807,0.8738031121863837,0.15612989063493665,-2.7705930516711446,-2.6387891433220574,4
8,5607.905980221861,9054.720651800963,76241.13642278999,-2.8822703347587,2.7089518817451648,-0.20417635908724022,-2.6780939756714597,4
9,6055.352545644722,9076.503168307612,76494.50329131751,-2.9259976769608644,2.8051973656788096,-0.14867848561411526,-2.777319191346749,4
10,6339.161299023198,9229.494721662268,77037.88465071812,-0.36734146198131434,-0.9359661497804536,2.4190880066828107,-2.786429468664125,4
11,7307.334384712483,9113.00389583707,77644.36980520857,0.8861210772814179,0.3699050562093339,-2.5521550476337787,-2.8449091822643897,4
12,7821.841733020424,9264.186341999288,78313.01191604175,-0.3330194459984953,-0.8449206339173635,2.529753307957168,-2.8627727539556633,4
13,8225.293691805888,9332.740454344701,78954.76563963869,-2.8243206568661368,2.9917841119839657,0.07130080514094969,-2.8956214620070866,4
14,8899.86122849855,9401.751601210213,79407.66240447905,0.9792665886534005,0.5289468214950803,-2.387590042439814,-2.916328676086371,4
15,9420.365616614023,9484.312571238015,80227.21856373176,-1.4947868741071195,-1.9303311027342156,1.4350687972380092,-2.9298556713451287,4
16,10313.478447141066,9530.239183622576,81049.48429068274,-2.7145931021554177,-3.1304695473824937,0.2348385744248129,-2.9494316765802306,4
17,10800.44511583837,9626.436930452086,81951.73193894174,2.34892794677059,1.9453878910633662,-0.9685184283856194,-2.965738932023376,4
18,11633.788946901273,9749.60396716385,82803.00059442637,2.3903047721793245,1.995663697286191,-0.9148161345305332,-2.9780644004697283,4
19,12240.699383910538,9668.34311709797,83855.35496331855,1.1776116484503585,0.7839175067947498,-2.1164476303402484,-2.989126028388979,4
20,13118.436390778686,9892.955959303812,85063.06620058454,-0.0264464374248275,-0.4110177356237527,2.969157447180445,-2.9956038846052726,4
21,13697.726989794728,10125.022291330542,85823.44502765202,-0.0011669044984975044,-0.3449160530283786,3.018550172172912,-3.0197170766714097,4
22,14254.565907599608,10230.28673480315,86858.01923073812,0.041472502143338176,-0.28450165522101306,3.0736629291450335,-3.0321904270016953,4
23,14946.263747284731,10389.00699022239,87973.47089869127,-1.1542521348864134,-1.4912434602191962,1.8727323719692894,-3.026984506855703,4
24,15820.016186759505,10480.423386769002,89326.03230331925,-1.1156223136071763,-1.437104706778193,1.9240223175052065,-3.039644631112383,4
25,16845.73610939113,10733.401308010523,90776.51389171302,-2.3244980773141983,-2.637239719889388,0.722639535982548,-3.0471376132967465,4
26,17547.838306563975,10865.428520396465,92305.26418199537,2.7594934633159145,2.4292508667925032,-0.47831268814968136,-3.0453791557139898,4
27,18315.549704720386,11003.684966284567,93845.05861305568,0.2862607256248403,-0.03166659676985276,-2.9380669464718117,-3.0588576350829344,4
28,18921.179649381098,11290.099201162575,95568.65793073842,-0.9186017261451944,-1.229833726582722,2.1419478872672943,-3.0605496134124888,4
29,19657.428860130305,11302.983379611796,96969.63971603838,-2.1309976050842825,-2.425939879453846,0.9404282033961526,-3.071425808480435,4
