Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,21559.598672698536,12781.34591664034,108710.34477805726,2.4287655284918905,-0.6396289300336944,2.7206756960876293,-0.29191016759573873,4
-34,21262.00884364232,12592.61109973615,106948.75148740502,1.2313822405943633,-1.8453673953718657,1.5159982215043764,-0.2846159809100133,4
-33,20800.827397408262,12461.35760046342,105257.86521485982,2.5502733470552323,-0.5360138057378728,2.825774254874946,-0.2755009078197137,4
-32,20151.283979044532,12238.64783343,104060.36687462122,-2.4357495516257055,0.7749669134934635,-2.1468028255124145,-0.2889467261132914,4
-31,19770.93392077289,11931.844282182592,102464.54562709031,-1.1187650274929726,2.0838387778426855,-0.836960689629868,-0.28180433786310477,4
-30,19264.07470858954,11932.835257945491,101167.33932134295,-1.0739659411238742,2.1478446610293163,-0.7821972545274666,-0.29176868659640753,4
-29,18583.072220329897,11612.015528112332,99610.40948355838,0.23361869432907797,-2.8227238253127815,0.5281921838646253,-0.29457348953554696,4
-28,18087.29459735751,11358.40887363787,98502.77234637801,1.5387467909582957,-1.5158274329709867,1.8396251671898864,-0.30087837623159075,4
-27,17178.75950403064,11243.260954530584,96985.3346818017,2.846299096524269,-0.20774956400886654,-3.1324689875797693,-0.3044172230755482,4
-26,16427.93002826564,11059.145439937553,95822.61189345208,-2.1366637588386035,1.1068468019562974,-1.8222668533946424,-0.31439690544396104,4
-25,15900.950613952602,10900.171084726055,94968.22452469227,-0.82645436553894,2.4040060356566313,-0.5111560056045739,-0.31529835993436617,4
-24,14936.963898122482,10907.687669835343,93800.19824354643,0.46629826140103764,-2.5513900461495305,0.7980749224051906,-0.33177666100415326,4
-23,14302.84993850827,10719.378529771133,92744.42683788795,1.7715427198020177,-1.2626512255445719,2.1103416324171826,-0.3387989126151645,4
-22,13615.791694912241,10520.530804775179,91810.60282299107,-0.7017382589778044,2.568954453838819,-0.34846909527050574,-0.35326916370729844,4
-21,12998.905782003143,10321.93152544454,91022.75316755443,1.8693675396622955,-1.1530936304989814,2.216283150585603,-0.3469156109233076,4
-20,12125.239958476615,10341.083119704994,89979.61769185979,3.1383602645049553,0.1714365469930983,-2.7552506816711926,-0.38957436100343834,4
-19,11548.374422471345,10196.107680733267,89420.65913650283,-3.0915171060824624,0.2072723500988705,-2.7005645208140687,-0.39095258526839416,4
-18,10933.552606139421,10070.698330718351,88937.86922753544,0.7246280396095406,-2.244165458073265,1.123830942507068,-0.39920290289752725,4
