Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,6638.868231699657,8504.988107529223,67083.21577644355,0.3977708857894951,-2.4784046002693705,0.8541993786348813,-0.45642849284538656,6
-34,6576.7879172833555,8591.758525236082,66893.59173076382,-0.8227274310968116,2.602703231763276,-0.3490464373358088,-0.47368099376100314,6
-33,6597.531949321428,8593.510393824421,66635.20312673594,0.49009288708899446,-2.3624851892656302,0.9625732759149767,-0.4724803888259821,6
-32,6498.813332453872,8287.54289976429,66439.34248259032,1.7947179732305267,-1.0508380881056194,2.272513960844433,-0.47779598761390574,6
-31,6273.114168004908,8366.774234675224,66179.0617642722,-1.9058054454385387,1.507148700027015,-1.441760943037157,-0.4640445024013822,6
-30,6432.815780387834,8389.044727017177,65880.11240188785,-0.6341110870896746,2.8046932174437713,-0.12899303986793442,-0.5051180472217398,6
-29,6263.368803566316,8435.788083642099,65818.4476951654,-0.600129937887077,2.8652567532478597,-0.07567247717418533,-0.5244574607128918,6
-28,6175.536095369514,8509.229665606676,65490.35935271756,1.9706002942261507,-0.8374163354745271,2.4947910429837346,-0.5241907487575839,6
-27,6146.476403131325,8332.097382842734,65330.7988733781,-1.7134166868395837,1.7149578406477184,-1.2256497993428959,-0.4877668874966883,6
-26,6026.659540001728,8293.569239528024,65059.94489864829,-0.4241587862695015,3.024809715300929,0.0890095788380623,-0.513168365107564,6
-25,5974.813822591603,8110.6593677055425,65030.13554550326,0.8774949321099107,-1.928802294694437,1.400899371437845,-0.5234044393279342,6
-24,5835.3059479033645,8167.552515303694,64799.431503958935,-0.33323942061653805,3.1234531867266044,0.19822197391875,-0.5314613945352882,6
-23,5545.574305804919,8227.37767276231,64682.71333971668,0.9686527719319302,-1.8375950853464205,1.512327926214046,-0.5436751542821163,6
-22,5563.22528143859,8385.465347277439,64664.24391130415,-0.23372096237069817,-3.037267956508051,0.3089252019705139,-0.5426461643412122,6
-21,5177.783676639184,7958.128546278195,64532.12982564199,2.2992052687554683,-0.46666463527926666,2.873396999361735,-0.5741917306062669,6
-20,5148.445453887316,8031.151928637662,64457.84283031094,-2.6875858343572467,0.8335550986847253,-2.0981082821970634,-0.5894775521601829,6
-19,5165.282726323456,8162.764356024548,64355.81443529225,1.1071599703533503,-1.6286296091358878,1.7279292798612709,-0.6207693095079208,6
-18,4830.028213016138,8144.82342045484,64191.501088727746,-2.594257156436059,0.962879090337307,-1.989289284330444,-0.6049678721056146,6
-17,4534.6469711795435,8230.058299327295,64060.241054950806,-1.3131602215920837,2.27613473179494,-0.6761604320291666,-0.6369997895629167,6
-16,4422.365900254527,7970.608559300777,64255.43620619615,-1.2860614633171799,2.3049830833483185,-0.6212245430755268,-0.6648369202416529,6
-15,4293.687467730595,8087.336615152905,63931.70926105608,2.5213450624027742,-0.1370075057424214,-3.0825604707795673,-0.6792797739972443,6
