Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,17720.584558549388,11614.883211118167,91675.33634138876,-1.732561397808268,1.5040300628756536,-1.4420350143533982,-0.2905263834548695,1
-34,17503.0317825702,11387.095922645734,91095.78040297609,-0.42216763842185695,2.811373470195891,-0.13102175849066344,-0.2911458799311939,1
-33,17309.630774213212,11166.883202067886,90540.04224680661,0.891155757474176,-2.1527681790994793,1.1807315701131813,-0.2895758126390051,1
-32,16993.483493219435,11209.455014013576,89750.61157040921,2.2003220828983205,-0.8418502104667273,2.4928819884111872,-0.29255990551286715,1
-31,16699.100024518815,11140.833780248637,89048.21824325515,-2.787886750543766,0.46610240905407246,-2.479754954576345,-0.30813179596742124,1
-30,16302.127319821662,10967.360512924899,88562.3508567021,2.300936056025028,-0.7368289989033627,2.6009478798427126,-0.30001182381768476,1
-29,16036.11497841008,10855.206572841978,87943.98730548106,-2.6714261149257634,0.5765496863400312,-2.3716324792526597,-0.2997936356731037,1
-28,15594.366068971569,10780.257041857672,87474.43504931248,-1.3710704392854305,1.8801607836169274,-1.0624671349434447,-0.308603304341986,1
-27,15179.3077407878,10600.398043753707,86599.94845758918,-0.061844556981927444,-3.0914776392149497,0.25051274703497334,-0.312357304016901,1
-26,14788.358774957758,10555.467392269511,86168.1407614231,1.236557883010438,-1.7710765980415595,1.5599097744095236,-0.3233518913990858,1
-25,14334.806722960624,10513.526272084653,85705.76461813177,1.2937893772052365,-1.7372206505531185,1.6145522561492809,-0.32076287894404487,1
-24,14064.736091756315,10639.490646825612,85391.97903331045,-2.4172787666870574,0.827598246035027,-2.101573654707841,-0.31570511197921647,1
-23,13271.877047189939,10541.251083588022,85051.95191596901,-2.3711027665512363,0.8893837152631623,-2.043953403621052,-0.32714936293018404,1
-22,13033.278133967218,10418.4090970289,84439.05062294993,-2.3390649458568733,0.9474846827918202,-1.9896676085121519,-0.34939733734472167,1
-21,12470.294627592626,10327.566454296248,84238.9842829329,-1.0205949317584666,2.2556658216209535,-0.679554048078651,-0.3410408836798151,1
-20,11918.978191528337,10257.209548358285,83925.32505003572,0.2727213104640919,-2.714536394021482,0.6298738641539487,-0.35715255368985677,1
-19,11507.600497359437,10155.454754823892,83521.51797699668,-2.1821503456359586,1.1146387001980216,-1.830752958402987,-0.3513973872329714,1
-18,11012.363301746029,10171.47611643048,83058.30491842306,-0.894678916787436,2.4193425807651443,-0.51758450188907,-0.3770944148983659,1
-17,10429.995801872125,10073.139348432918,83000.86350292055,2.9158787104558685,-0.04582552452800026,-2.976863125863137,-0.3904434708605802,1
-16,9930.269084706286,9942.322014248803,82524.23285448288,-2.070079218210749,1.271856723141986,-1.6673251466206607,-0.40275407159008836,1
-15,9418.813273452228,10002.734621266727,82376.16215693722,1.7207193880280929,-1.1865326652992843,2.1575270120951484,-0.43680762406705576,1
-14,8794.629351297552,9984.36710185729,82277.99696670147,1.7625898482888318,-1.1557355200123969,2.2100024789331782,-0.44741263064434644,1
-13,8370.315694636949,9870.748750966615,82093.82104408546,1.7890974983955363,-1.081372905132957,2.2669367443667716,-0.4778392459712357,1
-12,7843.220188784557,9730.058681872359,81829.86396771912,3.0720970562394196,0.23166765428309918,-2.7056797706755167,-0.5054084802646504,1
-11,7311.859637471449,9670.759290222986,81748.33426459221,-0.6639788926340131,2.7882644101074927,-0.13915461607445812,-0.5248242765595545,1
-10,6653.562519320457,9724.08282033664,81782.52076070211,0.6219678163504112,-2.193831428674243,1.174798889768215,-0.5528310734178037,1
-9,6096.041677897676,9750.610138271379,81588.37755406948,-1.9232423590976075,1.6399998439620163,-1.285792311161834,-0.6374500479357739,1
-8,5689.887289399349,9727.842337893053,81633.51061557302,-3.1389576554478866,0.4249167397612223,-2.4878883064425996,-0.6510693490052866,1
-7,5093.027640070894,9670.361112663953,81622.80730988373,0.626367447175717,-2.023667719913524,1.3379084734008422,-0.7115410262251256,1
-6,4544.698044766891,9580.8264949706,81571.64804676277,3.0626605491066874,0.538326498035723,-2.379348947082579,-0.84117581099032,1
-5,4104.799189536098,9563.681394367093,81722.86313302953,3.0657649902082635,0.5856296499971427,-2.322594148095536,-0.8948261688757864,1
-4,3809.276428364576,9568.164696503209,81811.54221378962,-0.7918326089701521,-3.108012443415217,0.2456782104204179,-1.0375108193905698,1
-3,3261.3994667393595,9617.629618076062,81929.33869287086,-2.1701161330933676,1.9630262103141947,-0.9560743898170632,-1.2140417432763044,1
-2,3090.4584587463614,9637.635149581674,82044.86181893524,-1.048993788778869,-3.0047294258421027,0.3542325024941463,-1.4032262912730151,1
-1,3074.473630482016,9610.40952552662,82251.91134862391,-1.2265333170846808,-2.9533780983226445,0.40696825978311413,-1.6335015768677952,1
0,3111.125203881694,9615.03323447537,82224.81589112851,-2.4165540842857602,2.126734687705069,-0.7972548469662409,-1.6192992373195194,1
1,3270.6448267252,9621.63963597408,82851.94102308292,-0.2682286247665012,-1.5848012093426342,1.77364531238233,-2.0418739371488313,1
2,3719.1984904508317,9619.929018112234,83036.98370837679,0.8100614762364874,-0.2742571846974945,3.0839685896521267,-2.2739071134156394,1
3,4209.227146178992,9605.508891438694,83423.86430419995,1.93851351959669,1.037872217513063,-1.888054619459855,-2.4566171681230404,1
4,4855.090194634009,9753.661083595964,83501.5720480542,-0.6103598103231336,-1.4322055830087836,1.9338187695552616,-2.544178579878395,1
5,5543.820873697129,9562.304203803806,83966.79529694724,-0.6843548445982824,-1.364088118522291,1.9879277545340814,-2.6722825991323638,1
6,5797.43848496036,9590.35548908995,84234.60970021045,1.8550463022819967,1.1845414105151288,-1.726056794469126,-2.702082210428463,1
7,6611.116065119422,9770.687687419619,84732.69559086599,-0.6727140586013183,-1.2627140275198871,2.0957431498873125,-2.7684572084886305,1
8,7482.611358512714,9847.356853991876,85205.85925443929,-0.6756795169966636,-1.2224728457511465,2.151726502378363,-2.827406019375027,1
9,8097.84644825913,9670.666217178263,85443.93792449626,3.1337530691895026,2.6076283492530274,-0.3077992998847804,-2.8416329381053043,1
10,8880.924299392062,9811.299468335008,86038.2940431841,-0.6290884630799547,-1.1259265270069625,2.2598346815952333,-2.888923144675188,1
11,9938.717120926784,9935.59836365172,86743.52658855965,1.9088736104581483,1.43250035213188,-1.4562360647304244,-2.918075631991014,1
12,10849.107205141581,9749.33944653718,87331.51886006718,-3.0898763637766735,2.751587745023849,-0.14489800608752457,-2.944978357689149,1
13,12059.420509954562,10022.287503280646,87938.89508509124,-0.5485066873146639,-0.9708400691391932,2.4226057130327523,-2.9711124003474163,1
14,12699.623060225533,9997.470193458012,88848.98237241556,1.9962327584820558,1.6020052053474059,-1.2921926795924512,-2.9947598691050796,1
15,13834.101888324487,9994.365846283878,89352.3014501589,0.7732578214388458,0.40599995819273477,-2.494938543370489,-3.014988942370252,1
16,14787.955478111811,10150.379506188003,90296.99432994913,0.8194041454839238,0.4551026847136915,-2.439158620941643,-3.0246225407540193,1
17,15988.453548935953,10094.885917532443,91371.2134183479,0.8604084559154492,0.5041414622208447,-2.385088732292293,-3.037688118971844,1
18,17159.35491413983,10332.649832853607,92450.56693209066,0.8984883184593195,0.5603279157561563,-2.3290238194205544,-3.0556731692997126,1
19,18478.903480133486,10403.77607651019,93694.2472395202,-1.5682591791148437,-1.8938470154284646,1.4956755624284535,-3.063934741543297,1
20,19731.17346972265,10483.12384799442,94952.03157201527,0.9834245513520733,0.6657791842750953,-2.2198809707309377,-3.0798797850965753,1
21,21078.452219546183,10569.852569012774,96350.12521691436,-0.2221332169546204,-0.5177243277147259,2.861609018924733,-3.0837422358793534,1
22,22119.221833640233,10658.09695251505,97284.3369451233,-0.17517036065135472,-0.4750339324005059,2.9138372314699215,-3.089007592121276,1
23,23245.267460514944,10648.709332346934,98751.65715305526,-2.648878413343734,-2.93742933394258,0.45542728498512824,-3.1043056983288624,1
24,24766.25595410738,10954.512397613975,100332.26978604759,-0.08070261779799279,-0.3688120477354481,3.0247623321030215,-3.1054649499010143,1
25,26869.728903110106,11179.02351991839,102379.50892165811,-0.03313099741605034,-0.31794881968279914,3.0779087550978,-3.1110397525138507,1
26,28105.464021131316,11329.750183806238,104092.45561750786,0.016022521473609188,-0.2641291429728218,3.131934079065677,-3.1159115575920677,1
