Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,10569.267919622709,9976.251555636058,77798.1203328806,-0.3427657352522203,2.9998232262732514,0.042104346681094924,-0.3848700819333155,1
-34,10481.171454873076,9770.536348245674,77254.7389899783,0.9887937146955552,-1.9688364267959844,1.354583572701828,-0.3657898580062726,1
-33,10426.466490759232,9860.435612031359,76868.78997204544,2.2875455604414716,-0.6833962786621866,2.665652717200068,-0.3781071567585963,1
-32,10448.16965015206,9778.412429148417,76623.90075450181,-0.17773432860240554,-3.1354387559846084,0.20705798013345542,-0.3847923087358609,1
-31,10070.720410093549,9563.066288968941,76188.85292532336,1.1339458660440294,-1.8173176486408078,1.5181284361204064,-0.38418257007637724,1
-30,9914.627393374987,9581.276866966511,75967.54035451119,-2.5848687598780766,0.7335969250172619,-2.1975432004469893,-0.38732555943108693,1
-29,9812.206730175754,9677.258608462233,75525.44501033355,-1.270882822650157,2.0563616629884685,-0.8872443907628697,-0.3836384318872872,1
-28,9685.128482868235,9564.74732823196,75310.37947984604,-2.4727517116961804,0.8580683301624275,-2.088893694083881,-0.3838580176122992,1
-27,9456.262664139193,9485.646366935613,74831.51260493883,-1.1733779523742844,2.169138433954747,-0.7789404935690157,-0.39443745880526837,1
-26,9164.375708666072,9440.700609759098,74581.36113135102,0.11723345345809258,-2.8094041919904633,0.5329522273796906,-0.41571877392159795,1
-25,9009.597694210284,9434.461783289911,74613.41673579167,-1.0735897131974723,2.2739383515330127,-0.6692007067168231,-0.404389006480649,1
-24,8621.873692494792,9305.448272439877,74109.77242356494,-2.2883094180825543,1.075235823844053,-1.8740494900594984,-0.4142599280230561,1
-23,8544.219270128773,9210.01055318264,73846.91809628485,-0.9703745372716066,2.384173949511334,-0.563242063700863,-0.40713247357074334,1
-22,8150.206277232998,9220.23574552489,73368.93276896261,-2.2075488903660654,1.1880114782268945,-1.7628515687817499,-0.4446973215843153,1
-21,7934.072103608695,9153.39353846903,73374.40277736622,-0.8814586518398256,2.4865936203305643,-0.4557759004191789,-0.4256827514206467,1
-20,7728.125628834506,9241.924487953347,73106.14891565977,0.3964153852215864,-2.4669460463460298,0.8546006319957925,-0.4581852467742058,1
-19,7369.531415624878,9179.708034856574,72951.89170114418,-0.8141115784327619,2.6057212558152334,-0.345887923722767,-0.4682236547099947,1
-18,7050.63359418214,9190.22117063008,72688.57859372976,1.7264357673196649,-1.1074366529505784,2.220491949851816,-0.4940561825321508,1
-17,6714.897715684628,8935.546695972638,72579.71223976038,3.040396221020456,0.18268557351771442,-2.7505560478320916,-0.49223303832703813,1
-16,6338.65359223205,9271.495486722366,72530.39948566706,-1.9595829591394187,1.4982007843644671,-1.440309302683418,-0.5192736564560008,1
-15,6173.883672497967,9058.144815421914,72485.16975023504,3.1087324024413774,0.3149730953098232,-2.6412501836746713,-0.533202721063537,1
-14,5972.507436154779,8990.433616829385,72133.36077935269,-1.9264624914601187,1.6072068948005165,-1.3309475410265903,-0.5955149504335289,1
-13,5602.867940327023,8941.026683937775,71999.25944428744,-0.6132056361768338,2.9247421390344397,-0.01792501560819123,-0.5952806205686425,1
-12,5139.25783963182,9023.643184943143,72015.00068370333,1.8913681831687776,-0.7964849363286306,2.550735713157008,-0.6593675299882307,1
-11,4982.219724079331,8906.333206343154,71992.46917225329,-3.0957488149653054,0.5097793849149695,-2.4226934294208573,-0.6730553855444477,1
