Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
-35,6680.738155119106,8496.563469702542,67131.68668700408,1.7717522669776913,-1.0786462807563988,2.2548377703316147,-0.483085503353923,7
-34,6617.922645086119,8600.804957572507,66851.61376888702,-0.6627876217219713,2.7348488524763144,-0.2063137337277797,-0.45647388799419186,7
-33,6551.996402639574,8648.602527012587,66787.70388582684,0.6489848187868599,-2.21280553674423,1.1069121926360659,-0.45792737384920557,7
-32,6460.265914885278,8538.93236425044,66389.0995078808,-1.8321655670812502,1.5908856408126897,-1.353466338647203,-0.47869922843404744,7
-31,6488.1219864816885,8619.715781612884,66302.87132595987,0.7370758925744452,-2.13331863618747,1.2173711996831449,-0.4802953071086993,7
-30,6516.964408317577,8471.752779723593,66011.10732423242,2.0212394488695065,-0.8141083151145013,2.527550818069848,-0.5063113692003416,7
-29,6438.917332411469,8347.685425050266,65891.16207690192,-2.9332000175047552,0.4967431907073048,-2.445382790901996,-0.4878172266027594,7
-28,6228.1600540227055,8389.178096457137,65588.9837975878,0.8885828588007306,-1.959732663901846,1.379735017443722,-0.49115215864299167,7
-27,6030.058969242341,8278.033607909438,65548.49731820365,2.1837956497203046,-0.6555773192970105,2.688968186229038,-0.5051725365087334,7
-26,6160.994303186199,8308.173007359808,65079.29981976573,2.245863372368857,-0.5993944511335667,2.7459522425249183,-0.5000888701560608,7
-25,5973.6284198980675,8223.290778639299,64945.725968536586,-2.7528324242102378,0.7187887911496004,-2.2253394902686776,-0.5274929339415602,7
-24,5748.278330824062,8203.906822928828,64842.42769418386,-1.4554040254114855,2.021553877462353,-0.9157928796062286,-0.5396111458052566,7
-23,5775.957227380574,8268.639361655445,64734.30450121495,1.131853886895629,-1.673386604180299,1.6532834650927424,-0.5214295781971137,7
-22,5401.952123698232,8110.314905503434,64536.00170233757,1.1478400129370596,-1.6323778180385173,1.7081770602545763,-0.5603370473175167,7
-21,5325.564603007168,8057.332227599824,64505.55378395224,2.4685471693207592,-0.32448965521702117,3.0154854896961942,-0.5469383203754354,7
-20,5134.355515596805,8086.8699285117345,64451.415851979546,-1.2870874674295991,2.239839484818861,-0.6975168843784046,-0.5895705830511941,7
-19,4998.193430132242,8135.382430008244,64252.35043528127,0.009702114328250157,-2.7050954843790525,0.612434255439091,-0.6027321411108408,7
-18,4713.243721424019,8150.947446403077,64122.677540662786,1.352421956728062,-1.4187312695632857,1.9236861919337587,-0.5712642352056969,7
-17,4625.284543254449,8036.045676014143,64194.59901885901,1.3640440119851656,-1.369049387219494,1.9783889760373614,-0.6143449640521954,7
-16,4473.865800698234,7966.2776828129845,64142.54525405412,2.6409840747284443,-0.06065263448384553,-2.9974063334283456,-0.6447948990227967,7
-15,4199.452673897114,7965.844719636757,64011.686950786745,-2.3728355140600397,1.268137618051187,-1.6847086499254795,-0.6881268641345599,7
-14,4109.776732140171,7971.9881286826285,63829.043814953206,-1.0942952270533937,2.5915005980662187,-0.37455088016550603,-0.7197443468878877,7
-13,3900.2780142217484,8003.056399063377,63903.29769171775,1.456617687178079,-1.1562014526065358,2.193489388233276,-0.7368717010551973,7
-12,3658.615646814848,7907.494737930582,63990.02735266114,-1.078074236367744,2.6673878454131006,-0.26293422030559815,-0.8151400160621458,7
-11,3561.102537710788,8060.706786332176,63705.298015411245,-1.070314029264291,2.742001909879317,-0.20771362246061043,-0.8626004068036806,7
-10,3297.866294816295,8000.440950315959,63962.42652089872,1.5056047126633163,-0.9859605441711593,2.361214778032031,-0.8556100653687149,7
-9,3140.4423283849283,8077.706829587406,63865.29502501769,0.13106514332789662,-2.1974167775153415,1.1579502442093188,-1.0268851008814224,7
-8,3091.2245982634345,8048.210707486727,63885.64052249153,-1.0479136722006712,2.9042231627478636,-0.04268270965495969,-1.0052309625457116,7
-7,2851.047812038639,7914.067286038416,64042.87295240386,1.3831898618483067,-0.8112180466397069,2.523162260236931,-1.139972398388624,7
-6,2664.628923686694,7975.06450339442,64073.39076070796,0.15020173091937764,-2.028835327250725,1.3221964595563165,-1.171994728636939,7
-5,2528.525351291126,7889.725179328289,64078.71061250966,2.598446927042547,0.5522874529073557,-2.3930187489304915,-1.291719631206547,7
-4,2432.3071317349545,8067.669442705685,64161.954522265354,2.5734654172987463,0.5889788528754407,-2.3373748025106984,-1.3723450873701406,7
-3,2339.18851559065,8051.193382488291,64416.76399684027,2.45889970492363,0.643355788575977,-2.2832921076998196,-1.5409934945561368,7
-2,2284.111912426254,7936.1031920339055,64729.161789768244,1.103672415096603,-0.5442802342055363,2.7942826397764406,-1.6906102246798378,7
-1,2513.4677589442326,8152.9881667139525,64882.46507900189,-0.22053849741107723,-1.743138838762146,1.5952444664391787,-1.815782963850256,7
0,2558.2133870046864,8074.664595201525,64965.59826421156,2.3594637057725696,0.8094655749493228,-2.1188362528206253,-1.8048853485863905,7
1,2612.41600200059,8151.488806666111,65327.11971919305,-1.5711448814745965,-2.9197952861715097,0.4459536343212686,-2.017098515795865,7
2,2640.5375921599702,8094.392185492636,65490.74004909578,0.8984749569038056,-0.33334691677291994,3.0114094081428644,-2.1129344512390587,7
3,3029.2843703109716,8118.008505087318,65897.53860159434,-2.944069993257173,2.215827171196979,-0.7015911614622731,-2.2424788317949,7
4,3237.243811894751,8016.248321451193,65986.52532898552,-0.49002082014894444,-1.487867279233158,1.8651589707899467,-2.355179790938891,7
5,3305.5354315418213,8142.051193805682,66296.28034755347,1.9932514610428176,1.068063378822143,-1.8514739245741545,-2.4384599215626146,7
6,3527.0351102502095,8218.987058051736,66523.08089202814,-3.050082560239855,2.393863494426424,-0.539974876525838,-2.510107683714017,7
7,3803.5346185069466,8291.504416215617,66908.48071094423,-0.49599204195182217,-1.319130178988082,2.024777427902726,-2.520769469854548,7
8,4118.801940836619,8371.890864325072,67393.52061029401,-2.9951410185740177,2.4997901801917712,-0.42960957778013587,-2.565531440793882,7
9,4435.287324339004,8340.212400565073,67466.02501728399,-3.01947860571034,2.5536637677041263,-0.3809727650091999,-2.63850584070114,7
10,4771.979640583076,8506.299040774298,68114.94892631978,0.7675486282175181,0.08986296370152905,-2.838262956187641,-2.677373722774428,7
11,5111.258783147891,8481.15108175261,68618.69480142763,0.7572762501638289,0.1374534741536108,-2.7800184979601648,-2.745890559055592,7
12,5327.200390538233,8565.847948952029,69178.6902023912,-0.4494535249228283,-1.051069571626589,2.299077356889957,-2.7485308818127856,7
13,5705.88272795246,8569.56301791076,69348.34215107815,2.100159923166614,1.5009716279217717,-1.4164003503701446,-2.7666250336428266,7
14,6192.70994263226,8632.397881284413,69924.02549110241,2.1111736811345514,1.5628758264781626,-1.3609229849466467,-2.8110886410983884,7
15,6424.3623513062075,8557.204991147726,70552.97278439286,2.1284410398125173,1.613251932913431,-1.305615688796543,-2.849128578570527,7
16,6864.5362726905005,8732.404640486078,71209.26946345654,-0.34181208520913586,-0.8343483535702533,2.519566075768251,-2.8613781609773867,7
17,7257.996795090458,8724.075648004435,72083.88115980773,-1.5493566767605491,-2.0394055872944583,1.315227158488779,-2.864583835249328,7
18,7786.524933789085,8810.053017295742,72772.07402798062,-2.7867026153008787,3.038728934055678,0.11384987948612586,-2.9005524947870045,7
19,8009.300436586288,8916.339905768522,73693.18292310067,2.276419242954233,1.8410404708422845,-1.0887361415588679,-2.918029922666486,7
20,8606.55945782255,9096.910851621315,74447.64960487174,-2.691987244801272,-3.128653820679756,0.22197346486515512,-2.913960709666427,7
21,8922.79665224071,9164.764471311037,75516.76724289777,2.367766666661283,1.9340023490602722,-0.9814725340990776,-2.933946106419226,7
22,9303.955334365397,9219.015385612587,76040.32534273439,1.1404246610352031,0.7470363188706618,-2.182710634731358,-2.960050011413026,7
23,9623.84615117732,9405.812260548391,76808.04473719194,-2.55000799917123,-2.9613485147805645,0.38538033513503767,-2.9353883343062677,7
24,10152.893396552456,9396.472742678243,78059.88992631347,-2.505008116388982,-2.8986012936746053,0.4370638605823812,-2.9420719769713632,7
25,10544.361549935853,9677.00315978754,79152.51254124603,-2.471169971037596,-2.841045603494844,0.49516017187475997,-2.966330142912356,7
26,10932.427298811046,9799.086268877993,80226.65823192117,-2.415627537802982,-2.8036391538400527,0.5472872583422747,-2.9629147961452564,7
27,11154.914597602836,9890.730771766142,81120.37456797475,2.647810178780676,2.2769346150062395,-0.6545894718494548,-2.9807856565494557,7
28,11637.122605282613,10194.702293167198,82610.58442121126,1.4468390042812371,1.0692499696002893,-1.8553975629651112,-2.980948739933238,7
29,11841.476667865265,10051.940764572002,83553.24501422679,1.5039791358474897,1.106685472172441,-1.8033151950474142,-2.975890976284683,7
30,12098.086233868156,10304.50201850074,84794.32746583488,0.28907701222975524,-0.09144648853835771,-3.006551792827139,-2.9875565021226915,7
31,12364.696440663025,10468.99263378713,85943.8519215598,0.3451852719498505,-0.027425447376399438,-2.952266106163306,-2.985733929066429,7
32,12369.347087998583,10553.534969250888,87226.04960150794,2.916239360553694,2.5351418054359542,-0.38250536818322783,-2.9844405784426637,7
33,12810.52390946618,10790.374015825764,88616.73237155836,1.7168115847243801,1.3378540012843125,-1.5887550505606576,-2.9776186718945485,7
34,12743.674026304128,11031.754146939282,90054.06750311266,0.502521490998525,0.13303380279913857,-2.7894629040367604,-2.9912009121443006,7
35,12778.121450089304,11272.810520663734,92085.59760783442,-0.6988333388290997,-1.069656337160493,2.290055098835834,-2.988888437664934,7
