Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Phase Difference
-35,6596.52993189352,8540.632877291318,66967.82240131327,-0.47620910554036655
-34,6593.794449501421,8558.0945737686,66852.48331327194,-0.48669507934585504
-33,6581.288621104676,8655.070268142783,66691.87610939056,-0.4838953712532789
-32,6522.564404877748,8470.442558069046,66282.52535580074,-0.4866876278529772
-31,6432.995014315039,8400.263789094008,66106.98590258897,-0.48905123934052125
-30,6345.882665857972,8395.687696704694,65836.86596876332,-0.4858119158383163
-29,6269.153020319878,8352.240012810014,65675.8497107773,-0.49968997393556336
-28,6255.345264506225,8335.957230489357,65397.821540741425,-0.5090496207704037
-27,6080.833550302553,8300.407779693236,65185.05683701559,-0.4999422373431175
-26,5997.853449317591,8246.059365029867,65061.1285809015,-0.5102051648705149
-25,5886.834987112102,8260.51560305264,64915.998110040506,-0.5149315074852477
-24,5664.09335719567,8120.904812133093,64688.26996842703,-0.5244474356980282
-23,5576.969246398498,8142.543441471666,64554.66780181354,-0.5308264830455913
-22,5461.752524865503,8190.880163796069,64313.75889329082,-0.5672823466194709
-21,5334.725089191852,8157.724719648858,64375.28793110277,-0.552838255949751
-20,5150.959189245444,8259.622618107738,64296.443842614775,-0.5750121935671668
-19,4984.934310983682,8110.326780672304,64212.209914917716,-0.5837640876930316
-18,4794.598805686123,8079.752306132491,64120.601678567335,-0.6171986274664745
-17,4518.82895475375,8082.68129271183,64021.62086134604,-0.6284485198087953
-16,4402.649430588831,8130.157594644806,63884.90847995628,-0.6838885045677608
-15,4120.863721686707,8067.024242403284,63842.25204119671,-0.6910955825489463
-14,4086.609076082818,8020.486648619374,63916.3925950595,-0.7217839061463134
-13,3860.65675455601,8075.201310950154,63873.37583788401,-0.7549201179878297
-12,3780.1083052533227,8003.827684153021,63817.641054411935,-0.8001858558100264
-11,3448.328591472718,8048.141777155339,63913.798911844584,-0.8134894019930382
-10,3379.6066272476055,7985.908970436681,63868.58811629903,-0.9041800332193549
-9,3219.2470716956564,7950.804139244979,63907.834092642464,-0.9454815061203329
-8,2988.6731590205836,8005.391774045854,63924.37920518985,-1.009477882197938
-7,2825.026855284468,8043.110354943241,64053.16896028893,-1.0705677862936256
-6,2657.087487702838,7983.090502636271,64017.9348005944,-1.1927706936289975
-5,2567.5772267638604,8120.239507716068,64076.09201177434,-1.2951373340515209
-4,2494.91597392374,8051.258441888903,64198.44192009199,-1.3854566759046747
-3,2374.1558166376094,8031.570445138063,64317.87130319424,-1.5154514857904189
-2,2321.202784577568,8067.560489442443,64425.9202480625,-1.6254376100090016
-1,2402.201705673733,8114.162271485479,64755.53995904563,-1.7571835932874105
0,2427.67508811815,8034.998576904446,64693.04677121374,-1.8172390992074956
1,2488.8858254710253,8034.722449984202,65152.31557602723,-2.041516094801795
2,2777.3065004644013,8147.743081323213,65458.64399672184,-2.1454649307933384
3,2985.819693561562,8116.110605667363,65696.19857521245,-2.263025309594591
4,3072.0607204264957,8170.010147913497,65960.88277802608,-2.341342652961504
5,3473.883446073578,8209.959706778272,66247.92012156766,-2.4481568485197083
6,3549.600633694406,8246.943682104502,66545.08148466605,-2.4760451878704575
7,3798.570499792182,8262.065888321978,66845.1145905058,-2.5501988713391235
8,4131.5844878778025,8334.60624419368,67288.08996614208,-2.5982667609927583
9,4402.607201769142,8353.801685229628,67656.3888085083,-2.642222228103989
10,4759.093597630443,8453.97086897172,68167.49702046697,-2.6933843007021476
11,5114.875642231519,8445.42242939309,68649.58579289958,-2.725972224021857
12,5410.748584498175,8441.531000504912,69057.1659986415,-2.7531037485158003
13,5690.691768090644,8603.609416772737,69504.22494953581,-2.795897835498472
14,6070.823670492723,8588.47697389986,70020.45621871996,-2.806600127240999
15,6515.438853691142,8728.537718196205,70572.91408757718,-2.830165324913306
16,6915.053653670064,8710.546336041702,71287.38418985512,-2.853851187368503
17,7294.2294981197,8784.85202039045,71989.29814365832,-2.8693539249673403
18,7728.922246100684,8899.634920258346,72743.90127721656,-2.888589709199451
19,8058.043402442523,8925.985913328966,73401.29935525561,-2.8998373528083428
20,8579.75575388002,9087.473877973278,74174.50437622888,-2.917247466399336
21,8953.24447600982,9074.347380774263,74950.08417897699,-2.923429992294796
22,9258.320249707327,9230.79402950647,75766.05803960144,-2.9413941088256887
23,9610.816373389831,9287.488362301685,76653.79006082057,-2.943031829399804
24,10100.194329266009,9494.608912722526,77614.5963962736,-2.9604734138609317
25,10590.21084243958,9616.83686644399,78827.64032363899,-2.9673857272840714
26,10783.89323250601,9719.71039516684,79918.21479930384,-2.974623610510855
27,11185.220299930894,9857.250723099809,81014.23753034759,-2.9757947153536137
28,11525.10745969648,10035.63527311341,82400.4795811179,-2.9827837421179573
29,11860.363324700704,10107.815216161709,83363.48188618623,-2.9854507409983753
30,12157.370414154946,10269.397105433896,84641.26385333193,-2.9896630328503377
31,12175.604134257059,10512.105281707418,85907.76578426312,-2.9889608732537822
32,12543.056079195296,10718.550808525666,87363.02887186785,-2.9860933345288942
33,12808.812458910921,10787.550281486316,88663.53332899544,-2.9942978550703834
34,12875.919130369535,11035.897105751525,90145.91195245415,-2.9830371162262392
35,12956.161771431893,11239.84303062406,91968.38843207802,-2.983179388899032
