Index,Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
0,-35,75.9854472042734,57.44616699204364,410.1179410337173,2.189499911587019,-0.8195656670032517,2.482166421036371,1.278129817345544,0
1,-34,74.4999902647994,55.263985866050795,404.38497077165397,-2.7906510189876883,0.48854105156569155,-2.4904807429907216,1.2706260507979295,0
2,-33,72.61333663548557,54.772169862245335,398.71883364734305,-1.4825930773606377,1.807991991938898,-1.177212264829673,1.2654155142639318,0
3,-32,70.94195656143545,54.31893789892676,394.2564983386425,-2.686759225014302,0.5970912555421708,-2.3808253906911307,1.2648624924717247,0
4,-31,69.32960478021337,53.279416487997,389.76631057260323,-1.3709375703084046,1.9094267092921855,-1.0681280556340438,1.2679868121205358,0
5,-30,67.00297324347088,53.05549292287798,384.7295223554262,-0.06433083416649446,-3.0563573516157683,0.2442977576188187,1.2621677350095837,0
6,-29,65.1046175422599,51.75425124127927,380.4354866353796,-1.2770177927272635,2.01382306538626,-0.9601259609314237,1.2539044949990572,0
7,-28,63.35364435447246,50.964781229664084,377.0942915499715,2.5414677625862496,-0.44654519418215466,2.8637253425484386,1.2485387468327076,0
8,-27,59.97657109100406,50.31097860358427,372.23294259970197,1.3330307659363454,-1.6442216048702152,1.6620051990251599,1.2418218937060823,0
9,-26,57.12516360475206,49.17941692708833,368.17358583348914,-2.381456525513963,0.9357352123576266,-2.0536746730668654,1.2430144743477989,0
10,-25,55.291831895324414,49.37143728898879,365.32509977539837,2.679291093747107,-0.28537136457658785,3.0262786238511956,1.2238087966908076,0
11,-24,52.47233026872291,48.341507077728586,360.8214915768978,1.4672918300287232,-1.4903828286651981,1.8241509971442957,1.2139371596793236,0
12,-23,49.5439917318467,48.07090529881798,357.7930261542191,0.26508012131536113,-2.6947639495948126,0.6233419387797429,1.2125345093305144,0
13,-22,48.041597067292344,46.963186396907744,355.5401987208301,-0.9496080731107154,2.382456693520816,-0.5818225884002114,1.2030108420843924,0
14,-21,45.457854977608996,47.1240170739655,351.4803095870675,2.8526626328840874,-0.07706379941748437,-3.0399820446522674,1.1802556971516651,0
15,-20,42.58560236898395,46.50824262183471,348.87206187521946,1.6244863171579567,-1.2606029671026309,2.04027889629317,1.1550037476596833,0
16,-19,40.3134876965718,46.53585775504806,346.25932887969054,0.42296544797206004,-2.488038862816729,0.8377428837525501,1.1560188910144067,0
17,-18,38.10668574723641,45.38180987046673,344.97253275479704,-0.7970177352076516,2.6032539989059162,-0.36382534845396447,1.1376039400412097,0
18,-17,35.67790644098768,45.27381980800758,341.9059999708014,0.47558004225494355,-2.3786009686157623,0.9473188555870412,1.0990575134627987,0
19,-16,33.118207096807,45.34577642838529,340.711848018362,-0.7409040422487,2.693001068850597,-0.2546302621770606,1.0845225467232575,0
20,-15,31.28593072927719,44.33119185295551,338.1242122974135,-1.9658014018198724,1.5031012801595252,-1.455351682761935,1.0603466077369594,0
21,-14,27.946758168350392,44.56510276770715,336.06010055415805,3.0576728895993397,0.3027536815401693,-2.6593520313384924,1.0046359405531433,0
22,-13,25.915370006809738,44.11129231523423,335.1099841646904,-1.9668348125281168,1.6407291450145258,-1.3475077287683972,0.9514692430351772,0
23,-12,23.967292757739703,43.77248997771947,332.6899395212731,3.0832368139129116,0.4154376055023497,-2.5478240555060765,0.9186718890342984,0
24,-11,22.42865437712512,43.19040144908942,332.3232666236754,1.8364417519390823,-0.7916413826465796,2.533121480381993,0.8741165983519856,0
25,-10,19.735484581155156,43.494717321713054,330.84065286006864,0.5480392650914481,-1.9912930066823555,1.3298946887642649,0.7889409031220795,0
26,-9,17.239588796381987,43.14119459292302,330.1892920760535,3.0337518974917095,0.5623557846655916,-2.382837025573489,0.7041999426805088,0
27,-8,15.625457641480663,42.481751258247584,329.34686431974296,-0.8175828395766152,-3.1386341180578032,0.18465799092199184,0.5685554962962893,0
28,-7,14.102023751123674,42.6311850579901,328.5430269766033,1.6209087997343872,-0.5841051929049144,2.750187623165471,0.44151750336381257,0
29,-6,12.688110078889695,42.2041306795108,328.3651909102066,-2.3280785316081314,1.971765112227342,-0.963098532964109,0.20581632815087403,0
30,-5,11.34791947716147,42.53047891261166,327.64271710842695,0.0877704218530603,-1.7217644330554,1.6044526190809771,0.054114129566979585,0
31,-4,12.010403967924422,41.95121589084497,327.5425897966546,1.2149821127985583,-0.4291742669723784,2.9155073139629604,-0.12972887436950575,0
32,-3,12.65453092904322,42.439865141168376,326.34080003547996,-2.751924347650806,2.1425517139370314,-0.799927744606467,-0.38120027624944264,0
33,-2,13.93726562756179,42.41959406391449,326.39702979467535,2.1188576308092086,0.9521638916643759,-2.005672967626992,-0.5878583819484895,0
34,-1,15.16096787367597,42.46408459260424,326.66766969959247,0.7556996291615318,-0.24408279669675637,3.077064488191247,-0.7505685322348188,0
35,0,15.427892391608854,41.90977551948032,326.36684097078904,-0.4776722433296806,-1.4695405616667572,1.8741705281809975,-0.7810464447157814,0
36,1,19.09217892029816,41.89126642095656,326.8198909503732,-0.6249179901400566,-1.4073653837654698,1.9277720851340476,-0.9818937484792079,0
37,2,21.72140746518809,42.146529923127815,326.588508499153,-0.6429160068052454,-1.3628819311154468,1.9822877158661203,-1.0544073958764693,0
38,3,24.00610149150769,42.587253701431095,327.06016006422846,-0.7001952383580505,-1.3059089357091116,2.0364966558731368,-1.1658955674362907,0
39,4,25.96108545424192,42.334310474896355,327.2034286394711,-0.6697859376664669,-1.2385808088369008,2.08950016308932,-1.1884897739608902,0
40,5,28.780776838061385,41.84837867426008,328.1126958318672,-0.6680980654563069,-1.2003170360710391,2.143818847703842,-1.241120586365252,0
41,6,30.850906776246365,42.28566714739753,328.45868001310896,-1.9198230821763653,-2.3861021328522667,0.9417368304627289,-1.2907635858441977,0
42,7,32.74723582351052,41.64367613747039,329.0402837564659,0.6455016394962877,0.16276949754514355,-2.7716729084508125,-1.2952144324375894,0
43,8,35.67210480671218,42.08335356240099,329.8100871217877,-3.1067583608122136,2.725800829548647,-0.20412874917791599,-1.331833284839401,0
44,9,38.30785033378618,42.20465035526821,330.55219871804974,-3.073033306518846,2.771837377697103,-0.150437758039035,-1.3517992216849146,0
45,10,41.48422392264821,42.06246343542867,332.12603966114904,1.9804436193095076,1.5907594479042468,-1.3498047849618118,-1.38214057611337,0
46,11,44.83339691433979,42.63525119238064,333.2159836274428,0.7528959260582654,0.37828656635694874,-2.554308101360849,-1.405184952965575,0
47,12,48.121680627819046,42.7435049762163,334.83856146303003,-0.4579302499965907,-0.8182559986807184,2.5262785072020377,-1.4134124304037319,0
48,13,50.45782487698577,42.81689075691019,336.88685138890173,2.088577537697378,1.744778060676396,-1.1864846029877163,-1.4373268396995957,0
49,14,54.03431451338324,42.41597934116351,337.7473018669747,-1.6310258850071249,-1.9600997312467914,1.3815915651846649,-1.4418211233968932,0
50,15,56.86342926971653,43.263145612243456,340.50844123039536,-0.3224622496015834,-0.6440261368293974,2.693485359873267,-1.4451512826799537,0
51,16,60.47801859805926,43.42476638428808,342.624263492758,-1.547036586529265,-1.845938184340684,1.4903721939410324,-1.4666124536754008,0
52,17,64.18701885621414,43.69349005481401,345.8816324831002,1.0087819841288566,0.714676066451815,-2.225653629769786,-1.4779533664860471,0
53,18,67.66563363526731,44.1486375124849,348.44607487023296,-2.7176830597666344,-3.0005495649556693,0.3405614202844006,-1.4874481532561385,0
54,19,71.54965533573872,44.726309880650184,352.09798755048683,-0.14699461775804196,-0.4455272859695781,2.908878849510911,-1.4850771404740564,0
55,20,75.90215270849335,44.84070951105979,355.96177343203016,-1.3678258466740154,-1.6312054515786618,1.7071179143554394,-1.5041474342345582,0
56,21,78.30646998915962,45.77310765759727,358.6907056880177,1.1856602516262291,0.9234213314930215,-2.0069790633666473,-1.5197496653918137,0
57,22,80.85203031328089,45.8086516408832,361.81340260856325,2.49633276995301,2.238088527579152,-0.6964659518356182,-1.519590258596061,0
58,23,84.39920236936888,46.46873763642191,364.0538660039632,-1.2227886146931173,-1.466554364801519,1.8686717856910986,-1.5206640735893195,0
59,24,88.79130574505359,47.057433169487425,369.65202618386496,-2.43215496392906,-2.664503566610028,0.6678261546829701,-1.5291847918171335,0
60,25,93.61979880999544,47.98486776803254,374.0279999580276,0.12865465342039495,-0.09515117539392284,-3.0456004757636665,-1.5381338512006284,0
61,26,96.08829136598237,48.43331410230819,377.9862999350155,-1.0795160089965583,-1.3189346866941563,2.032487895684918,-1.5412075778865795,0
62,27,99.70071159973227,49.070361410463896,382.3487189570973,0.23100274299030776,0.010829464085928258,-2.939896878798086,-1.541489358596296,0
63,28,103.73084577138329,49.52061986056496,389.1183959763362,2.792636508039788,2.57351548467234,-0.3712800661006344,-1.548472406244267,0
64,29,107.31232955834906,50.488228196314004,393.0749093459215,-0.9283944534811323,-1.134056205162306,2.196672223443849,-1.5542703501300847,0
65,30,110.84945111494245,51.240614042075734,400.0259880013954,1.640159929501804,1.4170616397770177,-1.521562065334971,-1.550666985547915,0
66,31,114.52476448884352,51.72301893405344,404.20158553408373,0.4390741196256391,0.22690190588917633,-2.7221350542258973,-1.5511798065331535,0
67,32,117.9344450933099,53.07149040130727,410.6951259286433,-0.7687534433273401,-0.9859817911275898,2.3598305416365646,-1.557787658169008,0
68,33,121.32094706998132,54.113276939609456,418.49546418596555,1.7990607932828269,1.590166873473686,-1.3556203784594598,-1.5577078086424034,0
69,34,123.790560425538,54.7719194639561,424.65483371117193,0.5964177263830546,0.38608897788198165,-2.5583000982027047,-1.5576711557989302,0
70,35,127.92352274237564,56.86415689775277,433.8699185489226,-0.6049243255717499,-0.819461435267295,2.5240671525290206,-1.558195151305874,0
