Index,x,y,z,motor_positions
0,632.5,-215.60000000000002,233.20000000000002,-1000
1,635.8000000000001,-226.6,240.9,-1000
2,633.6,-216.70000000000002,238.7,-1000
3,638.0,-207.9,238.7,-1000
4,636.9,-211.20000000000002,236.5,-1000
5,630.3,-211.20000000000002,235.4,-1000
6,625.9,-209.0,240.9,-1000
7,631.4000000000001,-207.9,237.6,-1000
8,629.2,-207.9,236.5,-1000
9,639.1000000000001,-206.8,235.4,-1000
10,641.3000000000001,-221.1,236.5,-1000
11,640.2,-214.5,243.1,-1000
12,636.9,-206.8,242.0,-1000
13,630.3,-207.9,235.4,-1000
14,633.6,-217.8,233.20000000000002,-1000
15,641.3000000000001,-198.00000000000003,239.8,-1000
16,635.8000000000001,-212.3,240.9,-1000
17,629.2,-210.10000000000002,247.5,-1000
18,632.5,-224.4,237.6,-1000
19,641.3000000000001,-201.3,253.00000000000003,-1000
20,639.1000000000001,-204.60000000000002,242.0,-1000
21,630.3,-213.4,238.7,-1000
22,635.8000000000001,-206.8,233.20000000000002,-1000
23,629.2,-214.5,239.8,-1000
24,640.2,-210.10000000000002,231.0,-1000
25,632.5,-207.9,239.8,-1000
26,632.5,-209.0,234.3,-1000
27,629.2,-205.70000000000002,237.6,-1000
28,639.1000000000001,-223.3,243.1,-1000
29,628.1,-214.5,246.40000000000003,-1000
30,629.2,-212.3,238.7,-1000
31,644.6,-214.5,239.8,-1000
32,632.5,-206.8,246.40000000000003,-1000
33,631.4000000000001,-215.60000000000002,240.9,-1000
34,641.3000000000001,-206.8,239.8,-1000
35,636.9,-211.20000000000002,239.8,-1000
36,634.7,-226.6,236.5,-1000
37,635.8000000000001,-206.8,234.3,-1000
38,632.5,-206.8,245.3,-1000
39,628.1,-211.20000000000002,244.20000000000002,-1000
40,630.3,-212.3,237.6,-1000
41,639.1000000000001,-214.5,246.40000000000003,-1000
42,634.7,-209.0,234.3,-1000
43,633.6,-211.20000000000002,236.5,-1000
44,631.4000000000001,-202.4,235.4,-1000
45,640.2,-210.10000000000002,245.3,-1000
46,644.6,-206.8,243.1,-1000
47,644.6,-213.4,246.40000000000003,-1000
48,641.3000000000001,-211.20000000000002,242.0,-1000
49,630.3,-209.0,239.8,-1000
50,640.2,-217.8,236.5,-1000
51,629.2,-205.70000000000002,240.9,-1000
52,633.6,-221.1,244.20000000000002,-1000
53,639.1000000000001,-212.3,242.0,-1000
54,646.8,-213.4,245.3,-1000
55,635.8000000000001,-214.5,244.20000000000002,-1000
56,641.3000000000001,-207.9,239.8,-1000
57,629.2,-200.20000000000002,234.3,-1000
58,640.2,-203.5,244.20000000000002,-1000
59,630.3,-211.20000000000002,247.5,-1000
60,649.0,-213.4,238.7,-1000
61,634.7,-210.10000000000002,235.4,-1000
62,638.0,-210.10000000000002,245.3,-1000
63,628.1,-217.8,234.3,-1000
64,639.1000000000001,-209.0,235.4,-1000
65,627.0000000000001,-207.9,234.3,-1000
66,635.8000000000001,-206.8,243.1,-1000
67,636.9,-216.70000000000002,245.3,-1000
68,630.3,-199.10000000000002,238.7,-1000
69,636.9,-220.0,224.4,-1000
70,635.8000000000001,-210.10000000000002,235.4,-1000
71,627.0000000000001,-216.70000000000002,246.40000000000003,-1000
72,622.6,-211.20000000000002,239.8,-1000
73,632.5,-204.60000000000002,231.0,-1000
74,635.8000000000001,-198.00000000000003,242.0,-1000
75,630.3,-215.60000000000002,239.8,-1000
76,630.3,-214.5,238.7,-1000
77,633.6,-206.8,244.20000000000002,-1000
78,623.7,-215.60000000000002,235.4,-1000
79,625.9,-207.9,244.20000000000002,-1000
80,633.6,-217.8,232.1,-1000
81,642.4,-216.70000000000002,238.7,-1000
82,630.3,-200.20000000000002,236.5,-1000
83,640.2,-207.9,229.9,-1000
84,639.1000000000001,-206.8,235.4,-1000
85,629.2,-214.5,238.7,-1000
86,628.1,-214.5,231.0,-1000
87,633.6,-215.60000000000002,238.7,-1000
88,645.7,-214.5,233.20000000000002,-1000
89,635.8000000000001,-211.20000000000002,243.1,-1000
90,625.9,-207.9,238.7,-1000
91,634.7,-210.10000000000002,242.0,-1000
92,632.5,-207.9,243.1,-1000
93,628.1,-213.4,235.4,-1000
94,641.3000000000001,-204.60000000000002,239.8,-1000
95,635.8000000000001,-224.4,240.9,-1000
96,636.9,-203.5,250.8,-1000
97,639.1000000000001,-210.10000000000002,237.6,-1000
98,640.2,-215.60000000000002,242.0,-1000
99,633.6,-215.60000000000002,247.5,-1000
100,641.3000000000001,-204.60000000000002,236.5,-1000
101,631.4000000000001,-203.5,231.0,-1000
102,640.2,-221.1,240.9,-1000
103,639.1000000000001,-207.9,233.20000000000002,-1000
104,634.7,-211.20000000000002,236.5,-1000
105,641.3000000000001,-217.8,242.0,-1000
106,635.8000000000001,-211.20000000000002,239.8,-1000
107,623.7,-212.3,237.6,-1000
108,642.4,-216.70000000000002,244.20000000000002,-1000
109,635.8000000000001,-210.10000000000002,240.9,-1000
110,634.7,-205.70000000000002,234.3,-1000
111,624.8,-205.70000000000002,233.20000000000002,-1000
112,634.7,-217.8,237.6,-1000
113,634.7,-206.8,244.20000000000002,-1000
114,635.8000000000001,-209.0,231.0,-1000
115,639.1000000000001,-203.5,240.9,-1000
116,642.4,-215.60000000000002,233.20000000000002,-1000
117,631.4000000000001,-221.1,245.3,-1000
118,638.0,-203.5,244.20000000000002,-1000
119,639.1000000000001,-207.9,232.1,-1000
120,639.1000000000001,-212.3,235.4,-1000
121,635.8000000000001,-205.70000000000002,246.40000000000003,-1000
122,639.1000000000001,-210.10000000000002,238.7,-1000
123,632.5,-214.5,237.6,-1000
124,630.3,-205.70000000000002,240.9,-1000
125,643.5000000000001,-206.8,247.5,-1000
126,636.9,-206.8,237.6,-1000
127,632.5,-210.10000000000002,235.4,-1000
128,638.0,-213.4,243.1,-1000
129,634.7,-216.70000000000002,242.0,-1000
130,641.3000000000001,-210.10000000000002,234.3,-1000
131,633.6,-216.70000000000002,246.40000000000003,-1000
132,631.4000000000001,-214.5,242.0,-1000
133,639.1000000000001,-216.70000000000002,239.8,-1000
134,634.7,-207.9,247.5,-1000
135,632.5,-198.00000000000003,240.9,-1000
136,634.7,-207.9,231.0,-1000
137,624.8,-217.8,248.60000000000002,-1000
138,643.5000000000001,-215.60000000000002,244.20000000000002,-1000
139,633.6,-202.4,240.9,-1000
140,635.8000000000001,-207.9,243.1,-1000
141,651.2,-212.3,238.7,-1000
142,634.7,-212.3,244.20000000000002,-1000
143,635.8000000000001,-216.70000000000002,243.1,-1000
144,630.3,-212.3,235.4,-1000
145,635.8000000000001,-207.9,232.1,-1000
146,630.3,-204.60000000000002,240.9,-1000
147,647.9000000000001,-213.4,234.3,-1000
148,627.0000000000001,-217.8,237.6,-1000
149,635.8000000000001,-215.60000000000002,233.20000000000002,-1000
150,639.1000000000001,-220.0,247.5,-1000
151,635.8000000000001,-214.5,233.20000000000002,-1000
152,629.2,-211.20000000000002,232.1,-1000
153,639.1000000000001,-222.20000000000002,237.6,-1000
154,639.1000000000001,-214.5,236.5,-1000
155,635.8000000000001,-215.60000000000002,228.8,-1000
156,640.2,-218.9,234.3,-1000
157,624.8,-212.3,233.20000000000002,-1000
158,634.7,-214.5,225.5,-1000
159,639.1000000000001,-221.1,245.3,-1000
160,634.7,-212.3,245.3,-1000
161,640.2,-207.9,238.7,-1000
162,646.8,-217.8,235.4,-1000
163,645.7,-218.9,240.9,-1000
164,639.1000000000001,-206.8,237.6,-1000
165,636.9,-217.8,235.4,-1000
166,628.1,-220.0,238.7,-1000
167,640.2,-202.4,233.20000000000002,-1000
168,640.2,-201.3,243.1,-1000
169,636.9,-221.1,239.8,-1000
170,633.6,-209.0,231.0,-1000
171,631.4000000000001,-211.20000000000002,227.70000000000002,-1000
172,643.5000000000001,-209.0,242.0,-1000
173,643.5000000000001,-212.3,236.5,-1000
174,639.1000000000001,-213.4,239.8,-1000
175,630.3,-212.3,243.1,-1000
176,636.9,-209.0,225.5,-1000
177,640.2,-220.0,243.1,-1000
178,642.4,-207.9,239.8,-1000
179,625.9,-215.60000000000002,238.7,-1000
180,641.3000000000001,-209.0,243.1,-1000
181,632.5,-220.0,251.9,-1000
182,634.7,-214.5,246.40000000000003,-1000
183,633.6,-212.3,234.3,-1000
184,634.7,-211.20000000000002,228.8,-1000
185,634.7,-227.70000000000002,246.40000000000003,-1000
186,651.2,-204.60000000000002,232.1,-1000
187,636.9,-210.10000000000002,232.1,-1000
188,638.0,-209.0,239.8,-1000
189,635.8000000000001,-213.4,245.3,-1000
190,636.9,-210.10000000000002,238.7,-1000
191,623.7,-205.70000000000002,233.20000000000002,-1000
192,629.2,-220.0,234.3,-1000
193,633.6,-198.00000000000003,231.0,-1000
194,641.3000000000001,-204.60000000000002,244.20000000000002,-1000
195,628.1,-204.60000000000002,238.7,-1000
196,639.1000000000001,-207.9,237.6,-1000
197,630.3,-216.70000000000002,237.6,-1000
198,636.9,-213.4,235.4,-1000
199,634.7,-213.4,245.3,-1000
200,634.7,-212.3,244.20000000000002,-1000
201,638.0,-212.3,238.7,-1000
202,632.5,-212.3,232.1,-1000
203,631.4000000000001,-201.3,237.6,-1000
204,640.2,-211.20000000000002,232.1,-1000
205,644.6,-215.60000000000002,239.8,-1000
206,639.1000000000001,-213.4,244.20000000000002,-1000
207,631.4000000000001,-213.4,238.7,-1000
208,635.8000000000001,-221.1,236.5,-1000
209,635.8000000000001,-218.9,232.1,-1000
210,636.9,-216.70000000000002,244.20000000000002,-1000
211,634.7,-210.10000000000002,233.20000000000002,-1000
212,629.2,-213.4,225.5,-1000
213,631.4000000000001,-206.8,223.3,-1000
214,641.3000000000001,-218.9,240.9,-1000
215,634.7,-210.10000000000002,246.40000000000003,-1000
216,632.5,-206.8,236.5,-1000
217,634.7,-213.4,232.1,-1000
218,642.4,-207.9,225.5,-1000
219,644.6,-216.70000000000002,226.6,-1000
220,632.5,-218.9,233.20000000000002,-1000
221,647.9000000000001,-199.10000000000002,245.3,-1000
222,634.7,-217.8,237.6,-1000
223,634.7,-209.0,232.1,-1000
224,630.3,-220.0,226.6,-1000
225,638.0,-214.5,238.7,-1000
226,629.2,-211.20000000000002,239.8,-1000
227,632.5,-217.8,238.7,-1000
228,635.8000000000001,-211.20000000000002,225.5,-1000
229,630.3,-214.5,233.20000000000002,-1000
230,635.8000000000001,-210.10000000000002,239.8,-1000
231,644.6,-214.5,247.5,-1000
232,631.4000000000001,-204.60000000000002,240.9,-1000
233,635.8000000000001,-218.9,238.7,-1000
234,631.4000000000001,-209.0,236.5,-1000
235,634.7,-203.5,248.60000000000002,-1000
236,628.1,-217.8,238.7,-1000
237,631.4000000000001,-204.60000000000002,239.8,-1000
238,640.2,-210.10000000000002,232.1,-1000
239,632.5,-213.4,236.5,-1000
240,639.1000000000001,-220.0,244.20000000000002,-1000
241,641.3000000000001,-222.20000000000002,240.9,-1000
242,646.8,-210.10000000000002,235.4,-1000
243,632.5,-215.60000000000002,235.4,-1000
244,632.5,-201.3,250.8,-1000
245,634.7,-213.4,238.7,-1000
246,633.6,-211.20000000000002,240.9,-1000
247,640.2,-210.10000000000002,233.20000000000002,-1000
248,640.2,-212.3,239.8,-1000
249,639.1000000000001,-212.3,242.0,-1000
250,649.0,-220.0,242.0,-1998
251,647.9000000000001,-222.20000000000002,250.8,-1998
252,645.7,-212.3,245.3,-1998
253,652.3000000000001,-216.70000000000002,250.8,-1998
254,642.4,-215.60000000000002,257.40000000000003,-1998
255,646.8,-210.10000000000002,242.0,-1998
256,645.7,-222.20000000000002,247.5,-1998
257,650.1,-212.3,246.40000000000003,-1998
258,655.6,-220.0,258.5,-1998
259,652.3000000000001,-209.0,253.00000000000003,-1998
260,650.1,-221.1,246.40000000000003,-1998
261,643.5000000000001,-212.3,246.40000000000003,-1998
262,653.4000000000001,-211.20000000000002,246.40000000000003,-1998
263,649.0,-221.1,248.60000000000002,-1998
264,655.6,-212.3,240.9,-1998
265,647.9000000000001,-224.4,246.40000000000003,-1998
266,657.8000000000001,-207.9,250.8,-1998
267,651.2,-218.9,246.40000000000003,-1998
268,646.8,-221.1,255.20000000000002,-1998
269,643.5000000000001,-224.4,250.8,-1998
270,651.2,-211.20000000000002,255.20000000000002,-1998
271,650.1,-220.0,248.60000000000002,-1998
272,649.0,-213.4,251.9,-1998
273,654.5,-216.70000000000002,256.3,-1998
274,647.9000000000001,-210.10000000000002,251.9,-1998
275,645.7,-217.8,261.8,-1998
276,640.2,-212.3,259.6,-1998
277,649.0,-218.9,240.9,-1998
278,643.5000000000001,-209.0,253.00000000000003,-1998
279,641.3000000000001,-231.0,249.7,-1998
280,657.8000000000001,-213.4,256.3,-1998
281,645.7,-221.1,245.3,-1998
282,655.6,-214.5,256.3,-1998
283,646.8,-210.10000000000002,253.00000000000003,-1998
284,650.1,-211.20000000000002,256.3,-1998
285,646.8,-215.60000000000002,248.60000000000002,-1998
286,655.6,-215.60000000000002,256.3,-1998
287,654.5,-214.5,258.5,-1998
288,650.1,-225.5,248.60000000000002,-1998
289,640.2,-217.8,256.3,-1998
290,649.0,-209.0,256.3,-1998
291,650.1,-210.10000000000002,243.1,-1998
292,647.9000000000001,-216.70000000000002,246.40000000000003,-1998
293,654.5,-213.4,248.60000000000002,-1998
294,646.8,-209.0,242.0,-1998
295,650.1,-214.5,249.7,-1998
296,646.8,-217.8,249.7,-1998
297,649.0,-216.70000000000002,246.40000000000003,-1998
298,650.1,-215.60000000000002,243.1,-1998
299,653.4000000000001,-215.60000000000002,255.20000000000002,-1998
300,650.1,-215.60000000000002,243.1,-1998
301,656.7,-216.70000000000002,254.1,-1998
302,654.5,-218.9,243.1,-1998
303,650.1,-222.20000000000002,259.6,-1998
304,644.6,-226.6,242.0,-1998
305,645.7,-221.1,254.1,-1998
306,645.7,-205.70000000000002,244.20000000000002,-1998
307,652.3000000000001,-215.60000000000002,246.40000000000003,-1998
308,646.8,-218.9,240.9,-1998
309,647.9000000000001,-228.8,242.0,-1998
310,641.3000000000001,-222.20000000000002,250.8,-1998
311,645.7,-213.4,245.3,-1998
312,655.6,-228.8,257.40000000000003,-1998
313,651.2,-216.70000000000002,251.9,-1998
314,654.5,-206.8,255.20000000000002,-1998
315,657.8000000000001,-215.60000000000002,244.20000000000002,-1998
316,651.2,-222.20000000000002,249.7,-1998
317,645.7,-215.60000000000002,249.7,-1998
318,655.6,-222.20000000000002,250.8,-1998
319,645.7,-226.6,247.5,-1998
320,646.8,-224.4,251.9,-1998
321,647.9000000000001,-223.3,249.7,-1998
322,660.0,-224.4,254.1,-1998
323,651.2,-226.6,240.9,-1998
324,647.9000000000001,-207.9,254.1,-1998
325,651.2,-217.8,261.8,-1998
326,661.1,-214.5,243.1,-1998
327,654.5,-216.70000000000002,247.5,-1998
328,645.7,-220.0,246.40000000000003,-1998
329,649.0,-218.9,254.1,-1998
330,644.6,-222.20000000000002,248.60000000000002,-1998
331,638.0,-215.60000000000002,256.3,-1998
332,645.7,-216.70000000000002,255.20000000000002,-1998
333,650.1,-212.3,250.8,-1998
334,647.9000000000001,-216.70000000000002,248.60000000000002,-1998
335,650.1,-222.20000000000002,247.5,-1998
336,649.0,-213.4,248.60000000000002,-1998
337,642.4,-224.4,251.9,-1998
338,650.1,-221.1,242.0,-1998
339,643.5000000000001,-220.0,258.5,-1998
340,653.4000000000001,-221.1,251.9,-1998
341,638.0,-212.3,249.7,-1998
342,647.9000000000001,-215.60000000000002,251.9,-1998
343,655.6,-213.4,250.8,-1998
344,655.6,-214.5,245.3,-1998
345,644.6,-215.60000000000002,255.20000000000002,-1998
346,643.5000000000001,-209.0,253.00000000000003,-1998
347,649.0,-216.70000000000002,245.3,-1998
348,647.9000000000001,-221.1,250.8,-1998
349,652.3000000000001,-215.60000000000002,246.40000000000003,-1998
350,650.1,-210.10000000000002,257.40000000000003,-1998
351,647.9000000000001,-218.9,244.20000000000002,-1998
352,651.2,-216.70000000000002,248.60000000000002,-1998
353,653.4000000000001,-213.4,253.00000000000003,-1998
354,644.6,-211.20000000000002,247.5,-1998
355,646.8,-217.8,245.3,-1998
356,652.3000000000001,-211.20000000000002,248.60000000000002,-1998
357,645.7,-207.9,249.7,-1998
358,650.1,-214.5,246.40000000000003,-1998
359,651.2,-216.70000000000002,249.7,-1998
360,645.7,-220.0,250.8,-1998
361,646.8,-218.9,254.1,-1998
362,654.5,-216.70000000000002,258.5,-1998
363,651.2,-221.1,255.20000000000002,-1998
364,654.5,-222.20000000000002,254.1,-1998
365,645.7,-212.3,265.09999999999997,-1998
366,653.4000000000001,-223.3,240.9,-1998
367,645.7,-205.70000000000002,253.00000000000003,-1998
368,638.0,-214.5,245.3,-1998
369,647.9000000000001,-222.20000000000002,254.1,-1998
370,636.9,-214.5,243.1,-1998
371,658.9,-213.4,249.7,-1998
372,647.9000000000001,-214.5,256.3,-1998
373,650.1,-220.0,242.0,-1998
374,654.5,-213.4,243.1,-1998
375,642.4,-211.20000000000002,246.40000000000003,-1998
376,636.9,-223.3,248.60000000000002,-1998
377,647.9000000000001,-215.60000000000002,251.9,-1998
378,640.2,-222.20000000000002,243.1,-1998
379,652.3000000000001,-221.1,253.00000000000003,-1998
380,649.0,-227.70000000000002,250.8,-1998
381,646.8,-216.70000000000002,246.40000000000003,-1998
382,653.4000000000001,-209.0,250.8,-1998
383,650.1,-206.8,247.5,-1998
384,649.0,-220.0,243.1,-1998
385,640.2,-215.60000000000002,248.60000000000002,-1998
386,657.8000000000001,-221.1,262.9,-1998
387,645.7,-223.3,255.20000000000002,-1998
388,643.5000000000001,-218.9,239.8,-1998
389,636.9,-217.8,261.8,-1998
390,650.1,-216.70000000000002,258.5,-1998
391,644.6,-206.8,247.5,-1998
392,643.5000000000001,-214.5,249.7,-1998
393,654.5,-222.20000000000002,251.9,-1998
394,652.3000000000001,-221.1,256.3,-1998
395,651.2,-218.9,257.40000000000003,-1998
396,644.6,-223.3,246.40000000000003,-1998
397,646.8,-217.8,244.20000000000002,-1998
398,645.7,-222.20000000000002,250.8,-1998
399,645.7,-213.4,242.0,-1998
400,649.0,-211.20000000000002,244.20000000000002,-1998
401,652.3000000000001,-223.3,246.40000000000003,-1998
402,646.8,-217.8,238.7,-1998
403,646.8,-215.60000000000002,249.7,-1998
404,649.0,-227.70000000000002,255.20000000000002,-1998
405,654.5,-217.8,250.8,-1998
406,646.8,-215.60000000000002,255.20000000000002,-1998
407,654.5,-220.0,265.09999999999997,-1998
408,654.5,-218.9,239.8,-1998
409,645.7,-214.5,256.3,-1998
410,643.5000000000001,-214.5,251.9,-1998
411,646.8,-212.3,249.7,-1998
412,642.4,-222.20000000000002,245.3,-1998
413,652.3000000000001,-214.5,236.5,-1998
414,636.9,-209.0,255.20000000000002,-1998
415,654.5,-218.9,247.5,-1998
416,646.8,-218.9,249.7,-1998
417,646.8,-215.60000000000002,243.1,-1998
418,653.4000000000001,-214.5,257.40000000000003,-1998
419,650.1,-225.5,246.40000000000003,-1998
420,647.9000000000001,-216.70000000000002,243.1,-1998
421,646.8,-212.3,260.7,-1998
422,660.0,-215.60000000000002,251.9,-1998
423,646.8,-216.70000000000002,250.8,-1998
424,656.7,-214.5,249.7,-1998
425,650.1,-211.20000000000002,250.8,-1998
