Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Phase Difference
-35,23.191396265558563,36.80063361834743,262.3377646935107,1.046689340826427
-34,23.028721272032357,36.5977414444421,260.2892298099072,1.0507804666892222
-33,23.076864188176746,36.16624781873554,258.7272283485729,1.044024136402931
-32,23.009450239624822,36.14540192916187,257.2972798380375,1.0473158548387014
-31,22.6835536041463,35.78232291265293,255.4682856377367,1.0376692086553938
-30,22.326626886258122,35.4003565244301,254.30193032702314,1.041964942249721
-29,22.263752143659065,35.33322689509336,252.6090785349639,1.0264446346575091
-28,21.769816176155825,34.940889046157395,250.78190002228573,1.0292958559924126
-27,21.388154716530394,35.06444327123746,249.06245364746098,1.016329844243206
-26,20.612621413790173,34.57029696223709,247.8739613228062,1.010845166306613
-25,20.11904087595984,34.37634774066049,246.62353882167372,0.9845768353574803
-24,20.315797098617427,33.98819863354891,244.92770385745143,0.9998200868311162
-23,19.12705422429347,34.10130843671749,243.32917889249754,0.9743071903761026
-22,18.681023705755763,33.60918240337296,242.3934194785747,0.9601318168187346
-21,18.19183476890282,33.474225685055245,241.4374518288877,0.9578119052367257
-20,17.381732831452123,33.483159996812184,240.26613716926235,0.9545747473876413
-19,16.88063978534798,32.82008329916067,239.52640462001395,0.9124958026844053
-18,16.512414086329954,32.967918615196595,238.63423547529638,0.8909959012494442
-17,15.514256718225433,32.8168560358606,237.5376970414775,0.8578844564835976
-16,14.920122469373283,32.78606357201953,236.33589593396502,0.8564278541209621
-15,14.558819884267955,32.64687128282058,235.935703561211,0.8183261995696857
-14,13.835814551599535,32.909486315090646,235.25247212305217,0.7755722335165379
-13,13.366856105210852,32.326158446048865,234.84853771236476,0.7628443368894194
-12,12.497808102018084,32.309543546540965,233.96615355524833,0.7397735599098026
-11,12.344549294204954,32.32099465960061,233.8788918070105,0.6855175633205807
-10,11.558844512877975,32.23053219871533,233.46477278670008,0.6311687046005797
-9,10.954166752368627,31.75468415454921,232.990361707554,0.5552853365580751
-8,10.690431675879362,32.30353248083312,233.03715625906685,0.5214658014955883
-7,9.844631102263037,31.891668897214828,232.85413613401852,0.4451810361018949
-6,9.304221391036416,32.0536160768854,232.20426392074071,0.3254908615131381
-5,9.71111309018112,31.998437385396272,232.15213331970213,0.3187503407738554
-4,8.999005285993904,31.992559774603134,232.26054015049226,0.1984566180327962
-3,9.036042436819686,32.26768525340493,231.70003238236595,0.07356103174571187
-2,8.578918124295932,31.726305997445554,232.15415403482766,0.0011471010460225653
-1,8.619630964745909,31.9196706721066,232.1363259875627,-0.10064514939590696
0,8.645279184784103,32.07068653308751,232.3526974817245,-0.15260127883330846
1,8.53322631379867,32.137898611944955,232.29402017110624,-0.3082368937446394
2,8.662231590762898,31.946659474255995,232.5949596439799,-0.4034882655590253
3,9.51272215334891,32.07107291925738,233.0299126412493,-0.5126635103396063
4,9.492581608622567,31.759744279527695,233.50769183564603,-0.54459362965482
5,9.803704424774397,32.18133686029987,233.5085033177529,-0.622074774320029
6,10.244725587772288,32.05751872032007,234.25307402419392,-0.7136522700348671
7,10.969064179248912,32.14145103015678,234.71120669522756,-0.7775178586708983
8,11.582496899321976,32.53756970185808,235.62893390131072,-0.7938527455874267
9,12.096080249997664,32.351511975203486,236.1899858746996,-0.8174817328884382
10,12.58983148111309,32.67082894492875,237.01398184663068,-0.9035773308532468
11,13.157325347135975,32.603078497630875,237.6932388445116,-0.9378721335781348
12,13.61616935542856,33.05934515627282,238.83005771149135,-0.9620058407960516
13,14.292135935560909,32.672228438163685,239.5769942288285,-0.9653076244783887
14,14.793681531882989,32.933049999891956,240.9046044194513,-1.0259733336310823
15,15.519852268615141,33.07512573418118,242.0089226357978,-1.0566686578426545
16,15.989450602827256,33.33442463506321,243.33956520109874,-1.0815323742622125
17,16.697655451216473,33.728919290450555,244.58957653431426,-1.1107108000879973
18,17.327473344049732,34.346898897240074,246.252772523379,-1.1381051358871643
19,17.46303563998958,34.23667268403616,247.44889452415805,-1.1261531721200413
20,18.475408617713832,34.309311727084214,248.81007496222182,-1.1472812422239262
21,18.46345628360746,34.82418822697813,250.65636324987713,-1.1460457174838243
22,19.156711690397643,34.74909591022327,252.3617905163172,-1.1597519372313867
23,19.455608177461638,35.036165613535466,253.19608576545428,-1.1722864220636529
24,19.905721854451738,35.19156739033542,255.56318513852614,-1.1807214750397863
25,20.02855136298111,35.377579790861155,257.76608751181516,-1.1843790093293485
26,20.22040077890337,35.77475654161631,259.41560836071716,-1.1796958991827644
27,20.520192420207028,35.99673394021181,260.62426294080586,-1.1863547747055405
28,20.319459294850457,36.781979899426396,263.331000693211,-1.178507323316529
29,20.37280680329806,36.60837713504023,264.64444573781776,-1.194340162500068
30,20.38036954477148,37.091086985722235,266.37748733241773,-1.177830074435789
31,20.362386492032982,37.068380948931015,268.4989699080582,-1.1586533890054354
32,20.076330614599343,37.703061675374734,270.0655874267439,-1.1487203258062755
33,20.377096140967534,37.74017833556983,272.3036484928503,-1.1623628406865922
34,19.623121093384285,38.051512163544515,274.6143752727523,-1.130479539752389
35,19.572794150129837,38.50319003982353,276.5692821904026,-1.1235855301467674
