Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Phase Difference
-35,14.543758130674249,32.006176982431086,225.8455526617794,0.8534344469989846
-34,14.50963743530957,31.190843377687596,224.21672610352766,0.8790388954578813
-33,14.965252070666814,31.217546788897184,223.323318555388,0.8609811022302453
-32,14.334339914661754,30.96662041463701,222.34410586733233,0.8627234715109644
-31,14.335119670762396,31.094617950781384,220.82207609311322,0.8978947889290575
-30,14.479189239154891,30.87243659985055,219.71530093040565,0.8716235980162184
-29,14.41846657256315,30.664700306450246,218.52970845048466,0.8631717900256919
-28,14.354146002014312,30.82730117564287,217.9535454695849,0.8360403934858754
-27,14.027888998653117,30.322415211542246,216.77643860431132,0.8645193580132027
-26,14.114233543276933,30.13100398682572,215.5467418998917,0.8551157520886449
-25,13.722600948968774,30.128258648316052,214.6062092020693,0.861490725438276
-24,13.154181334641441,30.37650137965817,213.73432234997824,0.8331863841820942
-23,13.234904016064164,29.79193427942299,212.50342324766044,0.8291944141813316
-22,12.76670200696222,29.641385675904004,211.65076706201253,0.8174827532821656
-21,12.798015494162533,29.53394835914072,210.7839457711144,0.7985703576101223
-20,12.25444150414363,29.106686358329117,210.00263840065045,0.7620981680183859
-19,12.19945876647896,29.3753319618468,209.43167049331944,0.7611043587581966
-18,11.538682594456986,29.221228546596894,208.68534486802312,0.7611596950928017
-17,11.286735222268256,29.031626992825377,207.77984378879617,0.7227622775702854
-16,11.124910214574877,28.909773183748865,207.3883186059096,0.6849386725841146
-15,10.639515057652913,29.019622785715622,207.0747935124034,0.6655545257945846
-14,10.3326385141553,29.121368310336333,206.3551177535309,0.6093408878509821
-13,10.191418278534679,28.790402600806328,205.74943747308046,0.6091015079967037
-12,9.708645132201239,28.582755185453482,205.92466782212628,0.5461639622239246
-11,9.591654993637123,28.819845617531666,205.01509059859646,0.5053604048206798
-10,9.166172409293797,28.648439451532898,204.97500132100436,0.46838331664783994
-9,8.86517806842246,28.86097555186265,204.17587150664394,0.42252646938629157
-8,8.554768454808473,28.503328135358885,204.51197943329313,0.39868811120204367
-7,8.691714218627931,28.476552419562182,204.66791059161116,0.33979263440617613
-6,8.30752525754451,28.716134651095498,204.45000363479792,0.2619004221358712
-5,8.215213624856004,28.512811579695406,203.93317515271562,0.20366068824573724
-4,8.058259843272184,28.31011030681491,204.1953721923935,0.14003481156648864
-3,7.970699416167193,28.407857025260437,203.4337951599015,0.09770220140253531
-2,7.362013099965991,28.568531234875667,203.76538250652936,-0.0662820779130351
-1,7.4891135420323325,28.083205620646453,203.9218840148711,-0.0873983713477805
0,7.441148267229198,28.43345873812108,203.90530932792004,-0.10717742616945591
1,7.716120336202169,28.511060024449762,204.67978393620808,-0.2481825788496275
2,7.932483224441962,28.433388255612936,204.36929593835862,-0.21319830930485242
3,7.545349279346595,28.660355994238852,204.71295569514905,-0.3872207960907749
4,8.19261829927776,28.802686430963032,204.6119812285859,-0.42248618524480347
5,8.145102313518079,28.613546878747115,204.95758397437166,-0.4948654375099517
6,8.600024814915004,28.71118340747903,205.43390529480894,-0.5045204731383423
7,8.790325998785324,28.55883159293673,205.60700510888773,-0.5838305976369506
8,8.884618473047004,28.807397876754237,206.7027968576227,-0.6503262855359386
9,9.128170670027256,28.770074823843785,206.9563022253999,-0.6543038583353492
10,9.454125172655656,28.731447332341812,207.232490507795,-0.673338547897651
11,9.665903901867543,28.99707722707092,208.1438313815316,-0.7759672400913441
12,10.079217772401876,29.010301376627197,209.09284092135246,-0.8166940126689318
13,10.097118002090488,29.034910184191983,210.00286799837286,-0.8549811810328651
14,10.416508619304475,29.370552109350914,210.5253588132961,-0.8646034096891345
15,11.084197997744779,28.916855666865487,211.60345714183373,-0.871313951731652
16,10.85805040681778,29.70007513606249,212.2785401202967,-0.8832007513464698
17,11.027494355018666,29.65960701472605,213.28317447399908,-0.9073891986131438
18,11.910636121881362,29.68989886356749,214.54747627870714,-0.9153906744032896
19,11.819545736978275,30.176576502516387,215.23902233668332,-0.9429431194281399
20,12.223422145599386,30.267871349399673,216.35018755744935,-0.9486176106466838
21,12.254385128077296,30.396365202393024,217.6917385823872,-0.9983333155201904
22,12.485278138146322,30.40960865132216,218.13573154143714,-0.966256605484607
23,12.698344910466785,30.455613486667847,219.3548704203827,-0.9728298184458515
24,12.774559269919976,30.861478134385532,220.95277810921246,-0.9731429896639204
25,12.957458223451283,31.269779714147727,222.24902099622534,-0.955853163784694
26,12.85732402498627,31.531433797566862,223.12512334074586,-0.9806919417089422
27,12.695242689644843,31.034898910996144,224.01654474854084,-0.9881595097394836
28,12.856933075454636,31.52160045861754,225.83183976015823,-0.9558987187840383
29,12.786873542290671,31.848742042883398,227.1134089301605,-0.9751135464225245
30,12.511767084124614,31.932147591566395,228.2556290554742,-0.9242686936040118
31,12.58061291531285,32.25105337913283,229.5337824022894,-0.928919189983363
32,12.271522595086147,32.232824114543554,230.9211875100082,-0.9021376260335222
33,12.259279384407494,32.316773654813204,231.80474076173303,-0.8758679699000425
34,12.379951997677372,32.75303139857084,233.35303672919335,-0.8936066538036628
35,11.824297613095537,32.769006594643,235.5150365580429,-0.8285124305736971
