Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Phase Difference
-35,31.043183286658614,40.61557246528185,306.78667096457235,1.1119991314526665
-34,30.279528196056273,40.367243476961114,304.21406688904955,1.1000056881282732
-33,30.59857377773238,40.24815861955429,300.89636014594197,1.100004018212542
-32,30.282992633055404,39.511257325003164,299.17686684684907,1.0931096940279346
-31,29.89839373413888,39.237041528904605,296.39421010667223,1.1014646750861712
-30,29.450658878713238,39.00371457202547,293.9906159172917,1.0918985666019045
-29,28.620073293894738,38.36642452722881,291.3503925793287,1.1081532648640051
-28,28.194704546438867,38.28909027409727,289.6320240798695,1.0788329125135505
-27,27.19812799467856,37.70843921017519,286.3235695692204,1.070400133247177
-26,26.416463343944233,37.41726091683927,284.332187649804,1.0449369456868858
-25,25.87991848646837,37.061411075494014,282.4958475281379,1.0536506548335285
-24,24.904190483220727,36.418219105070655,280.3185571237187,1.048163892249872
-23,24.01192620671255,36.654388119768264,278.11492603061765,1.0149486618308983
-22,23.215385098392577,36.478903846086105,276.51731599762616,1.001167698036742
-21,22.323339075205325,36.169749869474906,274.99337130829764,0.9957209893000357
-20,21.274016135794966,35.413289939323334,273.65635470896706,0.9720610856276096
-19,20.433095968989075,35.312317658433564,272.73824956975955,0.9488043802667011
-18,19.50706415170387,35.406917104086254,271.4800073530376,0.9051248954521176
-17,18.390198698591536,35.34342499074058,269.57777191395814,0.8803339677712506
-16,17.36224038120274,35.01632416794005,269.08335635752496,0.8794003164542102
-15,16.32509172781071,34.67930078805775,267.98859411557265,0.8190670383728076
-14,15.637414921261566,34.49740114452316,266.5898735664552,0.7816230494026478
-13,14.325419209308356,34.59885140208024,266.1870252668289,0.7488013590639025
-12,14.04966918767206,34.84376465384014,265.0501677055451,0.6888750711397432
-11,13.21180847921447,34.485155742296705,265.19523574870755,0.615255000395961
-10,12.278097764201052,34.30367638873316,264.39878728993557,0.5891378532072197
-9,11.813068730284572,34.22786028022471,263.6059587539192,0.4990498224160431
-8,10.81832284664153,34.335094835265245,262.90389104417085,0.3921381312870653
-7,10.327377654051917,33.65113793575724,262.4438120312868,0.29923414445925306
-6,9.85241810717955,34.04079448986465,261.75089048661147,0.15222545079459796
-5,9.610459730046967,33.407055941196404,261.5650752839504,0.06117832448776487
-4,9.85455441556806,33.52682786722608,261.1829494937052,-0.0539763169328149
-3,9.752714761064322,33.53424946333334,261.06462963723556,-0.18879790177486092
-2,9.858939154502506,33.555990168948796,260.98553811521424,-0.35616735329106036
-1,10.145934093284838,33.89716225367906,261.0736582275834,-0.4550690759323272
0,10.739754156088688,33.7676481863431,260.9261234308502,-0.5299820429469544
1,11.63747905505476,33.550343176377304,261.27442015814205,-0.6905734708857082
2,12.4855271159961,33.7821076546991,261.5754165467975,-0.7574492234736598
3,13.557806982308358,33.921985869855426,262.0688525816541,-0.8485432716053783
4,14.042875166362037,33.685514687338824,261.72222323483834,-0.913551404711055
5,14.983856969286725,33.882505046956524,262.7137331827851,-0.9705763806006082
6,16.025271542223766,33.70385885200381,263.0714520165832,-1.012445940925564
7,16.820377250111786,33.97521573695419,264.0756975182292,-1.0773007658589728
8,18.349506636768357,33.92663940277937,265.220937344971,-1.116051254585179
9,18.89775841495702,33.95749846031067,265.340689841772,-1.1397234226513022
10,19.981091696384834,34.43209820399252,266.80832780102196,-1.1565080470196942
11,21.244536469931056,34.15641930525009,267.8028761685143,-1.2005131570822813
12,22.115435089277728,34.27393275031249,268.61356921860073,-1.2182570948868108
13,23.363500072086385,34.65030143242115,269.8280394699943,-1.239435481910098
14,24.47179234321526,35.01902058905379,271.1969156698413,-1.262763705175824
15,25.7000896907889,35.07989644072288,272.69089493387645,-1.2738442315166747
16,27.00930637034175,35.07862089427435,274.3243997009408,-1.3199645017310033
17,28.054849550189942,35.18942809417671,275.62377318444163,-1.304172076397166
18,29.226789425359225,35.31690899477192,277.3197609202664,-1.312737577476207
19,29.792138187248934,36.071232440937855,279.28866244319414,-1.3366671273979607
20,30.95574130415478,36.06276679284398,280.856749366892,-1.337087142911411
21,32.15448087308264,36.60684783304982,283.0739704545783,-1.3520319473099118
22,33.39881176921268,36.473569919629206,284.6569401811452,-1.3533049060613245
23,33.88764867960855,36.86554224459067,286.86118798755365,-1.3630516609741299
24,34.768295159254556,37.602452951299746,289.42623337526175,-1.3567721725920876
25,35.412966936087074,37.69118823734815,292.3575005393828,-1.3685831544150149
26,36.35480599561951,38.02456808898626,294.57253153909573,-1.364598363080532
27,36.737530593101894,38.238229633158085,297.0187046925005,-1.366908271250568
28,37.65458111367066,38.96410595550193,299.93272940549195,-1.3816722128461174
29,38.02321236272429,39.20005456966419,302.2252047883252,-1.3774905151886412
30,38.14202336678415,39.15547151268644,305.4138552865281,-1.3790326717052521
31,38.528663527907185,40.17385763118418,308.4010863385395,-1.3757680365403793
32,38.358073054691005,40.318980256741526,311.007760196738,-1.3830789652090647
33,38.56160575583829,40.68769482550251,313.9450050230837,-1.3882286997115851
34,38.566183852861734,41.29168511460045,316.7340304052537,-1.3673378783157706
35,38.2964958600937,42.1309585263127,320.10976888133564,-1.3670858292700583
