Index,x,y,z,motor_positions
0,58.300000000000004,1244.1000000000001,971.3000000000001,-69559
1,56.1,1244.1000000000001,979.0,-69559
2,51.7,1241.9,975.7,-69559
3,60.5,1250.7,980.1,-69559
4,53.900000000000006,1254.0000000000002,979.0,-69559
5,55.0,1241.9,973.5000000000001,-69559
6,49.50000000000001,1249.6,977.9000000000001,-69559
7,59.4,1239.7,971.3000000000001,-69559
8,51.7,1243.0,972.4,-69559
9,62.7,1246.3000000000002,982.3,-69559
10,60.5,1245.2,974.6,-69559
11,63.800000000000004,1250.7,975.7,-69559
12,57.2,1251.8,974.6,-69559
13,50.6,1245.2,975.7,-69559
14,62.7,1245.2,987.8000000000001,-69559
15,61.60000000000001,1248.5,977.9000000000001,-69559
16,62.7,1251.8,972.4,-69559
17,50.6,1239.7,980.1,-69559
18,55.0,1244.1000000000001,984.5000000000001,-69559
19,63.800000000000004,1245.2,980.1,-69559
20,61.60000000000001,1251.8,981.2,-69559
21,52.800000000000004,1237.5,979.0,-69559
22,48.400000000000006,1250.7,981.2,-69559
23,56.1,1241.9,982.3,-69559
24,59.4,1250.7,971.3000000000001,-69559
25,63.800000000000004,1249.6,979.0,-69559
26,57.2,1254.0000000000002,977.9000000000001,-69559
27,66.0,1243.0,980.1,-69559
28,59.4,1251.8,970.2,-69559
29,55.0,1250.7,964.7,-69559
30,57.2,1241.9,971.3000000000001,-69559
31,55.0,1255.1000000000001,973.5000000000001,-69559
32,57.2,1248.5,966.9,-69559
33,60.5,1248.5,975.7,-69559
34,62.7,1252.9,975.7,-69559
35,53.900000000000006,1244.1000000000001,980.1,-69559
36,55.0,1252.9,986.7,-69559
37,40.7,1255.1000000000001,970.2,-69559
38,58.300000000000004,1249.6,974.6,-69559
39,51.7,1238.6000000000001,977.9000000000001,-69559
40,50.6,1241.9,969.1000000000001,-69559
41,55.0,1245.2,980.1,-69559
42,49.50000000000001,1251.8,976.8000000000001,-69559
43,53.900000000000006,1248.5,979.0,-69559
44,53.900000000000006,1243.0,975.7,-69559
45,60.5,1247.4,970.2,-69559
46,61.60000000000001,1243.0,968.0,-69559
47,63.800000000000004,1241.9,972.4,-69559
48,61.60000000000001,1239.7,969.1000000000001,-69559
49,55.0,1237.5,969.1000000000001,-69559
50,61.60000000000001,1243.0,975.7,-69559
51,53.900000000000006,1246.3000000000002,960.3000000000001,-69559
52,56.1,1250.7,980.1,-69559
53,53.900000000000006,1236.4,979.0,-69559
54,58.300000000000004,1234.2,965.8000000000001,-69559
55,60.5,1260.6,983.4,-69559
56,56.1,1254.0000000000002,979.0,-69559
57,51.7,1247.4,983.4,-69559
58,45.10000000000001,1243.0,973.5000000000001,-69559
59,62.7,1247.4,970.2,-69559
60,49.50000000000001,1251.8,971.3000000000001,-69559
61,59.4,1254.0000000000002,976.8000000000001,-69559
62,51.7,1251.8,971.3000000000001,-69559
63,56.1,1240.8,977.9000000000001,-69559
64,56.1,1249.6,975.7,-69559
65,61.60000000000001,1247.4,981.2,-69559
66,57.2,1246.3000000000002,974.6,-69559
67,57.2,1248.5,976.8000000000001,-69559
68,62.7,1252.9,975.7,-69559
69,53.900000000000006,1248.5,985.6000000000001,-69559
70,56.1,1246.3000000000002,974.6,-69559
71,62.7,1248.5,975.7,-69559
72,49.50000000000001,1251.8,974.6,-69559
73,67.10000000000001,1247.4,976.8000000000001,-69559
74,50.6,1248.5,979.0,-69559
75,52.800000000000004,1249.6,979.0,-69559
76,66.0,1246.3000000000002,971.3000000000001,-69559
77,59.4,1247.4,975.7,-69559
78,57.2,1249.6,973.5000000000001,-69559
79,50.6,1238.6000000000001,975.7,-69559
80,64.9,1241.9,977.9000000000001,-69559
81,58.300000000000004,1256.2,977.9000000000001,-69559
82,56.1,1251.8,979.0,-69559
83,57.2,1238.6000000000001,979.0,-69559
84,51.7,1249.6,975.7,-69559
