Index,Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
0,-35,203.1829435823423,70.12336336892713,121.46622793690919,-3.1246846878563685,3.032394052258237,2.3182390185113557,0.8402616008118624,0
1,-34,29.385447836606524,93.66999550004428,129.35073139104185,0.6997609236365729,0.10676247841119078,-1.2414280790620587,-4.341996304480954,0
2,-33,94.66456591668036,132.93349768826226,62.4795682764267,2.250332128206922,-2.876498317971727,0.7346661185568784,1.5156660096500438,0
3,-32,253.08298044829226,28.483489110573267,46.53027741751744,-0.9989647784835729,0.758860171639139,-2.453784980244402,1.4548202017608292,0
4,-31,40.52025882938471,99.01800669135375,199.96116558455822,-2.6333415294730758,-0.8178617845891535,-2.669560479876436,0.03621895040336032,0
5,-30,74.90684772922612,51.34876189190103,131.76670006905505,-1.1999637188791472,-1.7384098588319437,0.7411425970098687,-1.9411063158890158,0
6,-29,58.74854041080536,28.908560952840496,121.40151775557428,0.3715289459404867,-0.0733953718659345,-2.3984112863230624,-3.5132450749160373,0
7,-28,103.05314498948499,152.24066052105948,155.9261109275892,2.2724555919507385,2.0292899385629055,1.0407823902961464,1.2316732016545924,0
8,-27,112.45890322274796,65.38694352595627,103.57377208546704,-1.0783027664650597,-2.1032552266299835,-0.04695952026768408,-1.031343246197376,0
9,-26,107.25847543426947,112.84518763166119,160.09063033170017,-0.5825880148239247,-1.7031140449979962,-2.7320679395776413,-4.13370538242587,0
10,-25,200.94597205684568,79.61603136985502,153.65692625534885,-1.6300006363190072,-3.037013648914678,1.0309868318267568,-2.660987468145764,0
11,-24,196.45033821950324,96.816360248215,81.8181097368006,-0.22116747316244567,0.0631571079808197,0.08356535185736151,-0.3047328250198076,0
12,-23,55.31851615488124,75.82473844975425,251.7213088150908,2.781139856245152,-0.5716469398464387,-0.9304265448066544,-2.57161890612778,0
13,-22,54.296559129409644,75.80441055489831,87.69755436598533,2.8149631470633563,2.043467988689119,-0.9875759668673864,-2.480646193248843,0
14,-21,100.07859231169674,128.79314303314192,167.0122439185858,-0.3807073207048196,0.32466032162768904,2.1730634821613437,-2.5537708028661634,0
15,-20,37.25083912972271,42.4785258265729,143.62814667409822,-0.7011695635340445,1.6514562792625032,0.4743446288348298,-1.1755141923688743,0
16,-19,12.401054510247015,43.54285992507762,42.781063434119154,-0.47377226262750044,2.8038061969758203,0.6760804673209226,-1.1498527299484231,0
