Index,Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
0,-35,17631.84777439919,12400.640453733477,87434.65373398487,2.3761890622560204,-0.6384655770756443,2.6576645290331524,-0.281475466777132,0
1,-34,17430.68360100097,12214.692883445834,86948.69521175856,1.180109204473233,-1.8548705294764298,1.4534308456053164,-0.27332164113208357,0
2,-33,16069.470712419872,11417.103127301429,81125.4613066672,1.8532195129494973,-1.1532561463434827,2.138259334189679,-0.2850398212401819,0
3,-32,16773.663928656133,12111.193890379045,85909.31378301937,2.537632791777047,-0.49074941296031094,2.8172475924184366,-0.2796148006413901,0
4,-31,16636.298753538274,11933.430131170335,85298.40414980054,-2.4382929515057765,0.8305209975963564,-2.151618466131272,-0.2866744853745047,0
5,-30,16113.815772429567,11918.680474387447,85003.57988283128,2.644675752266904,-0.37439579420737595,2.9247160100809384,-0.28004025781403463,0
6,-29,15867.566782968866,11855.257474902894,84533.1783673512,0.16650153442052895,-2.829925215244076,0.46734330932446944,-0.30084177490394026,0
7,-28,15613.108116838232,11843.479114806567,84054.60097023884,-1.026602373655761,2.2460984338840464,-0.737632084315902,-0.2889702893398587,0
8,-27,15169.780386874465,11598.307953437148,83458.91250133351,-0.9776877981126887,2.2980034425770755,-0.6851612021332536,-0.2925265959794352,0
9,-26,14833.970669296923,11495.555675531139,83051.16724707217,0.32468644499721927,-2.6716648029892105,0.6281229324554102,-0.30343648745819074,0
10,-25,14327.512453207366,11521.50672497869,82732.21006070024,1.6344161425403616,-1.3672634565347865,1.9371298184774202,-0.3027136759370581,0
11,-24,13942.436980382705,11267.192015871968,82301.34796011541,0.4243065677287981,-2.5728213544468375,0.7339467167721407,-0.3096401490433429,0
12,-23,13428.880118832418,11250.351535208769,81941.90662875162,1.7195342025575078,-1.2723689134662424,2.0449118343608177,-0.3253776318033097,0
13,-22,13119.128353132497,11053.678887699065,81714.52373940594,0.5099206971238547,-2.469678531069443,0.8417942823250144,-0.3318735852011594,0
14,-21,12642.899456659956,11038.051221291795,81380.40977342676,1.8131662161168074,-1.1632976780493334,2.151634276663241,-0.3384680605464334,0
15,-20,12064.904978524493,11026.869248108385,81040.89816957712,3.1138760576408164,0.15683690397728903,-2.822185574155025,-0.3471236753837452,0
16,-19,11772.545444675718,10945.106337939607,80794.18311331642,-0.612024987202778,2.712259214216334,-0.25166367420226077,-0.3603613130005172,0
17,-18,11277.312858486583,10886.814308394278,80708.97128302694,1.9553245177997123,-1.0076622663339962,2.312465438369688,-0.35714092056997604,0
18,-17,10635.131436015607,10739.179740677248,80361.36320368944,-3.0293271109815167,0.30250688779365464,-2.658347694439125,-0.37097941654239186,0
