Index,Angle,Bxs_fft_100Hz,Bys_fft_100Hz,Bzs_fft_100Hz,Bxs_phase_100Hz,Bys_phase_100Hz,Bzs_phase_100Hz,Phase Difference,Trial
246,-2,14.254113296081156,35.652183279730366,315.66212284965553,-0.3682481359137419,-1.433719381650383,1.930854542865301,-0.7283063519841462,3
247,-1,16.371378410154442,35.48451527651951,315.5447817386733,2.0578922489486806,1.108638276330293,-1.7848641946828037,-0.8696325367532047,3
248,0,16.284752421503775,35.4403543095322,315.5063145734872,-1.7074538411372033,-2.581193234972698,0.7811787714659418,-0.9178362858082485,3
249,1,20.245713030477248,35.58394775479065,315.1757141374515,-1.7817341374298863,-2.5522963756045223,0.8332412008543274,-1.0441790114893172,3
250,2,22.076988791545602,35.84086433132245,315.91536172279103,-1.8023198885333493,-2.486070558376096,0.8901511507190332,-1.121674712457486,3
251,3,24.69532457543978,35.229972480425225,315.9998548524634,1.9799770052608787,1.3275282369325505,-1.5708276419579865,-1.1615843331658233,3
252,4,26.293134607326017,34.92593844970059,315.99694753874996,-3.0730993438517724,2.647547504223146,-0.25969133393656446,-1.2426116831203116,3
253,5,29.318943219381485,35.460790999864884,316.6786508023869,-0.5342308992429033,-1.0801243357176111,2.3072613218947375,-1.2706958943427442,3
254,6,30.998900420719465,36.21580024213237,316.96902422075493,0.7420524184694607,0.2436488570993516,-2.6665081823370707,-1.3038283795781584,3
255,7,33.89354347237145,34.8970196541548,316.6774341002626,-1.7439689252184813,-2.2328777450864923,1.1584745146761828,-1.3316471130997676,3
256,8,36.966711677868595,35.602845090665205,318.2165758544403,0.8223973075843433,0.34701992053721664,-2.5565196112183557,-1.3334720615819897,3
257,9,39.114219218454494,35.876671486039,319.45373482692247,-1.6557340469960162,-2.133093023701461,1.2687356402373366,-1.3536733604384565,3
258,10,41.96365170192959,35.694835746562276,320.7618032461878,0.8779219292730435,0.4441781145318285,-2.446183436283141,-1.3882836148285058,3
259,11,45.02127686635854,35.473219550069594,321.5812725182,0.9167767650821884,0.5141333125594624,-2.391224254190678,-1.4043879611118228,3
260,12,47.82011281675829,35.66403664550407,323.1897839918823,-1.5667505167319487,-1.9520256789271628,1.4327384408259163,-1.4286926307629684,3
261,13,49.637877009282064,35.45363450139855,324.3926277497256,-2.779609259913195,3.1294269697964423,0.2322378992455122,-1.441050832363811,3
262,14,53.586793845638944,35.39609589029865,325.8105407901293,2.285394856489613,1.925510396719845,-0.971927494930537,-1.4550666289645395,3
263,15,56.50938486888917,36.18168973910189,328.006777271432,2.332181604108121,1.9775244720612832,-0.9188728884837102,-1.4613344877928585,3
264,16,59.87506518547711,36.3817851234463,330.42945628989753,1.1192347041921717,0.7734078068371227,-2.120321866468716,-1.472832409723802,3
265,17,62.791897959965354,37.25922014825069,332.2205587312881,-2.6126535635727044,-2.95862969127456,0.44626223631753925,-1.488119473095347,3
266,18,66.91093877919779,36.901252111249235,334.5299025606427,-0.05590432634793897,-0.37363699683235607,3.0145027515632536,-1.499610751116296,3
267,19,69.83295305594007,37.44829517751856,337.2742406052079,-0.013294222207628503,-0.3290191078440759,3.0660059773042874,-1.5085038727170192,3
268,20,73.31011459680522,37.70992945473515,340.08851584825493,-2.471993893697692,-2.7864742520245303,0.6068908440279446,-1.50808841093074,3
269,21,77.30125879100535,37.30174205745988,343.47954848171196,-2.4230396477428404,-2.7241533066650008,0.661873510151066,-1.5141168310990096,3
270,22,79.79898690896309,37.75635972935903,345.9630803115041,2.6600010931734905,2.3435939128600496,-0.5403338559668246,-1.512054031244375,3
271,23,82.42474542402567,37.25651896469893,347.9739288145105,1.443795632419038,1.1270314361497524,-1.741678109702545,-1.5269152382631068,3
272,24,87.22735899903438,38.16775372847873,352.32972165427424,0.23261746152205212,-0.058514696616277145,-2.946803877838661,-1.5329676410239763,3
273,25,90.18616114218649,39.287707233564475,356.2804353985718,0.28335540148432703,-0.01533586449356095,-2.892257577283047,-1.5367760016173158,3
274,26,93.9967713152465,38.75381519893726,360.6074682100283,0.3324758987562118,0.03173490320618001,-2.836102900390478,-1.5438101812379994,3
275,27,97.57983509973681,39.741285428251174,363.90669845714314,-2.128082910044003,-2.409818567407713,0.9866393595577726,-1.543925942806879,3
276,28,101.84806318483813,39.63447841553114,369.8138740093863,-2.080302721908553,-2.3624135971584415,1.0411830240381543,-1.5506894191518108,3
277,29,103.83393623636438,40.253460850814015,373.2406994482013,-2.0319846955521044,-2.317801849289893,1.0965061152288869,-1.5576944839860944,3
